Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
East_batteries_1,1,3.6,0.0,0.0,3.6,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0
East_conventional_hydroelectric_1,1,6.6,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_landfill_gas_1,1,2.4,2.043213725324226e-11,0.0,2.399999999979568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_natural_gas_internal_combustion_engine_1,1,3.2,1.1124097353731121e-7,0.0,3.199999888759027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_petroleum_liquids_with_gt_1,1,126.0,1.7921767778030965e-5,0.0,125.99998207823224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_petroleum_liquids_with_ic_1,1,4.0,1.1422564905945277e-7,0.0,3.999999885774351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_solar_photovoltaic_1,1,49.2,7.920051552745818e-10,0.0,49.199999999207996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_conventional_hydroelectric_1,2,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_landfill_gas_1,2,2.4,1.829951996756081e-11,0.0,2.3999999999817003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_natural_gas_internal_combustion_engine_1,2,22.4,0.00033363358744681847,0.0,22.399666366412553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_onshore_wind_turbine_1,2,0.6,2.1421898631676262e-8,0.0,0.5999999785781013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_petroleum_liquids_with_cc_1,2,429.4,1.1064237184213529e-7,0.0,429.3999998893576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_petroleum_liquids_with_gt_1,2,488.1,0.00012357397973264904,0.0,488.09987642602033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_petroleum_liquids_with_st_1,2,664.1,664.0609278606141,0.0,0.03907213938592058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_solar_photovoltaic_1,2,14.9,4.276719837885447e-10,0.0,14.899999999572328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_batteries_1,3,5.1,0.0,0.0,5.1,1.3,0.0,0.0,1.3,0.0,0.0,0.0,0.0
South_conventional_hydroelectric_1,3,46.2,0.0,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_natural_gas_fired_combined_cycle_1,3,580.0,9.075155354110666e-6,0.0,579.9999909248446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_natural_gas_steam_turbine_1,3,765.6,0.0024997476890952805,0.0,765.597500252311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_onshore_wind_turbine_1,3,75.0,2.748991690405054e-10,0.0,74.99999999972509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_petroleum_liquids_with_gt_1,3,84.0,2.280125750379759e-7,0.0,83.99999977198742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_petroleum_liquids_with_st_1,3,1008.7000000000002,424.9959625885533,0.0,583.7040374114468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_solar_photovoltaic_1,3,43.8,1.4614949369824906e-9,0.0,43.7999999985385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West_batteries_1,4,21.8,0.0,0.0,21.8,4.2,0.0,0.0,4.2,0.0,0.0,0.0,0.0
West_petroleum_liquids_with_gt_1,4,220.0,1.995656617026744e-7,0.0,219.99999980043432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West_petroleum_liquids_with_ic_1,4,3.6,9.424058577542589e-8,0.0,3.599999905759414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West_solar_photovoltaic_1,4,45.0,6.572612461021009e-10,0.0,44.99999999934274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_battery_moderate_0,1,0.0,0.0,7970.922982666704,7970.922982666704,0.0,0.0,79709.22982566671,79709.22982566671,0.0,0.0,0.0,0.0
East_naturalgas_ctavgcf_moderate_0,1,0.0,0.0,0.0018820554541530247,0.0018820554541530247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_naturalgas_ccavgcf_moderate_0,1,0.0,0.0,0.0014641969455067127,0.0014641969455067127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_microgrid_solar_moderate_0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_microgrid_diesel_moderate_0,1,0.0,0.0,0.0005226020188775066,0.0005226020188775066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_utilitypv_class1_moderate_1,1,0.0,0.0,60.7000011374188,60.7000011374188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_landbasedwind_class3_moderate_1,1,0.0,0.0,169.00000113676643,169.00000113676643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_battery_moderate_0,2,0.0,0.0,0.0014838666225859807,0.0014838666225859807,0.0,0.0,0.0014909759456827024,0.0014909759456827024,0.0,0.0,0.0,0.0
North_naturalgas_ctavgcf_moderate_0,2,0.0,0.0,0.0018821149452015286,0.0018821149452015286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_naturalgas_ccavgcf_moderate_0,2,0.0,0.0,0.0014642612740142324,0.0014642612740142324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_microgrid_solar_moderate_0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_microgrid_diesel_moderate_0,2,0.0,0.0,0.000522601742909018,0.000522601742909018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_utilitypv_class1_moderate_1,2,0.0,0.0,123.20000113705629,123.20000113705629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_landbasedwind_class3_moderate_1,2,0.0,0.0,95.78761495409479,95.78761495409479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_battery_moderate_0,3,0.0,0.0,0.0015176170866153132,0.0015176170866153132,0.0,0.0,0.0019122425389339584,0.0019122425389339584,0.0,0.0,0.0,0.0
South_naturalgas_ctavgcf_moderate_0,3,0.0,0.0,0.0018818785276810746,0.0018818785276810746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_naturalgas_ccavgcf_moderate_0,3,0.0,0.0,0.0014639446350850935,0.0014639446350850935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_microgrid_solar_moderate_0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_microgrid_diesel_moderate_0,3,0.0,0.0,0.0005226028166169158,0.0005226028166169158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_utilitypv_class1_moderate_1,3,0.0,0.0,186.20000113636164,186.20000113636164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_landbasedwind_class3_moderate_1,3,0.0,0.0,173.50000113691644,173.50000113691644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West_battery_moderate_0,4,0.0,0.0,0.001481184946606511,0.001481184946606511,0.0,0.0,0.0014947677030279101,0.0014947677030279101,0.0,0.0,0.0,0.0
West_naturalgas_ctavgcf_moderate_0,4,0.0,0.0,0.0018820023771533119,0.0018820023771533119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West_naturalgas_ccavgcf_moderate_0,4,0.0,0.0,0.001464051492938386,0.001464051492938386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
