Line,1,2,3,4,5,Total
AnnualSum,368.46183662558207,-151.1583904014586,-523.373534781925,-113.09731802398547,111.9388367019783,-307.2285698798086
t1,342.4619274586694,-554.370622203355,-523.5201436696811,-172.99549497339362,184.96135146390162,-723.4629819238587
t2,361.4972743560643,-577.0801232953602,-523.548118895537,-144.09014717099504,150.00132409463754,-733.2197909111903
t3,338.7517530119091,-541.234611508921,-523.5496645047423,-143.51028349042036,143.27398787136363,-726.268818620811
t4,303.55018562352427,-504.37076650353754,-523.5497808073029,-145.0719244345964,138.7314207727789,-730.7108653491337
t5,271.2046482126929,-458.5223170051424,-523.5496264910463,-145.70474726887701,132.05864484229556,-724.5133977100772
t6,223.25559433875728,-394.94279281245707,-523.5494142162012,-141.14251659381907,120.65354036371349,-715.7255889200067
t7,190.50182468878566,-346.70939736743503,-523.5487870093485,-135.17741463116607,110.72510493334856,-704.2086693858155
t8,153.903882013188,-294.65004207488835,-523.5484664909075,-139.06425600677835,94.16844643565817,-709.190436123728
t9,85.48896558658514,-196.9317526891941,-523.5429741300702,-158.7697658822487,59.79897806864279,-733.9565490462851
t10,37.28307475987333,-120.94759582497237,-523.5407106122906,-172.5152842556299,29.12643116648672,-750.5940847665329
t11,0.019326377567276308,-54.58467613247891,-508.4866802888185,-168.76703866068596,0.012990350710916027,-731.8060783537053
t12,0.019482580015601526,-56.864291314452636,-508.8756245796594,-174.3307957835323,0.01318309109092633,-740.0380460065378
t13,27.09765822188098,-107.26793082430748,-523.5395050277682,-184.6427550151868,21.7522367545442,-766.6002958908373
t14,65.03998664384966,-170.84925164956812,-523.5424229040719,-194.30124015753057,46.80785495309332,-776.8450731142277
t15,106.75745590888573,-235.43619701557148,-523.5432840907318,-194.76455197975636,68.63405836856397,-778.35251880861
t16,137.61152413551477,-282.7218627412577,-523.548547286059,-184.4531898045292,83.17614174007181,-769.9359339562594
t17,205.0846875596425,-234.1229417711388,-523.547649720548,-160.22958946874655,98.99367643719866,-613.8218169635921
t18,273.8527392964181,-172.50960087956545,-523.5467124270941,-123.57623095965475,108.16590676674693,-437.61389820314923
t19,290.689775544397,-153.0532607684356,-523.5473935975134,-109.17667754522083,110.02494899575092,-385.06260737102195
t20,289.16117718965876,-154.40311664571217,-523.5485209075757,-108.16661699779877,108.67448301887576,-388.2825943425521
t21,286.08603340136466,-158.62672472570483,-523.5493834057622,-107.68789042484283,107.86608575617315,-395.9118793987721
t22,356.25370577856546,-142.1606366741224,-523.5495255572454,-100.80523407822709,111.19307234564344,-299.06861818538596
t23,436.0385081524921,-121.44346766955893,-523.5489993299382,-92.87543460285602,113.94428651541675,-187.8851069344442
t24,455.5755849914735,-116.60814103299059,-523.5490625942774,-91.56340421411946,115.16857871808881,-160.97644413182516
t25,450.14509838896925,-116.83248518978095,-523.5493783075124,-91.24114042108617,116.73758196520058,-164.74032356420972
t26,435.25943024612025,-120.38463770577447,-523.5497758118676,-92.98857023223445,117.19021184264477,-184.47334166111148
t27,413.31361005388624,-126.53433436835657,-523.5501179507504,-95.61338205145388,117.33027170824059,-215.053952608434
t28,373.1271921677683,-135.9401030631559,-523.5503081498621,-99.47802595082706,116.19743347035971,-269.643811525717
t29,319.81676793011553,-148.39054070913852,-523.5502482402052,-103.60121288824121,113.97321030805497,-341.75202359941443
t30,265.0285603792041,-163.98014853171512,-523.5500086393719,-108.14938546966644,110.30983147857195,-420.34115078297737
t31,225.53058322588714,-179.29247870837307,-523.5497310090964,-111.53438787425324,106.96241027240904,-481.8836040934265
t32,177.8696529976141,-216.198480483954,-523.5496647980439,-128.08392821007965,96.93032450133525,-593.0320959931282
t33,106.35678854190931,-229.9834752048291,-523.5436724156166,-159.9125773504553,70.92123422483652,-736.1617022041552
t34,68.67197504264136,-166.04072451402686,-523.5428286416078,-183.32466503009178,48.47821375721893,-755.7580293858662
t35,38.44728942691347,-117.98924986550114,-523.5411150521364,-191.11820613606523,29.257082773491856,-764.9441988532974
t36,69.28419144463317,-164.10745439524203,-523.5430202310756,-210.57663318667701,47.17446215230432,-781.7684542160572
t37,141.54746179563864,-269.9751838687175,-523.5447240979302,-224.0764557880193,77.30740578084071,-798.7414961781877
t38,212.78095430893498,-300.0874413503592,-523.5512087457107,-215.02223202846614,93.5586853584289,-732.3212424571723
t39,295.73541430261156,-264.3466190489503,-523.5514249660004,-193.67194213543894,104.92374102381795,-580.9108308239602
t40,381.64027930309874,-222.08980721038685,-523.5515261139062,-163.80489380963144,115.82382205718103,-411.9821257736447
t41,454.1355045599484,-172.8782816807828,-523.5516869559426,-133.41635737414117,123.30218349396907,-252.4086379569491
t42,500.007473577438,-128.74419984794974,-523.5517459553982,-104.55191546303352,127.49825786250909,-129.34212982643442
t43,511.9556764815769,-117.99300764140743,-523.5518172810613,-99.2765824169681,126.90261587659263,-101.96311498126725
t44,508.5786544239843,-118.56087319524617,-523.5519001028658,-101.93681456062508,125.30345834466495,-110.16747509008785
t45,493.4051065422841,-119.81755800638582,-523.5519270958195,-104.12315021832939,123.78850785376686,-130.29902092448367
t46,516.9628803353997,-112.77955314369451,-523.5519181963656,-99.9414635746908,125.16557444442871,-94.14448013492243
t47,575.1194782381601,-98.4416579744339,-523.5518922293925,-92.5121725832231,126.2597310632983,-13.126513485591047
t48,591.6275627179559,-90.0492464312356,-523.5518294612921,-87.33686719823906,125.81058102822826,16.50020065541746
t49,572.978763532891,-89.98124590969336,-523.5517973983345,-86.1324329470259,126.35716859388027,-0.3295441282825635
t50,552.7068391820259,-92.10582841965338,-523.5517950286737,-87.68538717573433,125.94634442574346,-24.6898270162921
t51,509.25858093388257,-102.40690036370844,-523.5518434714404,-93.67598333117066,126.29230657119764,-84.08383966123925
t52,433.66961955853327,-120.09156160173642,-523.5518490396125,-102.20778991993508,125.33788808267785,-186.8436929200729
t53,369.3180478764997,-138.1931449021938,-523.551836714605,-110.45027682539295,123.20062816440151,-279.67658240129055
t54,304.7729265728165,-155.1443326523679,-523.5517563180302,-117.77168330155592,118.91600353607858,-372.778842163059
t55,257.3113595682312,-169.05850575023425,-523.5516695277706,-123.86413129981086,114.21516858140954,-444.94777842817496
t56,207.7044367898681,-201.16443186419949,-523.5516115785263,-141.18815696792538,106.06937569477005,-552.1303879260129
t57,135.33275592118196,-274.29580082702176,-523.5507270856587,-176.28705486892957,87.99371253238407,-750.807114328044
t58,151.36183364923713,-291.0472893475729,-523.5503971349843,-207.8805613982053,88.09214171571237,-783.024272515813
t59,138.8757798106686,-273.7361065789798,-523.5453375146295,-218.94932835249924,81.67629095984644,-795.6787016755935
t60,154.49437869993676,-293.8618129750183,-523.5506365889757,-223.10120424393745,86.79238961457797,-799.2268854934168
t61,230.17092937232752,-298.217011040239,-523.5521074168325,-220.85558465881454,102.03755289680376,-710.4162208467549
t62,312.84155319486075,-260.71276360435337,-523.5523651915713,-205.05843838794124,111.64773472266306,-564.8342792663422
t63,357.06106942584194,-226.5917882855693,-523.5524122228727,-180.66134986044543,117.48181572460682,-456.26266521843866
t64,433.41673727555025,-174.84199630849437,-523.5524426751907,-146.70432685324698,125.27555963959405,-286.4064689217878
t65,513.1497398350357,-110.72646884260443,-523.5522509681223,-101.79013560448277,131.48229433762558,-91.43682124254823
t66,579.3231661584533,-51.786977438488336,-523.5514643222824,-51.326603409963994,133.6089963953801,86.26711738309872
t67,602.4172386028973,-37.69711711750722,-523.5510689527197,-37.608287730786785,134.03374704453057,137.5945118464142
t68,591.6159830400364,-43.612245747506115,-523.5512948819222,-43.561443810787395,133.37868316514454,114.26968176496526
t69,561.0388753440142,-51.50050212389628,-523.5514641642674,-50.66981277127931,133.11469567083563,68.43179195540682
t70,570.5103904896341,-55.32360629658916,-523.5516276283106,-55.76072314444179,130.66723943901135,66.54167285930399
t71,653.3899988472998,-50.33245639622323,-523.5518593706973,-55.571931992481254,126.79867215277021,150.73242324066814
t72,677.0984642931296,-49.590957614504816,-523.5519841336019,-56.32321274767821,126.10977561065012,173.74208540799486
t73,642.675490901391,-56.75861052952372,-523.5520552842901,-61.51645340948092,129.61035469010048,130.45872636819672
t74,616.7960084895492,-61.14957322203035,-523.5520806822472,-63.27158923466754,132.856301561146,101.6790669117502
t75,590.4965202694235,-63.72395537909635,-523.5520606326182,-62.95608334955091,135.71502826119357,75.97944916935162
t76,547.9853019958704,-67.53186093755365,-523.5519903454606,-64.76009919217272,134.747812864464,26.889164385147453
t77,481.98964680404487,-80.13472911272042,-523.5519827106754,-73.4215251749398,132.52037952139423,-62.5982106728965
t78,420.31976114261715,-99.59613967839167,-523.5520355416035,-85.92956260691882,130.39666057319246,-158.3613161111043
t79,354.1234345485131,-122.02373968400256,-523.5520285598674,-97.79410107996523,127.29644309125932,-261.94999168406275
t80,296.22189275333125,-159.2622680122689,-523.5520679256406,-117.46859239978389,122.05122621631196,-382.0098093680501
t81,212.914468415965,-234.42962420766207,-523.5520329893668,-155.17161490265363,108.55511868056593,-591.6836850031517
t82,156.86638706958038,-292.9526262102215,-523.5510752294451,-186.91378899855766,94.11795196594399,-752.4331514026999
t83,100.77826948778646,-210.9206494043761,-523.544606921656,-193.39371405314728,67.35995980498281,-759.7207410864102
t84,115.92522192332645,-230.5999996705441,-523.5449322895037,-204.6587680266275,73.12248768641943,-769.7559903769294
t85,171.26455769089145,-308.7274124963935,-523.5515671223449,-216.38632072862376,93.18467011876628,-784.2160725377045
t86,237.0870987892674,-292.37965045320067,-523.5523524007453,-209.83167012782144,104.89153435159137,-683.7850398409087
t87,303.4890895432098,-253.94729186259642,-523.5525601672264,-193.07394878443122,112.81628015446749,-554.2684311165767
t88,379.61164465232,-204.76753877984564,-523.5526727117846,-165.86697274503896,120.34734330805543,-394.2281962762937
t89,448.19304317941663,-149.1889910277993,-523.5526640668439,-127.84798815529929,127.23464153505532,-225.16195853547057
