region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
East,East_batteries_1,1,1,1,0.0,0.0,22446.0,2770.7999999999997,3.7623000597412157e-10,0.0,1.4539519934066181e-9,0.0,NaN,NaN,0.0,0.0003012708059694473,0.0,0.0,0.0,NaN,NaN,NaN
East,East_conventional_hydroelectric_1,1,1,2,0.0,0.0,310516.8,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.6841639511618278,914.5451676770397,0.0,0.0,NaN,310516.8,NaN
East,East_landfill_gas_1,1,1,3,0.0,0.0,50399.99999893002,0.0,12.768018333233277,0.0,0.0,0.002563928931762976,0.0,NaN,0.0,1.6096846978053279,2144.732710866236,0.0,0.0,NaN,50412.770581192184,NaN
East,East_natural_gas_internal_combustion_engine_1,1,1,4,0.0,0.0,67199.99604546522,0.0,16.914670682494524,328.7550655206643,0.0,0.21242962082028197,0.0,NaN,0.0,2.146246137485324,0.0,0.0,0.0,NaN,67545.8782112892,NaN
East,East_petroleum_liquids_with_gt_1,1,1,5,0.0,0.0,1.7570698874469623e6,0.0,2.6228740570852153e-8,1.4895738915863115e-6,0.0,1.8207640268932305e-5,0.0,NaN,0.0,84.50844122319677,0.0,0.0,0.0,NaN,1.7570698874666858e6,NaN
East,East_petroleum_liquids_with_ic_1,1,1,6,0.0,0.0,83999.99567759706,0.0,8.524208743854387e-8,4.806706597229003e-6,0.0,7.023055515233403e-6,0.0,NaN,0.0,2.6828076916827825,0.0,0.0,0.0,NaN,83999.99568951207,NaN
East,East_solar_photovoltaic_1,1,1,7,0.0,0.0,474040.7326013123,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,2.091785761062723,3722.4165398330497,0.0,0.0,NaN,474040.7326013123,NaN
North,North_conventional_hydroelectric_1,2,1,8,0.0,0.0,1.740776e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,3.835522059833392,5126.981401949347,0.0,0.0,NaN,1.740776e6,NaN
North,North_landfill_gas_1,2,1,9,0.0,0.0,50399.99999936704,0.0,12.768018303267066,0.0,0.0,0.002579318598022708,0.0,NaN,0.0,1.6096846978192856,2144.732705832604,0.0,0.0,NaN,50412.77059698891,NaN
North,North_natural_gas_internal_combustion_engine_1,2,1,10,0.0,0.0,470399.30381367274,0.0,119.05097880531072,2313.885565501715,0.0,0.23231328171971163,0.0,NaN,0.0,15.023701611571896,0.0,0.0,0.0,NaN,472832.47267126146,NaN
North,North_onshore_wind_turbine_1,2,1,11,0.0,0.0,25799.999953694325,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0881041629486873,316.5845910041588,0.0,0.0,NaN,25799.999953694325,NaN
