Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,Total
t28,9.566958587883515e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061932114038303e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.187590973454651e-8,0.0,0.0,0.0,1.0486674504596478e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.584189373216399e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.045016428254769e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1713105194893277e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.42963228180669e-8
t29,9.582094910796269e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619951587846998e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1877294063357261e-8,0.0,0.0,0.0,1.0495737562165693e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.583393580894615e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.0450588920660245e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.171297643402444e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.432203705974552e-8
t30,9.595949056156447e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061992676062209e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1877533104464774e-8,0.0,0.0,0.0,1.0502362244378364e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.580014363424562e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.0444898117338643e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1714010587140243e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.433469423352512e-8
t31,9.609510548584338e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0620890442023345e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1876303898413995e-8,0.0,0.0,0.0,1.0506807559997068e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.57622907888843e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.0429871568445282e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1718646742176196e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.433825983852866e-8
t32,9.623409257913045e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0620971807369111e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1883980481081007e-8,0.0,0.0,0.0,1.0532273825804401e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.572452662086415e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.0406251045197168e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1718451090223467e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.435779016967461e-8
t33,9.630561092541874e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618332112142025e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1880983465438935e-8,0.0,0.0,0.0,1.0564232070817707e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.571160774123493e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.0415921946647448e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1741721219176175e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.442291268088765e-8
t34,9.637485409370591e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0616733886729978e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1878477200100452e-8,0.0,0.0,0.0,1.0598798211501271e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.588658080274653e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.043794482561646e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1754723071729353e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.451282068532276e-8
t35,9.643146641669959e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0614307235340268e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1873306953167451e-8,0.0,0.0,0.0,1.0602943354430207e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.615077525065977e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.0467263638083726e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1776108959620302e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.45921543073779e-8
t36,9.653553496558234e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0613721763786328e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1875081563140207e-8,0.0,0.0,0.0,1.0609288133331741e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.590707329684429e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.04397639312588e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1711317281464274e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.449343349922401e-8
t37,9.662175044314958e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060881421988795e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186977808101146e-8,0.0,0.0,0.0,1.0572400928747518e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.566992811386295e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.0416073855129908e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1661697606933823e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.43579325474119e-8
t38,9.676670725926278e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0615980239373173e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1877611433122053e-8,0.0,0.0,0.0,1.0577661623193187e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.579421426008816e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.0424836141698858e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1650789904543505e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.440297149386588e-8
t39,9.686566176979165e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618249847357721e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1880065698358166e-8,0.0,0.0,0.0,1.0583968047824166e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.586044734867861e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.0431113187193759e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1635724977497821e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.442173267007867e-8
t40,9.69485305211447e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0617471537647633e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1879857575860806e-8,0.0,0.0,0.0,1.0577581769084903e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.589071839868518e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.0436905145112914e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1619446053143408e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.441518697283265e-8
t41,9.702021110815357e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0615029959120998e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1878056452742366e-8,0.0,0.0,0.0,1.0564575569705163e-8,0.0,0.0,0.0,0.0,0.0,0.0,9.587370629934785e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.0441472143552681e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1612699220874452e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.440122508674581e-8
