Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,Total
Zone,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,4.161300974684147,0.0,0.0,0.0,0.35390644847477387,0.0,0.0,0.0,3.035142769122611,0.0,0.0,0.0,0.0,42.32415133402132,0.0,0.0,9.094257350590532,0.0,0.0,0.0,9.28160196184267,0.0,0.0,0.0,0.0,0.0,2.3140240519573447e-5,99.68365312139817,0.0,0.0,0.0,0.0,0.0,25.58019491514469,71.89462701978384,0.0,0.0,0.0,0.0,0.0,36.97799400859662,103.93090462663864,0.0,0.0,0.0,0.0,0.0,38.40520706008271,89.70220980807508,534.4251745386963
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4213781945877908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.649299994378886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.68819542018088,0.0,0.0,0.0,0.0,0.0,0.0,86.0362799279978,0.0,0.0,0.0,0.0,0.0,0.0,124.27510296885404,0.0,0.0,0.0,0.0,0.0,0.0,128.4837901912629,508.55404669726227
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375619945122455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.29764999430577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.2466325132641,0.0,0.0,0.0,0.0,0.0,0.0,88.8362772038755,0.0,0.0,0.0,0.0,0.0,0.0,127.74163303781572,0.0,0.0,0.0,0.0,0.0,0.0,131.8963742601842,524.4561290039576
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4471523944675012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.79614999424221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.94792856843894,0.0,0.0,0.0,0.0,0.0,0.0,91.38172927284941,0.0,0.0,0.0,0.0,0.0,0.0,129.3015715688657,0.0,0.0,0.0,0.0,0.0,0.0,134.96769992220527,535.8422317210691
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44595359447315636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.21972499418126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.61026656153517,0.0,0.0,0.0,0.0,0.0,0.0,93.79990873838034,0.0,0.0,0.0,0.0,0.0,0.0,127.74163303782524,0.0,0.0,0.0,0.0,0.0,0.0,138.0390255842269,540.8565125106221
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4519475944451714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.16777499409587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.29857659602034,0.0,0.0,0.0,0.0,0.0,0.0,97.10899642805246,0.0,0.0,0.0,0.0,0.0,0.0,128.78159205851148,0.0,0.0,0.0,0.0,0.0,0.0,141.28098044970187,552.0898681208273
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4597397944087448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.69224999407439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.4933796408254,0.0,0.0,0.0,0.0,0.0,0.0,97.99990465219696,0.0,0.0,0.0,0.0,0.0,0.0,131.5548161136911,0.0,0.0,0.0,0.0,0.0,0.0,141.96349726347145,559.1635874586681
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46513439438347237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8420999940695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0128586718645,0.0,0.0,0.0,0.0,0.0,0.0,98.25444985909482,0.0,0.0,0.0,0.0,0.0,0.0,132.94142814127605,0.0,0.0,0.0,0.0,0.0,0.0,140.7690928393584,561.2850639000467
t8,0.0,0.0,0.0,0.0,0.0,0.0,1.7793028682248297,0.0,0.0,0.0,0.4675319943723848,0.0,0.0,0.0,1.33965899623435,0.0,0.0,0.0,0.0,56.193749994139836,0.0,0.0,4.638157195844776,0.0,0.0,0.0,4.225769996160171,0.0,0.0,0.0,0.0,0.0,1.0212652334879007e-5,131.68818268565312,0.0,0.0,0.0,0.0,0.0,13.046141162091075,95.45445258322258,0.0,0.0,0.0,0.0,0.0,15.811173289529432,134.67469317575623,0.0,0.0,0.0,0.0,0.0,17.485297520562266,137.35650877045288,614.1606304448962
