Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1
t10,0.20655691004067042,4.288290881452927,0.0,0.0,0.0,0.0,0.0,22.622579168428672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1681832961783032,29.46278334526711,0.0,0.0,0.0,0.0,0.0,0.0,3.746437604449227,0.0,0.0,0.0,0.0007751059989865506,0.0,0.0,0.0,0.0,0.0,0.0,0.0007488905892355106,0.0,0.0,0.0,0.0,0.0,0.0,0.0026998613397842537,0.0,0.0,0.0,0.0,0.0,0.0,77094.17686000472,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.20655719537256087,4.595181082390523,0.0,0.0,0.0,0.0,0.0,24.453132259243816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1621401776473599,31.739089250522454,0.0,0.0,0.0,0.0,0.0,0.0,3.7363555592254447,0.0,0.0,0.0,0.0007753982260947191,0.0,0.0,0.0,0.0,0.0,0.0,0.0007491379466540185,0.0,0.0,0.0,0.0,0.0,0.0,0.0026869468171938963,0.0,0.0,0.0,0.0,0.0,0.0,77094.13662248672,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.2065574805806651,4.902143859701524,0.0,0.0,0.0,0.0,0.0,26.283635958792942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15627158095854,34.0153575389227,0.0,0.0,0.0,0.0,0.0,0.0,3.7263850529168434,0.0,0.0,0.0,0.0007756905086545935,0.0,0.0,0.0,0.0,0.0,0.0,0.0007493853797672283,0.0,0.0,0.0,0.0,0.0,0.0,0.0026743270735499684,0.0,0.0,0.0,0.0,0.0,0.0,77094.09629988528,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.20655776581532082,5.209216929643538,0.0,0.0,0.0,0.0,0.0,28.102228645930285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1505712194461384,36.2920168047402,0.0,0.0,0.0,0.0,0.0,0.0,3.712957796628493,0.0,0.0,0.0,0.0007759827477942199,0.0,0.0,0.0,0.0,0.0,0.0,0.0007496304223114819,0.0,0.0,0.0,0.0,0.0,0.0,0.002661384580861466,0.0,0.0,0.0,0.0,0.0,0.0,77094.0247855647,0.0,0.0,0.0,0.0,0.0,0.0
t14,0.20655805092321547,5.516401318456798,0.0,0.0,0.0,0.0,0.0,29.920467124109013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1450082506456687,38.56896830653344,0.0,0.0,0.0,0.0,0.0,0.0,3.699734433456327,0.0,0.0,0.0,0.0007762749915138636,0.0,0.0,0.0,0.0,0.0,0.0,0.0007498757561514979,0.0,0.0,0.0,0.0,0.0,0.0,0.0026482375796412793,0.0,0.0,0.0,0.0,0.0,0.0,77093.93918175524,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.20655833591642922,5.82373024989855,0.0,0.0,0.0,0.0,0.0,31.738882343388347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1395709730809753,40.84628316774397,0.0,0.0,0.0,0.0,0.0,0.0,3.686714416438823,0.0,0.0,0.0,0.0007765672274164682,0.0,0.0,0.0,0.0,0.0,0.0,0.0007501205180173722,0.0,0.0,0.0,0.0,0.0,0.0,0.0026345012684715805,0.0,0.0,0.0,0.0,0.0,0.0,77093.84355329341,0.0,0.0,0.0,0.0,0.0,0.0
t16,0.20655862081176857,5.760571901410171,0.0,0.0,0.0,0.0,0.0,30.612349606929588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1331497910166723,40.77190144696523,0.0,0.0,0.0,0.0,0.0,0.0,3.66394012698464,0.0,0.0,0.0,0.0007768594737452549,0.0,0.0,0.0,0.0,0.0,0.0,0.0007503636539033832,0.0,0.0,0.0,0.0,0.0,0.0,0.00262030192306299,0.0,0.0,0.0,0.0,0.0,0.0,77068.95353050422,0.0,0.0,0.0,0.0,0.0,0.0
t17,0.20655890562196635,5.773133535201198,0.0,0.0,0.0,0.0,0.0,29.42741158034997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1268791371036335,40.817897878260595,0.0,0.0,0.0,0.0,0.0,0.0,3.6417316550648504,0.0,0.0,0.0,0.0007771517205493393,0.0,0.0,0.0,0.0,0.0,0.0,0.000750593373541524,0.0,0.0,0.0,0.0,0.0,0.0,0.0026045538644085113,0.0,0.0,0.0,0.0,0.0,0.0,76882.79019073427,0.0,0.0,0.0,0.0,0.0,0.0
t18,0.2065591903363863,5.844189042840421,0.0,0.0,0.0,0.0,0.0,28.511557478018744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12074488641716,41.23923475077532,0.0,0.0,0.0,0.0,0.0,0.0,3.6200554873493522,0.0,0.0,0.0,0.0007774439637471694,0.0,0.0,0.0,0.0,0.0,0.0,0.000750815298166783,0.0,0.0,0.0,0.0,0.0,0.0,0.0025883783173306935,0.0,0.0,0.0,0.0,0.0,0.0,76543.9297575112,0.0,0.0,0.0,0.0,0.0,0.0
t19,0.2065594749675398,5.962172981258651,0.0,0.0,0.0,0.0,0.0,27.816451016342548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1147372834197389,41.99345629275044,0.0,0.0,0.0,0.0,0.0,0.0,3.598863329176528,0.0,0.0,0.0,0.0007777362023634808,0.0,0.0,0.0,0.0,0.0,0.0,0.0007510499838359465,0.0,0.0,0.0,0.0,0.0,0.0,0.002572714150038545,0.0,0.0,0.0,0.0,0.0,0.0,76162.18422766875,0.0,0.0,0.0,0.0,0.0,0.0
t20,0.20655975952075975,6.12161449047855,0.0,0.0,0.0,0.0,0.0,27.267261328018563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.108845484496682,43.090754981103366,0.0,0.0,0.0,0.0,0.0,0.0,3.5781199284914456,0.0,0.0,0.0,0.0007780284538675322,0.0,0.0,0.0,0.0,0.0,0.0,0.0007512840321587047,0.0,0.0,0.0,0.0,0.0,0.0,0.0025574777013814597,0.0,0.0,0.0,0.0,0.0,0.0,75785.20385521879,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.20656004399675815,6.31847915519049,0.0,0.0,0.0,0.0,0.0,26.81577810312835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1030599537484498,44.49016817013513,0.0,0.0,0.0,0.0,0.0,0.0,3.557782481983023,0.0,0.0,0.0,0.0007783207196911856,0.0,0.0,0.0,0.0,0.0,0.0,0.000751518157008046,0.0,0.0,0.0,0.0,0.0,0.0,0.0025427585502201464,0.0,0.0,0.0,0.0,0.0,0.0,75418.59205419473,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.20656032839586694,6.545697022257095,0.0,0.0,0.0,0.0,0.0,26.405948915492463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0973574679067002,45.98585155094011,0.0,0.0,0.0,0.0,0.0,0.0,3.5378065046598297,0.0,0.0,0.0,0.0007786129874676933,0.0,0.0,0.0,0.0,0.0,0.0,0.0007517517198339514,0.0,0.0,0.0,0.0,0.0,0.0,0.002527831870945326,0.0,0.0,0.0,0.0,0.0,0.0,74934.23595499454,0.0,0.0,0.0,0.0,0.0,0.0
t23,0.2065606127032207,5.475597483905464,0.0,0.0,0.0,0.0,0.0,26.023244188390745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0913791217556261,37.86504035824016,0.0,0.0,0.0,0.0,0.0,0.0,3.518153292037397,0.0,0.0,0.0,0.0007789052473172882,0.0,0.0,0.0,0.0,0.0,0.0,0.0007519859600856544,0.0,0.0,0.0,0.0,0.0,0.0,0.0025127754739823014,0.0,0.0,0.0,0.0,0.0,0.0,74354.76185678666,0.0,0.0,0.0,0.0,0.0,0.0
t24,0.2065608969402543,4.768735344203443,0.0,0.0,0.0,0.0,0.0,25.65528737423773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0854936494799623,31.81151519542886,0.0,0.0,0.0,0.0,0.0,0.0,3.498808501222585,0.0,0.0,0.0,0.0007791975141151889,0.0,0.0,0.0,0.0,0.0,0.0,0.0007522197947963678,0.0,0.0,0.0,0.0,0.0,0.0,0.0024978561472685577,0.0,0.0,0.0,0.0,0.0,0.0,73752.57078387942,0.0,0.0,0.0,0.0,0.0,0.0
t25,0.206561181116953,4.1167019748381035,0.0,0.0,0.0,0.0,0.0,25.28464102779263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796953055973095,26.188272054169467,0.0,0.0,0.0,0.0,0.0,0.0,3.4797505555687436,0.0,0.0,0.0,0.000779489790302583,0.0,0.0,0.0,0.0,0.0,0.0,0.0007524532378299702,0.0,0.0,0.0,0.0,0.0,0.0,0.0024832438537332425,0.0,0.0,0.0,0.0,0.0,0.0,73154.55941201684,0.0,0.0,0.0,0.0,0.0,0.0
t26,0.2065614652380294,3.383745810206868,0.0,0.0,0.0,0.0,0.0,24.894069452983036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0739776961056593,19.847963043057756,0.0,0.0,0.0,0.0,0.0,0.0,3.460957203697883,0.0,0.0,0.0,0.0007797820754192773,0.0,0.0,0.0,0.0,0.0,0.0,0.0007526867405351953,0.0,0.0,0.0,0.0,0.0,0.0,0.0024690016494895487,0.0,0.0,0.0,0.0,0.0,0.0,72572.39526631776,0.0,0.0,0.0,0.0,0.0,0.0
t27,0.2065617493076892,2.416948482151003,0.0,0.0,0.0,0.0,0.0,24.465774841382665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068336738964835,13.085747096084985,0.0,0.0,0.0,0.0,0.0,0.0,3.4424085014013968,0.0,0.0,0.0,0.0007800743688625582,0.0,0.0,0.0,0.0,0.0,0.0,0.0007529209236083147,0.0,0.0,0.0,0.0,0.0,0.0,0.0024551702334939794,0.0,0.0,0.0,0.0,0.0,0.0,72014.23832637857,0.0,0.0,0.0,0.0,0.0,0.0
t28,0.2065620333288835,2.673371839111114,0.0,0.0,0.0,0.0,0.0,23.979129320074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0630515602133073,15.299096417997072,0.0,0.0,0.0,0.0,0.0,0.0,3.4240874838600615,0.0,0.0,0.0,0.0007803666700571481,0.0,0.0,0.0,0.0,0.0,0.0,0.000753156182453355,0.0,0.0,0.0,0.0,0.0,0.0,0.0024418059856248743,0.0,0.0,0.0,0.0,0.0,0.0,71502.59160986691,0.0,0.0,0.0,0.0,0.0,0.0
t29,0.20656231730271857,2.934084032542591,0.0,0.0,0.0,0.0,0.0,23.41635651129249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0578606412953155,17.52365147968957,0.0,0.0,0.0,0.0,0.0,0.0,3.40597818596851,0.0,0.0,0.0,0.0007806589763726085,0.0,0.0,0.0,0.0,0.0,0.0,0.0007533926823868001,0.0,0.0,0.0,0.0,0.0,0.0,0.0024288953053539933,0.0,0.0,0.0,0.0,0.0,0.0,71080.74128034439,0.0,0.0,0.0,0.0,0.0,0.0
t30,0.20656260122754155,3.192012085338324,0.0,0.0,0.0,0.0,0.0,22.748476852412022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052723762671257,19.74741816392059,0.0,0.0,0.0,0.0,0.0,0.0,3.388065180084606,0.0,0.0,0.0,0.0007809512848142712,0.0,0.0,0.0,0.0,0.0,0.0,0.0007536304464793751,0.0,0.0,0.0,0.0,0.0,0.0,0.0024163874654878842,0.0,0.0,0.0,0.0,0.0,0.0,70755.71148743962,0.0,0.0,0.0,0.0,0.0,0.0
t31,0.20656288510488616,3.4474676901603734,0.0,0.0,0.0,0.0,0.0,21.925006834284407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0476371029608147,21.969663700283604,0.0,0.0,0.0,0.0,0.0,0.0,3.3703330779331604,0.0,0.0,0.0,0.0007812435936682275,0.0,0.0,0.0,0.0,0.0,0.0,0.0007538691022610218,0.0,0.0,0.0,0.0,0.0,0.0,0.00240416781864874,0.0,0.0,0.0,0.0,0.0,0.0,70507.67307465014,0.0,0.0,0.0,0.0,0.0,0.0
t32,0.20656316894089718,3.7008493767279793,0.0,0.0,0.0,0.0,0.0,20.962430279833516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0425973431704894,24.1906953764738,0.0,0.0,0.0,0.0,0.0,0.0,3.352782453493954,0.0,0.0,0.0,0.0007815359095101839,0.0,0.0,0.0,0.0,0.0,0.0,0.0007541022511224427,0.0,0.0,0.0,0.0,0.0,0.0,0.002392367519869825,0.0,0.0,0.0,0.0,0.0,0.0,70363.23142390652,0.0,0.0,0.0,0.0,0.0,0.0
t33,0.20656345271162047,4.0124698781412125,0.0,0.0,0.0,0.0,0.0,22.782170212720647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038285741055638,26.475114214833123,0.0,0.0,0.0,0.0,0.0,0.0,3.341770989798419,0.0,0.0,0.0,0.0007818282483478628,0.0,0.0,0.0,0.0,0.0,0.0,0.0007543469065539768,0.0,0.0,0.0,0.0,0.0,0.0,0.002381531826459944,0.0,0.0,0.0,0.0,0.0,0.0,70363.13350459492,0.0,0.0,0.0,0.0,0.0,0.0
t34,0.2065637364300401,4.32404608689934,0.0,0.0,0.0,0.0,0.0,24.60200262058331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034005622211867,28.759548932547055,0.0,0.0,0.0,0.0,0.0,0.0,3.3308213312793202,0.0,0.0,0.0,0.0007821206122609494,0.0,0.0,0.0,0.0,0.0,0.0,0.0007545933950443631,0.0,0.0,0.0,0.0,0.0,0.0,0.0023712552292387925,0.0,0.0,0.0,0.0,0.0,0.0,70363.05599817498,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.20656402011425834,4.635588869721102,0.0,0.0,0.0,0.0,0.0,26.422029701066194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029756474557876,31.043958095889614,0.0,0.0,0.0,0.0,0.0,0.0,3.319934050256487,0.0,0.0,0.0,0.0007824129721804154,0.0,0.0,0.0,0.0,0.0,0.0,0.0007548402640636513,0.0,0.0,0.0,0.0,0.0,0.0,0.0023612816863123128,0.0,0.0,0.0,0.0,0.0,0.0,70362.99162033532,0.0,0.0,0.0,0.0,0.0,0.0
t36,0.20656430375030732,4.9471165006109725,0.0,0.0,0.0,0.0,0.0,28.241880342510207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0255338987117455,33.32843129002419,0.0,0.0,0.0,0.0,0.0,0.0,3.309095584584477,0.0,0.0,0.0,0.0007827053327994464,0.0,0.0,0.0,0.0,0.0,0.0,0.0007550866527979834,0.0,0.0,0.0,0.0,0.0,0.0,0.002351193404245022,0.0,0.0,0.0,0.0,0.0,0.0,70362.9186181488,0.0,0.0,0.0,0.0,0.0,0.0
t37,0.20656458732599584,5.258584898148291,0.0,0.0,0.0,0.0,0.0,30.06138203124422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0213341397136995,35.61272701638164,0.0,0.0,0.0,0.0,0.0,0.0,3.2982935912325764,0.0,0.0,0.0,0.0007829976544887344,0.0,0.0,0.0,0.0,0.0,0.0,0.0007553328841566889,0.0,0.0,0.0,0.0,0.0,0.0,0.002340767120371237,0.0,0.0,0.0,0.0,0.0,0.0,70362.82737573942,0.0,0.0,0.0,0.0,0.0,0.0
t38,0.20656487089522524,5.507753358939176,0.0,0.0,0.0,0.0,0.0,29.104166809684003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0165262242985165,37.83504036489645,0.0,0.0,0.0,0.0,0.0,0.0,3.2815962249559636,0.0,0.0,0.0,0.0007832899769481002,0.0,0.0,0.0,0.0,0.0,0.0,0.0007555783768687436,0.0,0.0,0.0,0.0,0.0,0.0,0.0023299341665778475,0.0,0.0,0.0,0.0,0.0,0.0,70224.08056217649,0.0,0.0,0.0,0.0,0.0,0.0
t39,0.20656515443098014,5.758648056702972,0.0,0.0,0.0,0.0,0.0,28.397342702938342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011750164035212,40.05987733189322,0.0,0.0,0.0,0.0,0.0,0.0,3.2650173522043064,0.0,0.0,0.0,0.0007835823003981555,0.0,0.0,0.0,0.0,0.0,0.0,0.0007558230774893387,0.0,0.0,0.0,0.0,0.0,0.0,0.0023187286362820352,0.0,0.0,0.0,0.0,0.0,0.0,69934.34938981505,0.0,0.0,0.0,0.0,0.0,0.0
t40,0.2065654379237197,6.013284710656956,0.0,0.0,0.0,0.0,0.0,27.855919733938542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0070030753974368,42.28787242016635,0.0,0.0,0.0,0.0,0.0,0.0,3.24854728616363,0.0,0.0,0.0,0.000783874611629155,0.0,0.0,0.0,0.0,0.0,0.0,0.0007560658595954204,0.0,0.0,0.0,0.0,0.0,0.0,0.002307108853181669,0.0,0.0,0.0,0.0,0.0,0.0,69490.54112856119,0.0,0.0,0.0,0.0,0.0,0.0
t41,0.20656572136385887,6.274394131168366,0.0,0.0,0.0,0.0,0.0,27.431151462399757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0022814379540799,44.51767672470067,0.0,0.0,0.0,0.0,0.0,0.0,3.232176853334068,0.0,0.0,0.0,0.0007841669028504474,0.0,0.0,0.0,0.0,0.0,0.0,0.0007563013077214006,0.0,0.0,0.0,0.0,0.0,0.0,0.0022952489576745657,0.0,0.0,0.0,0.0,0.0,0.0,68907.17946178438,0.0,0.0,0.0,0.0,0.0,0.0
t42,0.20656600475216957,6.080868859073443,0.0,0.0,0.0,0.0,0.0,27.097498544380272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973281009807832,42.766968197075855,0.0,0.0,0.0,0.0,0.0,0.0,3.2159008598164074,0.0,0.0,0.0,0.0007844591728590448,0.0,0.0,0.0,0.0,0.0,0.0,0.0007565333125314462,0.0,0.0,0.0,0.0,0.0,0.0,0.0022833390116553066,0.0,0.0,0.0,0.0,0.0,0.0,68246.97398400656,0.0,0.0,0.0,0.0,0.0,0.0
t43,0.20656628812965955,6.079990034569162,0.0,0.0,0.0,0.0,0.0,26.83504605242221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924044823137834,42.54635235139085,0.0,0.0,0.0,0.0,0.0,0.0,3.1997206069399824,0.0,0.0,0.0,0.0007847514470348258,0.0,0.0,0.0,0.0,0.0,0.0,0.0007567718762140851,0.0,0.0,0.0,0.0,0.0,0.0,0.002271594670379146,0.0,0.0,0.0,0.0,0.0,0.0,67574.19444274907,0.0,0.0,0.0,0.0,0.0,0.0
t44,0.20656657147132879,6.179636304355819,0.0,0.0,0.0,0.0,0.0,26.626931614524853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875068502468554,43.18088593068747,0.0,0.0,0.0,0.0,0.0,0.0,3.1836291528524248,0.0,0.0,0.0,0.000785043716516645,0.0,0.0,0.0,0.0,0.0,0.0,0.0007570111589362405,0.0,0.0,0.0,0.0,0.0,0.0,0.0022600004959894876,0.0,0.0,0.0,0.0,0.0,0.0,66906.37802563484,0.0,0.0,0.0,0.0,0.0,0.0
