Zone,1,2,3,4
t61,-2.594969257964222e-9,-1.507943574358356e-10,-4.244048428873492e-9,-8.20463214871091e-9
t62,-2.4258202997085995e-9,-9.831989061292139e-11,-4.020994956542297e-9,-7.765845185546291e-9
t63,-2.40804908909832e-9,-9.403739803490599e-11,-3.982526209872357e-9,-7.7066438550969e-9
t64,-2.355779867741911e-9,-7.806004899991039e-11,-3.907300962745693e-9,-7.590497526587327e-9
t65,-2.3558923792408613e-9,-7.560605403771743e-11,-3.870670143703647e-9,-7.533749023295933e-9
t66,-2.4083000893972408e-9,-9.32477543049419e-11,-3.963843858049961e-9,-7.648529206719627e-9
t67,-2.4082353256091016e-9,-9.237609540743494e-11,-3.9448841680996815e-9,-7.648517244050773e-9
t68,-2.4171154925305825e-9,-9.493732001713532e-11,-3.963779376542616e-9,-7.64854998973087e-9
t69,-2.4806130959461184e-9,-1.1411420629661459e-10,-4.040826751896987e-9,-7.826490472277817e-9
t70,-2.4260435565923473e-9,-9.92338257593463e-11,-4.002016409838955e-9,-7.707121602318223e-9
t71,-2.1850319988290444e-9,-2.9924447664414565e-11,-3.7119324984768127e-9,-7.207722036394238e-9
t72,-2.124493097952854e-9,-1.1464911190816534e-11,-3.62813410722624e-9,-7.053845931071344e-9
t73,-2.192766494482237e-9,-3.2942762114213864e-11,-3.729066851436134e-9,-7.260427795968621e-9
t74,-2.2560636053030517e-9,-5.224731091191803e-11,-3.834575782219433e-9,-7.422515472194669e-9
t75,-2.3303983089543898e-9,-7.561584848122311e-11,-3.944959887085483e-9,-7.591128504044871e-9
t76,-2.4531435238382595e-9,-1.1146269975670314e-10,-4.100313902170566e-9,-7.887728331096593e-9
t77,-2.615122343251681e-9,-1.623796379543531e-10,-4.330752147547487e-9,-8.27198469757958e-9
t78,-2.7714080124365387e-9,-2.067732455133142e-10,-4.535526386105031e-9,-8.618647095924843e-9
t79,-2.9539638692936697e-9,-2.605826717356548e-10,-4.756822174221278e-9,-9.070662271665202e-9
t80,-3.0521969707693055e-9,-2.9003261632726955e-10,-4.88773508930033e-9,-9.313077257003926e-9
t81,-3.0902032297339945e-9,-3.0219032122648116e-10,-4.941635686506929e-9,-9.396260705866951e-9
t82,-3.0645958354967746e-9,-2.936170262994191e-10,-4.887388086693009e-9,-9.312387680894067e-9
t83,-3.19520580461889e-9,-3.2851986711941673e-10,-5.024180017412225e-9,-9.566317533546647e-9
t84,-3.064534793608306e-9,-2.863698210936923e-10,-4.834217018428573e-9,-9.229977640356306e-9
t85,-2.815193713252675e-9,-2.0882843145505596e-10,-4.465100585623394e-9,-8.617794943280282e-9
t86,-2.6349876752972944e-9,-1.5462402171890566e-10,-4.2230848431434e-9,-8.205034275292124e-9
t87,-2.5178782757753274e-9,-1.2033343798308534e-10,-4.060306185792734e-9,-7.887424141792153e-9
t88,-2.434988516491742e-9,-9.492007011070324e-11,-3.9448502800123975e-9,-7.707348917034547e-9
t89,-2.4351156107315906e-9,-9.23844941858406e-11,-3.926287790266576e-9,-7.649183631978781e-9
t90,-2.4624508370185147e-9,-1.027375591343997e-10,-3.96410712103912e-9,-7.707985151418368e-9
t91,-2.5660586859600097e-9,-1.312839594338299e-10,-4.100536631486371e-9,-7.950208207045129e-9
t92,-2.6454993182958904e-9,-1.5661875025976319e-10,-4.202765986522938e-9,-8.140969824315143e-9
t93,-2.7392554586499858e-9,-1.8417417570565822e-10,-4.3310133040440415e-9,-8.340044279172968e-9
t94,-2.5954473714890697e-9,-1.4427625915876683e-10,-4.161403283265708e-9,-8.076553364580998e-9
t95,-2.4262386156936826e-9,-9.754278833440335e-11,-3.983162216125058e-9,-7.708174449650995e-9
t96,-2.3995853805264158e-9,-8.985427867610515e-11,-3.9641106206856775e-9,-7.708185615970927e-9
t97,-2.3907964184118763e-9,-8.731660685402046e-11,-3.945213694797949e-9,-7.649694169094187e-9
t98,-2.390789542344756e-9,-8.900452975141577e-11,-3.964103301192948e-9,-7.708193275545615e-9
t99,-2.44421965763504e-9,-1.0533727977583103e-10,-4.041167345266171e-9,-7.827609776903205e-9
t100,-2.5467379286873644e-9,-1.349593093205094e-10,-4.18199011501874e-9,-8.013005035917116e-9
t101,-2.8267326544502923e-9,-2.1845359448797013e-10,-4.535743703607928e-9,-8.691837889110262e-9
t102,-2.9903553404022918e-9,-2.6754336848807034e-10,-4.757061808091375e-9,-9.071357432102152e-9
t103,-3.1423527839053463e-9,-3.108930588591455e-10,-4.941982413635762e-9,-9.397251479450071e-9
t104,-3.2504306349281233e-9,-3.4287825059645096e-10,-5.0816341754132545e-9,-9.655871583464186e-9
t105,-3.2922363450511056e-9,-3.547503340282735e-10,-5.110063298326402e-9,-9.744378559319523e-9
t106,-3.236262041262593e-9,-3.3240466119446983e-10,-4.996534703011018e-9,-9.567005790452892e-9
t107,-3.277899122911683e-9,-3.427967888734963e-10,-5.024319392260473e-9,-9.566660757262923e-9
t108,-3.051952951344371e-9,-2.7685640679162184e-10,-4.7310083651057065e-9,-9.06987460755697e-9
t109,-2.760368442198483e-9,-1.912030151806704e-10,-4.3745634201869045e-9,-8.40696923870512e-9
t110,-2.635029911692493e-9,-1.517684875042322e-10,-4.20221344550041e-9,-8.139825857851073e-9
t111,-2.5369278272237642e-9,-1.239489617410103e-10,-4.060392072854801e-9,-7.887657279712599e-9
t112,-2.4622687594676517e-9,-9.923002103180685e-11,-3.944953250815979e-9,-7.70766375543276e-9
t113,-2.4715827193239697e-9,-1.0185458369438721e-10,-3.964070213954801e-9,-7.708113762409067e-9
t114,-2.5278024671819846e-9,-1.1684324860734506e-10,-4.021861503280038e-9,-7.827993593196357e-9
t115,-2.518291920988029e-9,-1.1594069892116187e-10,-4.002491472517819e-9,-7.767949748432961e-9
t116,-2.5277849002011683e-9,-1.1862478898930044e-10,-4.0218630660541246e-9,-7.828129418393083e-9
t117,-2.556527273734581e-9,-1.2674659967727171e-10,-4.0610178480269036e-9,-7.889110222986925e-9
t118,-2.4444154610032073e-9,-9.671594762421247e-11,-3.94549704237829e-9,-7.65037804277335e-9
t119,-2.322358020441585e-9,-6.266116083716744e-11,-3.7994916789120736e-9,-7.424223667485752e-9
t120,-2.3649467630107052e-9,-7.486385515961473e-11,-3.871433955144644e-9,-7.535876389160163e-9
t121,-2.4626343597073846e-9,-1.053824459448386e-10,-4.002674296507467e-9,-7.76827894454196e-9
t122,-2.5469598946158777e-9,-1.3040913179003784e-10,-4.121006750729109e-9,-8.013814985579695e-9
t123,-2.676407440808804e-9,-1.6927964711089177e-10,-4.287880448656524e-9,-8.273560778659605e-9
t124,-2.8838178701321197e-9,-2.2712667404811715e-10,-4.536087186207959e-9,-8.76624648561296e-9
t125,-3.07780849141823e-9,-2.86472995294593e-10,-4.808997465388779e-9,-9.232409934517232e-9
t126,-3.2367241618664424e-9,-3.3248842926730434e-10,-4.9972911643629054e-9,-9.568900557652754e-9
t127,-3.3938258028228435e-9,-3.779019793671162e-10,-5.198317570761542e-9,-9.92839289047192e-9
t128,-3.408762231369785e-9,-3.8208351000961423e-10,-5.228219125918707e-9,-9.928313278859477e-9
t129,-3.423431514541537e-9,-3.848135340690012e-10,-5.22775360666982e-9,-9.927301768514997e-9
t130,-3.306269539345565e-9,-3.494029580380941e-10,-5.052657562675165e-9,-9.65474512208824e-9
t131,-3.2639375969798327e-9,-3.3628023320051e-10,-4.968809149203342e-9,-9.480637438186306e-9
t132,-3.0269808567094705e-9,-2.651678913008292e-10,-4.680799668934852e-9,-8.991809345313949e-9
t133,-2.696748057912158e-9,-1.682134862805091e-10,-4.244428216270848e-9,-8.205583268644116e-9
t134,-2.4992332672128643e-9,-1.0880560529641536e-10,-3.982877321038588e-9,-7.767041240418818e-9
t135,-2.390754592646435e-9,-7.728472760246913e-11,-3.8347339708121385e-9,-7.478733249705797e-9
t136,-2.4085635143808523e-9,-7.980751807326978e-11,-3.853072248283436e-9,-7.535497439599138e-9
t137,-2.417641048833243e-9,-8.318410935134453e-11,-3.853347968550552e-9,-7.536053280169328e-9
t138,-2.4538202208573713e-9,-9.251550634934936e-11,-3.890113033811882e-9,-7.59346401782712e-9
t139,-2.490470879554707e-9,-1.0454759546832971e-10,-3.945790373468702e-9,-7.709557589555317e-9
t140,-2.518526494610216e-9,-1.1332652295431913e-10,-3.983647898323432e-9,-7.768710044769697e-9
t141,-2.5566770137921016e-9,-1.2677988317127614e-10,-4.041594857170644e-9,-7.889643149666437e-9
t142,-2.4627279175562095e-9,-1.0192263236845413e-10,-3.964575275225249e-9,-7.709332066658459e-9
t143,-2.3393864041134792e-9,-6.591645735042246e-11,-3.817463231396959e-9,-7.424661374101957e-9
t144,-2.365070863734864e-9,-7.571780906948863e-11,-3.871623926989167e-9,-7.536307017746769e-9
t145,-2.4627537914590355e-9,-1.0366637645086386e-10,-4.002857731703599e-9,-7.768684429300058e-9
t146,-2.547047325952098e-9,-1.3042899569964105e-10,-4.1211427232303246e-9,-8.014123044652534e-9
t147,-2.635610557660418e-9,-1.5666484397914704e-10,-4.245213106293437e-9,-8.207411177063007e-9
t148,-2.7717823891281667e-9,-1.985085950856985e-10,-4.443177880517217e-9,-8.548871191925807e-9
t149,-2.966333550633127e-9,-2.572122999222849e-10,-4.681661747297627e-9,-8.993898152536234e-9
t150,-3.169002882017022e-9,-3.159353865792196e-10,-4.942245666884311e-9,-9.4827172515413e-9
t151,-3.3353224533220235e-9,-3.655665610303682e-10,-5.168741169210414e-9,-9.836149560360348e-9
t152,-3.4387635502538267e-9,-3.9188937557708016e-10,-5.25826913165651e-9,-1.0021924270774115e-8
t153,-3.484347967433257e-9,-4.0611135094126084e-10,-5.318999112480909e-9,-1.0116377750336193e-8
t154,-3.499615228904494e-9,-4.104125800232207e-10,-5.3496531067606946e-9,-1.011549659461633e-8
t155,-3.6773659987429726e-9,-4.5848890086919875e-10,-5.542157039740396e-9,-1.0513528305847844e-8
t156,-3.515026827780231e-9,-4.1183150764895177e-10,-5.3493268836629526e-9,-1.0211830823998658e-8
t157,-3.1953127669392257e-9,-3.2088969260892143e-10,-4.968790035535546e-9,-9.480559869660684e-9
t158,-2.918261495823583e-9,-2.424445613720971e-10,-4.631493183871574e-9,-8.914942800415993e-9
t159,-2.7932716483972717e-9,-2.0571886416476472e-10,-4.465469097363994e-9,-8.618729779862549e-9
t160,-2.7391576982325652e-9,-1.871908274894568e-10,-4.397411379440891e-9,-8.477383927668514e-9
t161,-2.6866586550634628e-9,-1.7320756716221652e-10,-4.309321374540445e-9,-8.340327225089583e-9
t162,-2.7501864808324725e-9,-1.913304459064302e-10,-4.397873364698551e-9,-8.478327043057575e-9
t163,-2.8157362817976397e-9,-2.12105329671764e-10,-4.489129020139621e-9,-8.54848995440206e-9
t164,-2.8381170586244295e-9,-2.195607712001363e-10,-4.5124232188527235e-9,-8.619809037636029e-9
t165,-2.8607727127749404e-9,-2.2711399460254878e-10,-4.55967715378654e-9,-8.765846845567995e-9
t166,-2.7393375686987306e-9,-1.9130147191483452e-10,-4.420265377490195e-9,-8.478036445616549e-9
t167,-2.5277805916281165e-9,-1.3132035360828997e-10,-4.161605226097051e-9,-8.013479974897702e-9
t168,-2.4716832497682584e-9,-1.1506600086447136e-10,-4.100736292978159e-9,-7.888993355267363e-9
t169,-Inf,-Inf,-Inf,-Inf
t170,-Inf,-Inf,-Inf,-Inf
t171,-Inf,-Inf,-Inf,-Inf
t172,-Inf,-Inf,-Inf,-Inf
t173,-Inf,-Inf,-Inf,-Inf
t174,-Inf,-Inf,-Inf,-Inf
t175,-Inf,-Inf,-Inf,-Inf
t176,-Inf,-Inf,-Inf,-Inf
t177,-Inf,-Inf,-Inf,-Inf
t178,-Inf,-Inf,-Inf,-Inf
t179,-Inf,-Inf,-Inf,-Inf
t180,-Inf,-Inf,-Inf,-Inf
t181,-Inf,-Inf,-Inf,-Inf
t182,-Inf,-Inf,-Inf,-Inf
t183,-Inf,-Inf,-Inf,-Inf
t184,-Inf,-Inf,-Inf,-Inf
t185,-Inf,-Inf,-Inf,-Inf
t186,-Inf,-Inf,-Inf,-Inf
t187,-Inf,-Inf,-Inf,-Inf
t188,-Inf,-Inf,-Inf,-Inf
t189,-Inf,-Inf,-Inf,-Inf
t190,-Inf,-Inf,-Inf,-Inf
t191,-Inf,-Inf,-Inf,-Inf
t192,-Inf,-Inf,-Inf,-Inf
t193,-Inf,-Inf,-Inf,-Inf
t194,-Inf,-Inf,-Inf,-Inf
t195,-Inf,-Inf,-Inf,-Inf
t196,-Inf,-Inf,-Inf,-Inf
t197,-Inf,-Inf,-Inf,-Inf
t198,-Inf,-Inf,-Inf,-Inf
t199,-Inf,-Inf,-Inf,-Inf
t200,-Inf,-Inf,-Inf,-Inf
t201,-Inf,-Inf,-Inf,-Inf
t202,-Inf,-Inf,-Inf,-Inf
t203,-Inf,-Inf,-Inf,-Inf
t204,-Inf,-Inf,-Inf,-Inf
t205,-Inf,-Inf,-Inf,-Inf
t206,-Inf,-Inf,-Inf,-Inf
t207,-Inf,-Inf,-Inf,-Inf
t208,-Inf,-Inf,-Inf,-Inf
t209,-Inf,-Inf,-Inf,-Inf
t210,-Inf,-Inf,-Inf,-Inf
t211,-Inf,-Inf,-Inf,-Inf
t212,-Inf,-Inf,-Inf,-Inf
t213,-Inf,-Inf,-Inf,-Inf
t214,-Inf,-Inf,-Inf,-Inf
t215,-Inf,-Inf,-Inf,-Inf
t216,-Inf,-Inf,-Inf,-Inf
t217,-Inf,-Inf,-Inf,-Inf
t218,-Inf,-Inf,-Inf,-Inf
t219,-Inf,-Inf,-Inf,-Inf
t220,-Inf,-Inf,-Inf,-Inf
t221,-Inf,-Inf,-Inf,-Inf
t222,-Inf,-Inf,-Inf,-Inf
t223,-Inf,-Inf,-Inf,-Inf
t224,-Inf,-Inf,-Inf,-Inf
t225,-Inf,-Inf,-Inf,-Inf
t226,-Inf,-Inf,-Inf,-Inf
t227,-Inf,-Inf,-Inf,-Inf
t228,-Inf,-Inf,-Inf,-Inf
t229,-Inf,-Inf,-Inf,-Inf
t230,-Inf,-Inf,-Inf,-Inf
t231,-Inf,-Inf,-Inf,-Inf
t232,-Inf,-Inf,-Inf,-Inf
t233,-Inf,-Inf,-Inf,-Inf
t234,-Inf,-Inf,-Inf,-Inf
t235,-Inf,-Inf,-Inf,-Inf
t236,-Inf,-Inf,-Inf,-Inf
t237,-Inf,-Inf,-Inf,-Inf
t238,-Inf,-Inf,-Inf,-Inf
t239,-Inf,-Inf,-Inf,-Inf
t240,-Inf,-Inf,-Inf,-Inf
t241,-Inf,-Inf,-Inf,-Inf
t242,-Inf,-Inf,-Inf,-Inf
t243,-Inf,-Inf,-Inf,-Inf
t244,-Inf,-Inf,-Inf,-Inf
t245,-Inf,-Inf,-Inf,-Inf
t246,-Inf,-Inf,-Inf,-Inf
t247,-Inf,-Inf,-Inf,-Inf
t248,-Inf,-Inf,-Inf,-Inf
t249,-Inf,-Inf,-Inf,-Inf
t250,-Inf,-Inf,-Inf,-Inf
t251,-Inf,-Inf,-Inf,-Inf
t252,-Inf,-Inf,-Inf,-Inf
t253,-Inf,-Inf,-Inf,-Inf
t254,-Inf,-Inf,-Inf,-Inf
t255,-Inf,-Inf,-Inf,-Inf
t256,-Inf,-Inf,-Inf,-Inf
t257,-Inf,-Inf,-Inf,-Inf
t258,-Inf,-Inf,-Inf,-Inf
t259,-Inf,-Inf,-Inf,-Inf
t260,-Inf,-Inf,-Inf,-Inf
t261,-Inf,-Inf,-Inf,-Inf
t262,-Inf,-Inf,-Inf,-Inf
t263,-Inf,-Inf,-Inf,-Inf
t264,-Inf,-Inf,-Inf,-Inf
t265,-Inf,-Inf,-Inf,-Inf
t266,-Inf,-Inf,-Inf,-Inf
t267,-Inf,-Inf,-Inf,-Inf
t268,-Inf,-Inf,-Inf,-Inf
t269,-Inf,-Inf,-Inf,-Inf
t270,-Inf,-Inf,-Inf,-Inf
t271,-Inf,-Inf,-Inf,-Inf
t272,-Inf,-Inf,-Inf,-Inf
t273,-Inf,-Inf,-Inf,-Inf
t274,-Inf,-Inf,-Inf,-Inf
t275,-Inf,-Inf,-Inf,-Inf
t276,-Inf,-Inf,-Inf,-Inf
t277,-Inf,-Inf,-Inf,-Inf
t278,-Inf,-Inf,-Inf,-Inf
t279,-Inf,-Inf,-Inf,-Inf
t280,-Inf,-Inf,-Inf,-Inf
t281,-Inf,-Inf,-Inf,-Inf
t282,-Inf,-Inf,-Inf,-Inf
t283,-Inf,-Inf,-Inf,-Inf
t284,-Inf,-Inf,-Inf,-Inf
t285,-Inf,-Inf,-Inf,-Inf
t286,-Inf,-Inf,-Inf,-Inf
t287,-Inf,-Inf,-Inf,-Inf
t288,-Inf,-Inf,-Inf,-Inf
t289,-Inf,-Inf,-Inf,-Inf
t290,-Inf,-Inf,-Inf,-Inf
t291,-Inf,-Inf,-Inf,-Inf
t292,-Inf,-Inf,-Inf,-Inf
t293,-Inf,-Inf,-Inf,-Inf
t294,-Inf,-Inf,-Inf,-Inf
t295,-Inf,-Inf,-Inf,-Inf
t296,-Inf,-Inf,-Inf,-Inf
t297,-Inf,-Inf,-Inf,-Inf
t298,-Inf,-Inf,-Inf,-Inf
t299,-Inf,-Inf,-Inf,-Inf
t300,-Inf,-Inf,-Inf,-Inf
t301,-Inf,-Inf,-Inf,-Inf
t302,-Inf,-Inf,-Inf,-Inf
t303,-Inf,-Inf,-Inf,-Inf
t304,-Inf,-Inf,-Inf,-Inf
t305,-Inf,-Inf,-Inf,-Inf
t306,-Inf,-Inf,-Inf,-Inf
t307,-Inf,-Inf,-Inf,-Inf
t308,-Inf,-Inf,-Inf,-Inf
t309,-Inf,-Inf,-Inf,-Inf
t310,-Inf,-Inf,-Inf,-Inf
t311,-Inf,-Inf,-Inf,-Inf
t312,-Inf,-Inf,-Inf,-Inf
t313,-Inf,-Inf,-Inf,-Inf
t314,-Inf,-Inf,-Inf,-Inf
t315,-Inf,-Inf,-Inf,-Inf
t316,-Inf,-Inf,-Inf,-Inf
t317,-Inf,-Inf,-Inf,-Inf
t318,-Inf,-Inf,-Inf,-Inf
t319,-Inf,-Inf,-Inf,-Inf
t320,-Inf,-Inf,-Inf,-Inf
t321,-Inf,-Inf,-Inf,-Inf
t322,-Inf,-Inf,-Inf,-Inf
t323,-Inf,-Inf,-Inf,-Inf
t324,-Inf,-Inf,-Inf,-Inf
t325,-Inf,-Inf,-Inf,-Inf
t326,-Inf,-Inf,-Inf,-Inf
t327,-Inf,-Inf,-Inf,-Inf
t328,-Inf,-Inf,-Inf,-Inf
t329,-Inf,-Inf,-Inf,-Inf
t330,-Inf,-Inf,-Inf,-Inf
t331,-Inf,-Inf,-Inf,-Inf
t332,-Inf,-Inf,-Inf,-Inf
t333,-Inf,-Inf,-Inf,-Inf
t334,-Inf,-Inf,-Inf,-Inf
t335,-Inf,-Inf,-Inf,-Inf
t336,-Inf,-Inf,-Inf,-Inf
t337,-Inf,-Inf,-Inf,-Inf
t338,-Inf,-Inf,-Inf,-Inf
t339,-Inf,-Inf,-Inf,-Inf
t340,-Inf,-Inf,-Inf,-Inf
t341,-Inf,-Inf,-Inf,-Inf
t342,-Inf,-Inf,-Inf,-Inf
t343,-Inf,-Inf,-Inf,-Inf
t344,-Inf,-Inf,-Inf,-Inf
t345,-Inf,-Inf,-Inf,-Inf
t346,-Inf,-Inf,-Inf,-Inf
t347,-Inf,-Inf,-Inf,-Inf
t348,-Inf,-Inf,-Inf,-Inf
t349,-Inf,-Inf,-Inf,-Inf
t350,-Inf,-Inf,-Inf,-Inf
t351,-Inf,-Inf,-Inf,-Inf
t352,-Inf,-Inf,-Inf,-Inf
t353,-Inf,-Inf,-Inf,-Inf
t354,-Inf,-Inf,-Inf,-Inf
t355,-Inf,-Inf,-Inf,-Inf
t356,-Inf,-Inf,-Inf,-Inf
t357,-Inf,-Inf,-Inf,-Inf
t358,-Inf,-Inf,-Inf,-Inf
t359,-Inf,-Inf,-Inf,-Inf
t360,-Inf,-Inf,-Inf,-Inf
t361,-Inf,-Inf,-Inf,-Inf
t362,-Inf,-Inf,-Inf,-Inf
t363,-Inf,-Inf,-Inf,-Inf
t364,-Inf,-Inf,-Inf,-Inf
t365,-Inf,-Inf,-Inf,-Inf
t366,-Inf,-Inf,-Inf,-Inf
t367,-Inf,-Inf,-Inf,-Inf
t368,-Inf,-Inf,-Inf,-Inf
t369,-Inf,-Inf,-Inf,-Inf
t370,-Inf,-Inf,-Inf,-Inf
t371,-Inf,-Inf,-Inf,-Inf
t372,-Inf,-Inf,-Inf,-Inf
t373,-Inf,-Inf,-Inf,-Inf
t374,-Inf,-Inf,-Inf,-Inf
t375,-Inf,-Inf,-Inf,-Inf
t376,-Inf,-Inf,-Inf,-Inf
t377,-Inf,-Inf,-Inf,-Inf
t378,-Inf,-Inf,-Inf,-Inf
t379,-Inf,-Inf,-Inf,-Inf
t380,-Inf,-Inf,-Inf,-Inf
t381,-Inf,-Inf,-Inf,-Inf
t382,-Inf,-Inf,-Inf,-Inf
t383,-Inf,-Inf,-Inf,-Inf
t384,-Inf,-Inf,-Inf,-Inf
t385,-Inf,-Inf,-Inf,-Inf
t386,-Inf,-Inf,-Inf,-Inf
t387,-Inf,-Inf,-Inf,-Inf
t388,-Inf,-Inf,-Inf,-Inf
t389,-Inf,-Inf,-Inf,-Inf
t390,-Inf,-Inf,-Inf,-Inf
t391,-Inf,-Inf,-Inf,-Inf
t392,-Inf,-Inf,-Inf,-Inf
