Line,1,2,3,4,5,Total
AnnualSum,1953.6226804922276,1.3561798636843035e-6,5514.608390256472,6319.75808290085,1.356171212466438e-6,13787.9891563619
t1,2650.095798480453,1.3139202180715297e-6,6188.629012871279,5215.4043207241775,1.3139128757667444e-6,14054.129134703742
t2,1771.5213972726863,1.3139171142260143e-6,5163.836910885515,5974.819197872736,1.3139097954977084e-6,12910.177508658766
t3,1519.200716787419,1.3139163032190844e-6,4770.7260594370155,6103.391729044533,1.3139090442107518e-6,12393.318507896793
t4,1440.223119100326,1.3139161222015554e-6,4626.440038853892,5948.190291591569,1.3139088718437193e-6,12014.853452173611
t5,1420.1680498182616,1.3139164582071205e-6,4679.899540893866,5791.296611225931,1.3139088061665629e-6,11891.364204565883
t6,1563.0646477970383,1.3139169079785256e-6,4758.096672025894,5560.9507386572295,1.3139089123424986e-6,11882.112061107988
t7,1645.4829209285097,1.313917223452254e-6,4764.577797255812,5372.372997198545,1.313909132787835e-6,11782.433718010692
t8,1614.334380369944,1.313919662637501e-6,4806.750819017723,5396.238996682289,1.31391167374152e-6,11817.32419869779
t9,1443.5292024253727,1.5587789853896903e-6,4797.18003546583,5420.578190794495,1.5587693670497267e-6,11661.287431803246
t10,1452.5602976389569,1.5587805255265673e-6,5024.158626648485,5497.163861049537,1.5587702050152684e-6,11973.88278845453
t11,1585.4346999317258,1.5587823783375482e-6,5226.49528884227,5554.2978048531695,1.5587708348983584e-6,12366.227796744717
t12,1613.7571253030558,1.5587826336050411e-6,5422.755105451268,5714.0179995565195,1.5587707511241357e-6,12750.530233428397
t13,1623.5970963187426,1.5587811112749202e-6,5436.990514893305,5941.958562667127,1.55877013185389e-6,13002.546176996726
t14,1468.1458757282123,1.558780345771244e-6,5413.843621739065,6127.233744978908,1.5587696608558532e-6,13009.223245563737
t15,1369.054908014827,1.5587795714443945e-6,5501.660307084082,6266.407028752906,1.558768952999088e-6,13137.122246969364
t16,1296.6306197757383,1.558776396891143e-6,5369.2071162996335,6192.457294287945,1.5587657207423098e-6,12858.295033480861
t17,1375.8523028737975,1.3139177467722228e-6,5179.252487838713,6129.217024825543,1.3139081959685974e-6,12684.32181816588
t18,1534.0290701542947,1.3139171837747103e-6,4791.213946619636,5888.074377023947,1.3139077086965053e-6,12213.3173964257
t19,1627.2121503660499,1.3139170120578093e-6,4701.273169672451,5794.367133313797,1.3139075775705412e-6,12122.852455980123
t20,1680.268290217985,1.3139169067792258e-6,4737.315061621237,5812.419000655012,1.3139074974127753e-6,12230.002355122058
t21,1704.3502521448443,1.3139168009316585e-6,4789.826630727122,5794.415636929281,1.3139074287095335e-6,12288.592522429071
t22,1786.8727333162349,1.3139166866138202e-6,5014.885215961321,6070.742461676553,1.3139072900590875e-6,12872.500413581933
t23,1845.4270390459217,1.3139165845563298e-6,5198.977337654299,6374.87398448669,1.3139071781945768e-6,13419.278363814734
t24,1874.129648032815,1.3139164560547973e-6,5260.837807834144,6443.539487037068,1.3139071079146004e-6,13578.506945531852
t25,1889.7142516479041,1.3139163230941844e-6,5270.920526194013,6383.805030735458,1.3139070516871596e-6,13544.439811205199
t26,1892.5101419275363,1.3139162052853864e-6,5257.996264085739,6316.129079592217,1.313907001929584e-6,13466.635488233314
t27,1891.331540362243,1.3139160978632861e-6,5233.247581760051,6221.670265379164,1.3139069591935586e-6,13346.24939012928
t28,1878.8587723742903,1.313915972443196e-6,5139.543048447495,6059.567955752113,1.3139069283822784e-6,13077.969779201721
t29,1841.9970450277465,1.313915855357186e-6,4985.049210108301,5829.625301413052,1.3139069170479042e-6,12656.67155917692
t30,1798.010013976417,1.313915771884597e-6,4810.77358050433,5592.610308553128,1.3139069393892274e-6,12201.393905661698
t31,1770.2333372726573,1.3139157595509635e-6,4706.662690528557,5399.1496231478595,1.3139069986704327e-6,11876.045653576897
t32,1638.0922434127394,1.3139162120889674e-6,4732.1070324571665,5439.229529848887,1.3139073664236311e-6,11809.428808346616
t33,1702.6574761563677,1.5587783173680481e-6,5258.312198469075,5940.159488966054,1.5587680373806911e-6,12901.129166709045
