Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line,Total
t19,4.371943298501188e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2272371878841324e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217206968390568e-9,0.0,0.0,0.0,4.180322859697895e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.099374210096349e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.1803250022432644e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.1803274931179245e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945673701993132e-8
t20,4.3533487356191e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.226798634945399e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2172755764693875e-9,0.0,0.0,0.0,4.180319771296391e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.099372120647439e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.18032189746855e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180324256590862e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.943776099303713e-8
t21,4.343758326119521e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.226615130205983e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21735351303599e-9,0.0,0.0,0.0,4.180317597471093e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.0993709816232e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180319816346801e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180321634946756e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9428056999749343e-8
t22,4.338214191894027e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2265209233506774e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217420627608302e-9,0.0,0.0,0.0,4.180310096903158e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.0993630803627595e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.1803128402150205e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.1803145650341625e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9422456325368106e-8
t23,4.334451350552467e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.226413699114805e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2174543800509785e-9,0.0,0.0,0.0,4.180303019007421e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.099355793368012e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180306267838472e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180308227880241e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94185927378124e-8
t24,4.331225025853729e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2262239159342385e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217430666446517e-9,0.0,0.0,0.0,4.180300148059609e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.099353385389487e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180303490237029e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180305208523794e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9415141840444405e-8
t25,4.327792103052861e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2259359290421834e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217336673673542e-9,0.0,0.0,0.0,4.180298798222175e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.099352656354056e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180302062583106e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180303228464207e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9411321451392127e-8
t26,4.323907782050934e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22559530020045e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217183459975126e-9,0.0,0.0,0.0,4.180297964092711e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.099352498320826e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180301144708277e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.18030198462901e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9406940133977333e-8
t27,4.320091511811577e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2252903979163764e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217005240022118e-9,0.0,0.0,0.0,4.180297647831637e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.099352818090866e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.18030073537015e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180301280848308e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.940263963189103e-8
t28,4.317554098313893e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2251136076401086e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2168393378817005e-9,0.0,0.0,0.0,4.180298606255177e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.099354566373887e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180301397743083e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.180301777193073e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.939976339140092e-8
