region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
West,West_battery_moderate_0,4,0,49,3.683506219447259e7,2.906468758155269e8,1.14188692802865e7,9.00880744344046e7,15.890488799169795,0.0,1.2642955851459787,0.0,NaN,NaN,0.0,-8.720735213704926e-5,0.0,0.0,0.0,NaN,NaN,NaN
West,West_naturalgas_ctavgcf_moderate_0,4,0,50,8.229527329504948e6,0.0,2.414227675452669e6,0.0,1.257093600270541e-7,2.443789958925932e-6,0.0,5.1524942371140195e-6,0.0,NaN,0.0,0.00013690981913634645,0.0,0.0,0.0,NaN,1.0643755004965337e7,NaN
West,West_naturalgas_ccavgcf_moderate_0,4,0,51,1.825613581398114e7,0.0,6.190244290679873e6,0.0,4.679051361580623e-8,1.4879383329826382e-6,0.0,3.837887650181256e-6,0.0,NaN,0.0,0.00026328458005349734,0.0,0.0,0.0,NaN,2.4446380104666382e7,NaN
West,West_microgrid_solar_moderate_0,4,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,NaN
West,West_microgrid_diesel_moderate_0,4,0,53,380382.0596617295,0.0,24500.400713244166,0.0,3.338579856319158e-8,2.3836792458147527e-6,0.0,104.63482760942613,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,404987.09520500014,NaN
West,West_utilitypv_class1_moderate_1,4,1,54,1.1198254205557209e7,0.0,3.217908401596909e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,2.7646918533597408e-5,96109.14060866661,0.0,0.0,NaN,1.4416162607154118e7,NaN
West,West_landbasedwind_class3_moderate_1,4,1,55,1.3481927205449015e7,0.0,6.894683602786637e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,4.1012453899474145e-5,224480.0364106227,0.0,0.0,NaN,2.0376610808235653e7,NaN
North,North_to_south_underground_line,2,0,56,7.056535772450611e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,7.056535772450611e6,NaN
East,North_to_east_underground_line,1,0,57,2.6508692877221458e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,2.6508692877221458e7,NaN
West,South_to_west_underground_line,4,0,58,270947.9044880179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,270947.9044880179,NaN
