Zone,1,2,3,4,Total
AnnualSum,0.11189220191952684,0.1121424915085071,0.11239462569026322,0.11232347885904218,0.44875279797733936
t1,0.0939979116137142,0.09393598010324726,0.09392146778715355,0.09385986587530162,0.3757152253794166
t2,0.11117268490721532,0.11139138155579702,0.11159832440726386,0.11154068526463005,0.4457030761349063
t3,0.11217352800947941,0.11243035313788594,0.11269472748942529,0.11263248225260028,0.4499310908893909
t4,0.11208057678327518,0.11233072053695557,0.11259497712333455,0.11253066334979434,0.4495369377933596
t5,0.11207616967923203,0.11232673601907292,0.11259108998290744,0.11252682708471112,0.44952082276592353
t6,0.11207090545260064,0.11232378859180084,0.11258650120481488,0.11252382588236555,0.4495050211315819
t7,0.112067589799326,0.1123227744689516,0.1125830357782672,0.1125218454893571,0.4494952455359019
t8,0.11208085365317991,0.11234048365589933,0.1125965612539187,0.11255155601139859,0.4495694545743965
t9,0.11206736476102466,0.11231534724119618,0.11257510576360542,0.11249810596654423,0.44945592373237053
t10,0.11209989035018564,0.11235016468690956,0.11260753897927514,0.11253431729412927,0.44959191131049964
t11,0.11210451516217367,0.11235764265973747,0.112614980169004,0.11254246970684435,0.4496196076977595
t12,0.11210591275200199,0.11235896883366424,0.11261253290031913,0.11254212769383173,0.44961954217981714
t13,0.11210456125177545,0.11235677021229967,0.1126106956846353,0.11253940409375734,0.4496114312424678
t14,0.11210060051067278,0.112349938747158,0.1126049896705234,0.1125321496285169,0.4495876785568711
t15,0.11209536106883185,0.11234278303250106,0.11259913734463145,0.11252468516520456,0.4495619666111689
t16,0.11207869170464652,0.11232556363972537,0.11258289565346093,0.1125060871876595,0.44949323818549236
t17,0.11211471782345038,0.11236382401261653,0.11262119779046019,0.11254347547003136,0.44964321509655847
t18,0.112126614366454,0.11237903575979917,0.11263905563146914,0.11256331275175124,0.44970801850947356
t19,0.11195774406736712,0.11220395642708761,0.1124638016037702,0.11237241454217521,0.4489979166404002
t20,0.11192997858475322,0.11218237599626521,0.11243893372853005,0.11237608139269399,0.44892736970224245
t21,0.11191220255725529,0.1121631425557952,0.1124216489004716,0.11235562220382424,0.4488526162173463
t22,0.11190453096375987,0.11215642142341649,0.11241530605798039,0.11234549125557976,0.44882174970073646
t23,0.11189705397417625,0.11214605801265999,0.11240851143425763,0.1123340838821583,0.4487857073032522
t24,0.11189105170078838,0.11213654007037466,0.11240292924176083,0.11232520799765892,0.4487557290105828
t25,0.11188920855296,0.11213378649227496,0.11240182799161509,0.11232138719141285,0.4487462102282629
t26,0.11189014343963406,0.11213427937987637,0.11240281756833219,0.11232072804638366,0.44874796843422626
t27,0.11189304375690222,0.11213758775678952,0.11240531171975525,0.11232332546068982,0.44875926869413685
t28,0.11189788320136605,0.11214345293623021,0.11240963841936702,0.11232902839562457,0.44878000295258785
t29,0.11190395863374751,0.1121512029254841,0.1124145581108961,0.1123365466711352,0.4488062663412629
t30,0.111908892427905,0.11215848561614673,0.112418472427834,0.11234368332797215,0.4488295337998579
t31,0.11193534164782945,0.11218784031543849,0.11244439684418538,0.11237356553980199,0.4489411443472553
t32,0.11180653877005872,0.11205973993032944,0.11230963708248574,0.11225531622196597,0.4484312320048399
t33,0.11205202804527119,0.11230363745840648,0.11255802356570853,0.1124794831006816,0.4493931721700678
t34,0.11206191650352922,0.11231164052356456,0.1125647976761487,0.11249028403434144,0.4494286387375839
t35,0.11206567260525412,0.11231940157773893,0.11256817676728138,0.11249696696540434,0.44945021791567874
t36,0.11207269577075064,0.1123274394765969,0.11257508009526287,0.11250692744466803,0.4494821427872785
t37,0.1120783296882601,0.1123314217883021,0.11258000770134956,0.11251268496225868,0.4495024441401705
t38,0.11207501454345392,0.11232481811277767,0.11257519269327398,0.11250653183685909,0.4494815571863647
t39,0.11217901026039284,0.11242789503395456,0.11268548886707577,0.11261283823772338,0.4499052323991466
t40,0.11194024890473224,0.11218178166488167,0.11243751330419961,0.11236037320329365,0.4489199170771072
t41,0.11197462226642799,0.11221686787669018,0.11247446030759027,0.11239458651619484,0.4490605369669033
t42,0.11196866059814549,0.1122093548764163,0.11247067137099213,0.11239308255172883,0.4490417693972828
t43,0.11193018436772843,0.11217021657773425,0.11243411464768875,0.11234178176014677,0.4488762973532982
t44,0.11193929178655619,0.11218698611531427,0.11244927538617393,0.11238234147535255,0.4489578947633969
t45,0.11192202231852245,0.11216937554626828,0.11243432304888316,0.11236571149822924,0.4488914324119031
t46,0.1119159191813759,0.11216313610998417,0.11242941165804715,0.11235857222366563,0.44886703917307286
t47,0.11191268915912501,0.11215795637570468,0.11242593479608085,0.11235076478125493,0.4488473451121655
t48,0.1119075385367834,0.1121512605617852,0.11242090073092767,0.11234273252176026,0.4488224323512565
t49,0.11190394955264818,0.1121469317806222,0.11241711113926699,0.11233659785978624,0.4488045903323236
t50,0.11190428037467501,0.11214803630711914,0.1124170234397475,0.11233506570575748,0.4488044058272991
t51,0.11190623953064506,0.11215066732869448,0.11241812184710798,0.11233697966587088,0.4488120083723184
t52,0.11191147034913027,0.11215769201396088,0.11242290227097597,0.11234408545176522,0.44883615008583233
t53,0.11192118588555693,0.11216953876494172,0.11243134367098148,0.11235553895975695,0.44887760728123705
t54,0.11193005426814362,0.11218119794437079,0.11243913648683262,0.11236742512940319,0.44891781382875023
t55,0.11193670699100516,0.11219085637823106,0.1124451452600317,0.11237840963073498,0.4489511182600029
t56,0.11196357362817391,0.11222417693717468,0.11247320069164164,0.11242503072829219,0.44908598198528243
t57,0.11181152939865857,0.11206099457582822,0.11231124826677734,0.1122381676739841,0.4484219399152482
t58,0.11210887819395403,0.11236457467782592,0.11261384195998386,0.11254509274005846,0.4496323875718223
t59,0.1120640869368308,0.11231899161950273,0.11256490289018042,0.11250034480577839,0.44944832625229236
t60,0.11207117885664307,0.1123251951657897,0.11257187358964921,0.11250853540878675,0.44947678302086874
t61,0.11207836249328404,0.11233073733423544,0.11257775463653066,0.11251306653677391,0.4494999210008241
t62,0.11218354259205748,0.11243496001429644,0.11268771804385577,0.11261952773955679,0.44992574838976646
t63,0.11193285043401957,0.11217733196896879,0.11242897508096043,0.11235759784341393,0.44889675532736273
t64,0.11198829218594349,0.112233182438348,0.11248733456831164,0.11241129561478637,0.4491201048073895
t65,0.1119884302170372,0.11223222211424619,0.1124881620801271,0.11240879707455284,0.4491176114859633
t66,0.11198374256879005,0.11222850983664735,0.11248523622574513,0.11240621565520413,0.4491037042863867
t67,0.11194116495547622,0.11218714426429932,0.11244601867875299,0.11236021938944314,0.44893454728797166
t68,0.11192474441136453,0.11217612595582888,0.1124302432384792,0.11235857192705914,0.4488896855327317
t69,0.1119107062228408,0.1121629571192092,0.11241979730903644,0.11234623354001035,0.44883969419109676
