Segment,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,Total
Zone,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,0
AnnualSum,7.91641565105647e-9,6.888495362346488e-9,6.75792593897054e-9,6.704697732656545e-9,8.258519658487533e-9,7.442921833665691e-9,7.2584964899500945e-9,6.6001925703114254e-9,8.033062068627666e-9,6.849935436474478e-9,6.7741188666314165e-9,6.8854971571974985e-9,7.79697087933647e-9,6.613406022193434e-9,6.643432120989557e-9,6.9368200429441445e-9,1.1436090783183946e-7
t1,6.530573489668651e-9,5.666818048725175e-9,5.619599516811214e-9,5.602001914948403e-9,6.689706892624082e-9,6.1780101551637005e-9,5.990821783743968e-9,5.5597707766881275e-9,6.7651573967047046e-9,5.676657127000499e-9,5.659421530373012e-9,5.7574473906533515e-9,6.587613021816484e-9,5.568903284133818e-9,5.599950355319512e-9,5.879392498790771e-9,9.533184518316548e-8
t2,6.401109205822062e-9,5.5561633408381246e-9,5.508117249394088e-9,5.505316149988431e-9,6.566790548316392e-9,6.057286853573476e-9,5.872990126467202e-9,5.446777839449781e-9,6.641573902043349e-9,5.5773302554195115e-9,5.558840956377407e-9,5.669696010072831e-9,6.429227907255027e-9,5.451175864519884e-9,5.483957807911034e-9,5.773121587287345e-9,9.349947560473595e-8
t3,6.334043973445297e-9,5.5066082439119814e-9,5.461329130474026e-9,5.4675132489076725e-9,6.494945609353383e-9,5.981735638231383e-9,5.807836297642927e-9,5.399186023211944e-9,6.5604122040588086e-9,5.531371982970141e-9,5.5149823959638825e-9,5.634698022694847e-9,6.328077135973758e-9,5.399484676106676e-9,5.434514160338975e-9,5.731567786821114e-9,9.258830653010682e-8
t4,6.2730878744320094e-9,5.467825888671507e-9,5.42682102092339e-9,5.444026201182143e-9,6.441200610083677e-9,5.917406484727103e-9,5.754978339275728e-9,5.367928092148527e-9,6.480056238477356e-9,5.497231964862369e-9,5.483866353056967e-9,5.612874747823849e-9,6.239280280783301e-9,5.364897231345186e-9,5.4019748747153845e-9,5.7062521770102645e-9,9.187970837951875e-8
t5,6.218435169901088e-9,5.438117188864929e-9,5.40024980958845e-9,5.424568997010858e-9,6.4124557009358675e-9,5.862062033588609e-9,5.710345339411821e-9,5.342893694085341e-9,6.399571499359659e-9,5.466414857989646e-9,5.4570381609345694e-9,5.598204250892255e-9,6.152202176517211e-9,5.336149111725376e-9,5.375847693098171e-9,5.689846142826955e-9,9.12844018267308e-8
t6,6.1841626025204564e-9,5.4156699359864075e-9,5.3833786029947884e-9,5.423378230289047e-9,6.4109119477732045e-9,5.820408851860637e-9,5.679764021045113e-9,5.334909141639354e-9,6.331960970208228e-9,5.447453106391093e-9,5.442320397972536e-9,5.597188098233e-9,6.073615967958883e-9,5.318399868574016e-9,5.361422897400769e-9,5.689523962843026e-9,9.091446860369057e-8
t7,6.154949507308587e-9,5.39956402322305e-9,5.371306970291472e-9,5.423590918070529e-9,6.4126659317391785e-9,5.79205082026362e-9,5.660107956032268e-9,5.331500015268706e-9,6.27533026037692e-9,5.432319736263248e-9,5.430379520947242e-9,5.596635470755827e-9,6.0105357756154295e-9,5.3030670501554895e-9,5.348738104579397e-9,5.689017537042421e-9,9.063175959793338e-8
t8,6.87908779774993e-9,6.0882280382215804e-9,6.056707632815697e-9,6.105445838651053e-9,7.308889099865314e-9,6.4877947889100316e-9,6.347608567344776e-9,5.976432832977404e-9,6.9492906772319495e-9,6.119182557059844e-9,6.117008706803348e-9,6.290240158221115e-9,6.617832890725316e-9,5.95720171888445e-9,6.009126339909517e-9,6.368731278827839e-9,1.0167880892419916e-7
t9,8.325225943689621e-9,7.469137473433374e-9,7.4305321698892835e-9,7.464249724503133e-9,8.936756437152037e-9,7.897876242455198e-9,7.74033367837259e-9,7.281157337745247e-9,8.355554346728762e-9,7.5108121451688e-9,7.505669153085044e-9,7.683678982627994e-9,7.923160492364153e-9,7.2954679615447964e-9,7.356290966097155e-9,7.750081671589037e-9,1.2392598472644623e-7
t10,8.170464866689801e-9,7.505417279648936e-9,7.469843372356027e-9,7.508114258693443e-9,8.843646658091532e-9,7.860299099112589e-9,7.717735841853595e-9,7.275612723719147e-9,8.147431225842911e-9,7.548233192487391e-9,7.544933672275332e-9,7.728277156714177e-9,7.718382728518275e-9,7.331620456026337e-9,7.393341698758429e-9,7.792995316348794e-9,1.2355634954713672e-7
t11,8.009597643798136e-9,7.480168630526188e-9,7.45017185022101e-9,7.513940015470856e-9,8.697979674590578e-9,7.8023042622767e-9,7.669135273858245e-9,7.253603298555806e-9,7.955958432484814e-9,7.523240761896667e-9,7.525683729958085e-9,7.731916122585188e-9,7.530032771435573e-9,7.308615784294072e-9,7.376429590802737e-9,7.79860667725379e-9,1.2262738452000842e-7
t12,7.971780753652847e-9,7.456362687202903e-9,7.4230563405646836e-9,7.48298597484285e-9,8.644040089888686e-9,7.769728242173873e-9,7.636513745218013e-9,7.216384647677211e-9,7.920155815199643e-9,7.49536416330743e-9,7.495520354560167e-9,7.70030456844642e-9,7.507030350649929e-9,7.280974275572164e-9,7.347952207142599e-9,7.76896465317419e-9,1.221171188692736e-7
t13,7.986242870460301e-9,7.412612455824992e-9,7.3737334985720826e-9,7.415800013856966e-9,8.62612779133731e-9,7.73530374921348e-9,7.59924238232354e-9,7.163336130945854e-9,7.965960683511942e-9,7.45058174578099e-9,7.4459333781454444e-9,7.636148523129005e-9,7.577297847801776e-9,7.239498522969878e-9,7.302692768071114e-9,7.708386632150278e-9,1.2163889899409496e-7
t14,8.016070777471749e-9,7.3655611351495465e-9,7.322552198228446e-9,7.351894330810878e-9,8.606939849765558e-9,7.705963399609383e-9,7.565982802954791e-9,7.117143092286259e-9,8.033372242564527e-9,7.402727538790681e-9,7.394732686811589e-9,7.574160144716401e-9,7.672232066907613e-9,7.195477101826193e-9,7.2555917205923655e-9,7.64671521854075e-9,1.2122711630702673e-7
t15,8.041744145788932e-9,7.330226051466653e-9,7.285928876406034e-9,7.307757158739185e-9,8.57681166979466e-9,7.690106920550138e-9,7.547269565317913e-9,7.090425322157691e-9,8.09863119274342e-9,7.3687153128765534e-9,7.359814694928292e-9,7.531458610838712e-9,7.765168699178866e-9,7.165047366943569e-9,7.22372325065941e-9,7.602017008088888e-9,1.209848458464789e-7
t16,8.164834065071636e-9,7.41256031589386e-9,7.372983394901294e-9,7.391093610573749e-9,8.632003028402156e-9,7.794973203729469e-9,7.65359942843952e-9,7.199812824961616e-9,8.265667179362973e-9,7.458140056146315e-9,7.453670709539448e-9,7.618573626143753e-9,7.94795153316277e-9,7.2531830769871605e-9,7.315188438569209e-9,7.684296994436954e-9,1.226185314863219e-7
t17,7.401808076528918e-9,6.772451547154605e-9,6.748295759102818e-9,6.7521414634287225e-9,7.729828100770544e-9,7.1181406966662915e-9,7.004634930647311e-9,6.6255948233820574e-9,7.54874261832517e-9,6.826188175495114e-9,6.830071305347147e-9,6.954396050707148e-9,7.302637366967375e-9,6.649830801133836e-9,6.705896869465651e-9,7.0037552260324185e-9,1.1197441381115513e-7
t18,7.219449282605391e-9,6.682104638277289e-9,6.665157348639619e-9,6.662705843202405e-9,7.4409210461469695e-9,7.022981286707381e-9,6.9247079337924716e-9,6.5744440311047695e-9,7.408847035608092e-9,6.7434046849944444e-9,6.750217206428147e-9,6.8586192275715674e-9,7.194700533374676e-9,6.570279266750899e-9,6.62457807017124e-9,6.8988187849912665e-9,1.1024193622036663e-7
