Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line,Total
t9,0.0,0.0,0.0,0.0,0.0,0.0,12.435152394764744,0.0,0.0,0.0,0.48611337040511476,0.0,0.0,0.0,4.063632297074273,0.0,0.0,0.0,0.0,59.86507497706692,0.0,0.0,14.308277387176831,0.0,0.0,0.0,13.891094991812652,0.0,0.0,0.0,0.0,0.0,16.554528927601748,136.92194108607183,0.0,0.0,0.0,0.0,0.0,40.24611363285036,101.69080749079328,0.0,0.0,0.0,0.0,0.0,47.061491425422844,141.087771096835,0.0,0.0,0.0,0.0,0.0,57.47826422845266,139.57468565636358,0.0,0.0,0.0,785.6649489626919
t10,0.0,0.0,0.0,0.0,0.0,0.0,22.363613990661833,0.0,0.0,0.0,0.5010983694966071,0.0,0.0,0.0,6.60898439530092,0.0,0.0,0.0,0.0,63.08684997583774,0.0,0.0,21.921856180404255,0.0,0.0,0.0,22.162814986993492,0.0,0.0,0.0,0.0,0.0,26.92384924494727,141.14271608873045,0.0,0.0,0.0,0.0,0.0,61.661476850376104,107.16352929568465,0.0,0.0,0.0,0.0,0.0,84.63627904578888,145.42093359981803,0.0,0.0,0.0,0.0,0.0,91.70480344544373,141.2809776570534,0.0,0.0,0.0,936.5797831265374
t11,0.0,0.0,0.0,0.0,0.0,0.0,28.409162388165754,0.0,0.0,0.0,0.49270677000655255,0.0,0.0,0.0,9.154336493529051,0.0,0.0,0.0,0.0,61.36357497649608,0.0,0.0,26.603769576240037,0.0,0.0,0.0,27.287684984008653,0.0,0.0,0.0,0.0,0.0,37.29316956229248,138.77908208724418,0.0,0.0,0.0,0.0,0.0,74.83069446115302,104.23625949306933,0.0,0.0,0.0,0.0,0.0,107.51597645819122,142.9943625981529,0.0,0.0,0.0,0.0,0.0,112.91037665596998,134.9676972545005,0.0,0.0,0.0,1006.8388537590198
t12,0.0,0.0,0.0,0.0,0.0,0.0,32.6852819863999,0.0,0.0,0.0,0.46992957138904007,0.0,0.0,0.0,10.106982892866258,0.0,0.0,0.0,0.0,57.99194997778318,0.0,0.0,29.972996973243248,0.0,0.0,0.0,30.434534982176018,0.0,0.0,0.0,0.0,0.0,41.17408476878445,132.363504083207,0.0,0.0,0.0,0.0,0.0,84.3076080689085,98.50899248795136,0.0,0.0,0.0,0.0,0.0,123.69917706696587,136.9279350939838,0.0,0.0,0.0,0.0,0.0,125.93134266243398,125.41246205063686,0.0,0.0,0.0,1029.9867826667294
t13,0.0,0.0,0.0,0.0,0.0,0.0,32.63613118642017,0.0,0.0,0.0,0.4453541728803161,0.0,0.0,0.0,10.211178592793647,0.0,0.0,0.0,0.0,54.77017497901272,0.0,0.0,30.14802177308765,0.0,0.0,0.0,30.973994981861843,0.0,0.0,0.0,0.0,0.0,41.598559869494636,125.44143307885052,0.0,0.0,0.0,0.0,0.0,84.79991526931141,93.03627068306054,0.0,0.0,0.0,0.0,0.0,123.51316326686597,129.47489558886045,0.0,0.0,0.0,0.0,0.0,128.16350826354218,116.53974364704918,0.0,0.0,0.0,1001.7523453530913
t14,0.0,0.0,0.0,0.0,0.0,0.0,30.670099187232093,0.0,0.0,0.0,0.42197757429863075,0.0,0.0,0.0,9.705085193145576,0.0,0.0,0.0,0.0,52.89704997972737,0.0,0.0,29.01036057409961,0.0,0.0,0.0,29.85011998251628,0.0,0.0,0.0,0.0,0.0,39.5368236660459,118.85702407470623,0.0,0.0,0.0,0.0,0.0,81.59991846669266,89.85445568021677,0.0,0.0,0.0,0.0,0.0,116.07261126283215,122.5418355840939,0.0,0.0,0.0,0.0,0.0,123.51316326123347,112.27401364532422,0.0,0.0,0.0,956.8045381321648
t15,0.0,0.0,0.0,0.0,0.0,0.0,26.934638388774665,0.0,0.0,0.0,0.4105889749893525,0.0,0.0,0.0,8.514277193974218,0.0,0.0,0.0,0.0,53.34659997955569,0.0,0.0,26.122451376668376,0.0,0.0,0.0,26.118854984689378,0.0,0.0,0.0,0.0,0.0,34.68567965793119,115.649235072687,0.0,0.0,0.0,0.0,0.0,73.47684966004509,90.61809128089887,0.0,0.0,0.0,0.0,0.0,101.93556245516776,119.07530558171018,0.0,0.0,0.0,0.0,0.0,108.07401785356896,114.32156404615199,0.0,0.0,0.0,899.2837165068129
t16,0.0,0.0,0.0,0.0,0.0,0.0,20.594185191393358,0.0,0.0,0.0,0.4093901750617185,0.0,0.0,0.0,6.564329095332125,0.0,0.0,0.0,0.0,54.84509997898383,0.0,0.0,20.30287678184491,0.0,0.0,0.0,20.36461498804131,0.0,0.0,0.0,0.0,0.0,26.741931344643504,115.31157307247398,0.0,0.0,0.0,0.0,0.0,57.10763524664962,93.16354328317321,0.0,0.0,0.0,0.0,0.0,77.93978224216039,117.86202008087517,0.0,0.0,0.0,0.0,0.0,84.26425144174995,119.09918164808353,0.0,0.0,0.0,814.5704145704667
t17,0.0,0.0,0.0,0.0,0.0,0.0,10.714874395478573,0.0,0.0,0.0,0.40579377528099836,0.0,0.0,0.0,3.140756097719772,0.0,0.0,0.0,0.0,56.26867497844259,0.0,0.0,11.026562390098961,0.0,0.0,0.0,12.182804992810253,0.0,0.0,0.0,0.0,0.0,12.794892321315148,114.29858707183638,0.0,0.0,0.0,0.0,0.0,31.015353625297795,95.58172268533464,0.0,0.0,0.0,0.0,0.0,40.55100842189606,116.30208157980427,0.0,0.0,0.0,0.0,0.0,50.40973982494508,124.04742845008533,0.0,0.0,0.0,678.7402806103458
t18,0.0,0.0,0.0,0.0,0.0,0.0,1.72027799920378,0.0,0.0,0.0,0.38061897680774126,0.0,0.0,0.0,0.6400592994673541,0.0,0.0,0.0,0.0,55.06987497889968,0.0,0.0,2.3628347978097977,0.0,0.0,0.0,2.787209998287299,0.0,0.0,0.0,0.0,0.0,2.6074899042768074,107.20768506737161,0.0,0.0,0.0,0.0,0.0,6.646147205354281,93.54536108351358,0.0,0.0,0.0,0.0,0.0,6.510483003445486,110.06232757551184,0.0,0.0,0.0,0.0,0.0,11.532855605641354,126.2656080509815,0.0,0.0,0.0,527.3388335465721
