Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line
t7059,0.24301784508494637,4.53843213852938,0.0,0.0,0.0,0.0,0.0,25.407519814365067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100806591750755,31.609652658268047,0.0,0.0,0.0,0.0,0.0,0.0,3.288128147053223,0.0,0.0,0.0,1472.7310559533503,0.0,0.0,0.0,0.0,0.0,0.0,1471.3647889914037,0.0,0.0,0.0,0.0,0.0,0.0,1477.108998801477,0.0,0.0,0.0,0.0,0.0,0.0,1473.5947305037532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7060,0.2429649151254196,4.53826676312224,0.0,0.0,0.0,0.0,0.0,25.40688942650061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100879492954178,31.608312272509536,0.0,0.0,0.0,0.0,0.0,0.0,3.2883323547635066,0.0,0.0,0.0,1463.0647376405009,0.0,0.0,0.0,0.0,0.0,0.0,1460.746253860156,0.0,0.0,0.0,0.0,0.0,0.0,1468.301214402246,0.0,0.0,0.0,0.0,0.0,0.0,1465.0807396375828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7061,0.2429430729443721,4.538213299070158,0.0,0.0,0.0,0.0,0.0,25.407006880001475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100587758631223,31.607906064318936,0.0,0.0,0.0,0.0,0.0,0.0,3.288314736657336,0.0,0.0,0.0,1459.3563308355199,0.0,0.0,0.0,0.0,0.0,0.0,1456.7278375131607,0.0,0.0,0.0,0.0,0.0,0.0,1464.525598601467,0.0,0.0,0.0,0.0,0.0,0.0,1460.9700780612168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7062,0.24294829883263888,4.538261553752398,0.0,0.0,0.0,0.0,0.0,25.40787015609963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100094184727118,31.608542106699133,0.0,0.0,0.0,0.0,0.0,0.0,3.288171825488554,0.0,0.0,0.0,1461.2286987991063,0.0,0.0,0.0,0.0,0.0,0.0,1459.244996381743,0.0,0.0,0.0,0.0,0.0,0.0,1465.7047056005363,0.0,0.0,0.0,0.0,0.0,0.0,1460.7035314136579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7063,0.24293403516724316,4.538367182015707,0.0,0.0,0.0,0.0,0.0,25.409210258701147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009976064459157,31.610035142933256,0.0,0.0,0.0,0.0,0.0,0.0,3.288225555796413,0.0,0.0,0.0,1466.2170302324998,0.0,0.0,0.0,0.0,0.0,0.0,1464.6588996897856,0.0,0.0,0.0,0.0,0.0,0.0,1469.489151734765,0.0,0.0,0.0,0.0,0.0,0.0,1462.3740985556135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7064,0.24285997391023276,4.538484879729629,0.0,0.0,0.0,0.0,0.0,25.410667000472394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099782991305755,31.611915799540093,0.0,0.0,0.0,0.0,0.0,0.0,3.288377203598512,0.0,0.0,0.0,1473.2403126715258,0.0,0.0,0.0,0.0,0.0,0.0,1470.3859448108906,0.0,0.0,0.0,0.0,0.0,0.0,1476.1276944888762,0.0,0.0,0.0,0.0,0.0,0.0,1467.550538848359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7065,0.24277253556212622,4.53866945852005,0.0,0.0,0.0,0.0,0.0,25.412463762418845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100014698452169,31.614206413094198,0.0,0.0,0.0,0.0,0.0,0.0,3.288242534561578,0.0,0.0,0.0,1485.4178330028951,0.0,0.0,0.0,0.0,0.0,0.0,1480.0613765016433,0.0,0.0,0.0,0.0,0.0,0.0,1488.2494196257383,0.0,0.0,0.0,0.0,0.0,0.0,1479.6292530732821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7066,0.2428707202860442,4.539097739736535,0.0,0.0,0.0,0.0,0.0,25.41576274452533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0098798684644414,31.61817361209677,0.0,0.0,0.0,0.0,0.0,0.0,3.2875521373723213,0.0,0.0,0.0,1511.189322476194,0.0,0.0,0.0,0.0,0.0,0.0,1509.67362265155,0.0,0.0,0.0,0.0,0.0,0.0,1512.2257327224086,0.0,0.0,0.0,0.0,0.0,0.0,1503.6308340078722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7067,0.24301905188211456,4.539575529615601,0.0,0.0,0.0,0.0,0.0,25.418862929983568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097746188268248,31.62213181468649,0.0,0.0,0.0,0.0,0.0,0.0,3.286589805005017,0.0,0.0,0.0,1540.057762469331,0.0,0.0,0.0,0.0,0.0,0.0,1542.9221069627054,0.0,0.0,0.0,0.0,0.0,0.0,1539.664528097577,0.0,0.0,0.0,0.0,0.0,0.0,1531.3978872493612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7068,0.2431500408826117,4.539971279940876,0.0,0.0,0.0,0.0,0.0,25.420851098652015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009693903364095,31.625105520365945,0.0,0.0,0.0,0.0,0.0,0.0,3.285876449943537,0.0,0.0,0.0,1564.8420546755997,0.0,0.0,0.0,0.0,0.0,0.0,1569.9543983544895,0.0,0.0,0.0,0.0,0.0,0.0,1564.040099640709,0.0,0.0,0.0,0.0,0.0,0.0,1556.0106689504487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
