Zone,1,2,3,4,Total
AnnualSum,0.0,0.0,779.0460554362865,0.0,779.0460554362865
t1,0.0,0.0,23.77468632,0.0,23.77468632
t2,0.0,0.0,23.77468632,0.0,23.77468632
t3,0.0,0.0,23.77468632,0.0,23.77468632
t4,0.0,0.0,69.92554799999999,0.0,69.92554799999999
t5,0.0,0.0,23.77468632,0.0,23.77468632
t6,0.0,0.0,23.77468632,0.0,23.77468632
t7,0.0,0.0,23.77468632,0.0,23.77468632
t8,0.0,0.0,23.77468632,0.0,23.77468632
t9,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,45.280786320000004,0.0,45.280786320000004
t11,0.0,0.0,23.77468632,0.0,23.77468632
t12,0.0,0.0,23.77468632,0.0,23.77468632
t13,0.0,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,45.280786320000004,0.0,45.280786320000004
t16,0.0,0.0,23.77468632,0.0,23.77468632
t17,0.0,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0,0.0,0.0
t20,0.0,0.0,45.280786320000004,0.0,45.280786320000004
t21,0.0,0.0,23.77468632,0.0,23.77468632
t22,0.0,0.0,69.92554799999999,0.0,69.92554799999999
t23,0.0,0.0,23.77468632,0.0,23.77468632
t24,0.0,0.0,858.40516978141,0.0,858.40516978141
t25,0.0,0.0,855.1797130032967,0.0,855.1797130032967
t26,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t27,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t28,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t29,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t30,0.0,0.0,831.4050266832967,0.0,831.4050266832967
t31,0.0,0.0,922.8366746832967,0.0,922.8366746832967
t32,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t33,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t34,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t35,0.0,0.0,831.4050266832967,0.0,831.4050266832967
t36,0.0,0.0,831.4050266832967,0.0,831.4050266832967
t37,0.0,0.0,831.4050266832967,0.0,831.4050266832967
t38,0.0,0.0,922.8366746832967,0.0,922.8366746832967
t39,0.0,0.0,831.4050266832967,0.0,831.4050266832967
t40,0.0,0.0,922.8366746832967,0.0,922.8366746832967
t41,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t42,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t43,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t44,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t45,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t46,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t47,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t48,0.0,0.0,901.3305746832966,0.0,901.3305746832966
t49,0.0,0.0,901.3305746832966,0.0,901.3305746832966
