Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,Total
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.548399999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.467431,0.0,0.0,0.0,0.0,0.0,0.0,87.5635488,0.0,0.0,0.0,0.0,0.0,0.0,104.5158795,0.0,0.0,0.0,0.0,0.0,0.0,124.21805760000001,469.67355630000003
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36143819999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.075875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.805093,0.0,0.0,0.0,0.0,0.0,0.0,83.36355300000001,0.0,0.0,0.0,0.0,0.0,0.0,106.422471,0.0,0.0,0.0,0.0,0.0,0.0,123.53554079999999,464.563971
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.851099999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.155741,0.0,0.0,0.0,0.0,0.0,0.0,82.98173520000002,0.0,0.0,0.0,0.0,0.0,0.0,108.3290625,0.0,0.0,0.0,0.0,0.0,0.0,122.853024,466.5368961
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.652300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.480417,0.0,0.0,0.0,0.0,0.0,0.0,80.94537360000001,0.0,0.0,0.0,0.0,0.0,0.0,108.3290625,0.0,0.0,0.0,0.0,0.0,0.0,119.6110692,459.3820581
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3542454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77912099999999,0.0,0.0,0.0,0.0,0.0,0.0,79.54537500000002,0.0,0.0,0.0,0.0,0.0,0.0,103.99589999999999,0.0,0.0,0.0,0.0,0.0,0.0,116.88100200000002,447.3837684
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35724239999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.62327599999999,0.0,0.0,0.0,0.0,0.0,0.0,79.54537500000002,0.0,0.0,0.0,0.0,0.0,0.0,104.34255300000001,0.0,0.0,0.0,0.0,0.0,0.0,115.34533920000003,447.04191060000005
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36083879999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.636262,0.0,0.0,0.0,0.0,0.0,0.0,79.16355720000001,0.0,0.0,0.0,0.0,0.0,0.0,105.382512,0.0,0.0,0.0,0.0,0.0,0.0,113.46841800000001,446.61493800000005
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.98691000000001,0.0,0.0,0.0,0.0,0.0,0.0,79.16355720000001,0.0,0.0,0.0,0.0,0.0,0.0,106.422471,0.0,0.0,0.0,0.0,0.0,0.0,112.78590120000001,448.32782340000006
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37282679999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.678275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.01288199999999,0.0,0.0,0.0,0.0,0.0,0.0,79.29082980000001,0.0,0.0,0.0,0.0,0.0,0.0,108.6757155,0.0,0.0,0.0,0.0,0.0,0.0,113.2977888,453.3283179
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37882079999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.701192,0.0,0.0,0.0,0.0,0.0,0.0,79.16355720000001,0.0,0.0,0.0,0.0,0.0,0.0,110.0623275,0.0,0.0,0.0,0.0,0.0,0.0,114.32156400000002,457.2308115
