Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1
t947,0.23558899509037706,4.444209784035423,0.0,0.0,0.0,0.0,0.0,24.89183069764262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0024149243591673,31.074543501971604,0.0,0.0,0.0,0.0,0.0,0.0,3.262148799714787,0.0,0.0,0.0,0.0006494826424771062,0.0,0.0,0.0,0.0,0.0,0.0,6517.523945173822,0.0,0.0,0.0,0.0,0.0,0.0,0.0003150762686631215,0.0,0.0,0.0,0.0,0.0,0.0,0.00036285245331639456,0.0,0.0,0.0,0.0,0.0,0.0
t948,0.235556687682825,4.443845150295529,0.0,0.0,0.0,0.0,0.0,24.89042340112912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0022747030488641,31.07516120677372,0.0,0.0,0.0,0.0,0.0,0.0,3.261712840487078,0.0,0.0,0.0,0.000650095143010312,0.0,0.0,0.0,0.0,0.0,0.0,7021.105827062126,0.0,0.0,0.0,0.0,0.0,0.0,0.0003153021952075055,0.0,0.0,0.0,0.0,0.0,0.0,0.0003631351290014856,0.0,0.0,0.0,0.0,0.0,0.0
t949,0.23553916476057313,4.443519727258724,0.0,0.0,0.0,0.0,0.0,24.889237542370992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002196137477675,31.075466161488066,0.0,0.0,0.0,0.0,0.0,0.0,3.261460369179211,0.0,0.0,0.0,0.0006505726862444809,0.0,0.0,0.0,0.0,0.0,0.0,7403.2819631053035,0.0,0.0,0.0,0.0,0.0,0.0,0.00031547547498057225,0.0,0.0,0.0,0.0,0.0,0.0,0.0003633767448032999,0.0,0.0,0.0,0.0,0.0,0.0
t950,0.2355334497977243,4.443270873987595,0.0,0.0,0.0,0.0,0.0,24.888419566080984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0021725576140512,31.075689481810745,0.0,0.0,0.0,0.0,0.0,0.0,3.261398911095359,0.0,0.0,0.0,0.0006509259557038931,0.0,0.0,0.0,0.0,0.0,0.0,7664.010976252866,0.0,0.0,0.0,0.0,0.0,0.0,0.0003156008631655545,0.0,0.0,0.0,0.0,0.0,0.0,0.00036356917312675436,0.0,0.0,0.0,0.0,0.0,0.0
t951,0.2355405086064197,4.443126310837247,0.0,0.0,0.0,0.0,0.0,24.888118399880735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0022015260204076,31.075943147667978,0.0,0.0,0.0,0.0,0.0,0.0,3.261490619770218,0.0,0.0,0.0,0.0006511377414812241,0.0,0.0,0.0,0.0,0.0,0.0,7780.040003180746,0.0,0.0,0.0,0.0,0.0,0.0,0.0003156735223395528,0.0,0.0,0.0,0.0,0.0,0.0,0.0003637060095382222,0.0,0.0,0.0,0.0,0.0,0.0
t952,0.23555274073318266,4.443085696254283,0.0,0.0,0.0,0.0,0.0,24.888261968326976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0022668060175906,31.076562917420198,0.0,0.0,0.0,0.0,0.0,0.0,3.2617448289718847,0.0,0.0,0.0,0.0006512842327587005,0.0,0.0,0.0,0.0,0.0,0.0,7867.979377142795,0.0,0.0,0.0,0.0,0.0,0.0,0.0003157238060528034,0.0,0.0,0.0,0.0,0.0,0.0,0.0003637977437531001,0.0,0.0,0.0,0.0,0.0,0.0
t953,0.23556752246544807,4.443142727664976,0.0,0.0,0.0,0.0,0.0,24.88884391838979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0023345091639788,31.077172773280612,0.0,0.0,0.0,0.0,0.0,0.0,3.2620085188063017,0.0,0.0,0.0,0.0006512931183902334,0.0,0.0,0.0,0.0,0.0,0.0,7829.365345285138,0.0,0.0,0.0,0.0,0.0,0.0,0.00031571941829125526,0.0,0.0,0.0,0.0,0.0,0.0,0.00036381799931920633,0.0,0.0,0.0,0.0,0.0,0.0
t954,0.23558239308038517,4.443283347623049,0.0,0.0,0.0,0.0,0.0,24.88979111562628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0023833893595817,31.077668826684476,0.0,0.0,0.0,0.0,0.0,0.0,3.2623723009506187,0.0,0.0,0.0,0.0006511590868192933,0.0,0.0,0.0,0.0,0.0,0.0,7672.129902705084,0.0,0.0,0.0,0.0,0.0,0.0,0.00031565537969189,0.0,0.0,0.0,0.0,0.0,0.0,0.00036375663912701565,0.0,0.0,0.0,0.0,0.0,0.0
t955,0.2355929332088961,4.443482288086009,0.0,0.0,0.0,0.0,0.0,24.890997685958855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002438568557116,31.078296354551757,0.0,0.0,0.0,0.0,0.0,0.0,3.2621905971571294,0.0,0.0,0.0,0.0006509361474820351,0.0,0.0,0.0,0.0,0.0,0.0,7463.889473307885,0.0,0.0,0.0,0.0,0.0,0.0,0.00031555945248128387,0.0,0.0,0.0,0.0,0.0,0.0,0.00036364582425612316,0.0,0.0,0.0,0.0,0.0,0.0
t956,0.2355956556799926,4.44371114545073,0.0,0.0,0.0,0.0,0.0,24.892246858184084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0024494227143508,31.079105055840056,0.0,0.0,0.0,0.0,0.0,0.0,3.2621986339596747,0.0,0.0,0.0,0.0006506929776918169,0.0,0.0,0.0,0.0,0.0,0.0,7287.992053058986,0.0,0.0,0.0,0.0,0.0,0.0,0.00031546328060028247,0.0,0.0,0.0,0.0,0.0,0.0,0.0003635249391313186,0.0,0.0,0.0,0.0,0.0,0.0
