Zone,1,2,3,4,Total
t128,6.908651902830847e-7,765.9246913080493,5.616307810575494e-7,5.251240861795853e-7,765.9246930856693
t129,6.902891195552613e-7,765.9246896151244,5.588418199328952e-7,5.25463301834353e-7,765.9246913897186
t130,6.897831352595154e-7,765.9246863856009,5.577443071074567e-7,5.258470016640164e-7,765.9246881589754
t131,6.889662195413859e-7,765.9246854336859,5.564806724964573e-7,5.26371685661545e-7,765.9246872055045
t132,6.877694063388376e-7,765.924687295297,5.556835954169451e-7,5.268561450945846e-7,765.9246890656062
t133,6.857187401116469e-7,765.9246914377107,5.547494989689207e-7,5.27215082369052e-7,765.9246932053941
t134,6.818488065544679e-7,765.9246923480345,5.530963680058541e-7,5.274895832072702e-7,765.9246941104692
t135,6.760255777028587e-7,765.9246926522127,5.559008717448705e-7,5.276917059008074e-7,765.9246944118308
t136,6.747822966296647e-7,765.9246927962677,5.700621496125943e-7,5.277688487716374e-7,765.924694568881
t137,6.784211306426291e-7,765.9246928913575,5.859513132624521e-7,5.278598039172637e-7,765.9246946835897
t138,6.835015437718421e-7,765.9246929416453,5.94782783157137e-7,5.280174626618601e-7,765.9246947479471
t139,6.847693053391538e-7,765.9246929064228,5.969663157859831e-7,5.282047342375738e-7,765.9246947163632
t140,6.874512261051004e-7,765.924692860176,5.965309562870264e-7,5.280093863334072e-7,765.9246946721677
t141,6.888445712978022e-7,765.9246928411139,5.950946756370895e-7,5.278381917967998e-7,765.9246946528914
t142,6.891404732735772e-7,765.9246928766127,5.916482569062915e-7,5.277455925720478e-7,765.924694685147
t143,6.889523400925476e-7,765.9246929718217,5.854770725642083e-7,5.276915133008364e-7,765.9246947739427
t144,6.893862138145205e-7,765.9246931115498,5.770768184274755e-7,5.275672258258798e-7,765.9246949055799
t145,6.90304181251388e-7,765.924693287677,5.671287687115024e-7,5.273231678874669e-7,765.9246950724331
t146,6.913697030755197e-7,765.9246935060545,5.59483538244887e-7,5.268511624788778e-7,765.9246952837589
t147,6.920079598892418e-7,765.9246938030279,5.646808612046554e-7,5.25925324860251e-7,765.924695585642
t148,6.922940943127792e-7,765.9246956264786,5.836229047236915e-7,5.241014005834221e-7,765.924697426497
t149,6.921241634669128e-7,765.924696260598,5.96145787252834e-7,5.18618332854973e-7,765.9246980674864
t150,6.87419967883066e-7,765.9246962624503,5.94732697205078e-7,5.085508055973483e-7,765.9246980531537
t151,6.851304356782708e-7,765.9246972007487,5.64423514992935e-7,5.18525535670526e-7,765.9246989688282
t152,6.835702166389736e-7,765.9246989119139,5.586424650043784e-7,5.105513793887311e-7,765.9247006646779
t153,6.777451073677293e-7,765.9247003985205,5.572084876721686e-7,5.114488497254319e-7,765.924702144923
t154,6.740914977867209e-7,765.9247019998777,5.577752683731513e-7,5.118097456229193e-7,765.9247037435542
t155,6.753787692445373e-7,765.9247062677299,5.576915048436208e-7,5.110275235580706e-7,765.9247080118276
t156,6.749768771157737e-7,765.9247072950066,5.573728579560046e-7,5.109240818139289e-7,765.9247090382804
t157,6.749217154735881e-7,765.9247077893539,5.57159040331563e-7,5.108930938301016e-7,765.9247095323277
t158,6.749181606386216e-7,765.9247084620221,5.566595789117706e-7,5.108109259130858e-7,765.9247102044106
t159,6.749522461311858e-7,765.9247089467146,5.562375128682032e-7,5.106711441037955e-7,765.9247106885756
t160,6.747509342407577e-7,765.9247090724064,5.556041453144543e-7,5.103905101656327e-7,765.9247108131519
t161,6.718803204630677e-7,765.9247083519786,5.524098533892769e-7,5.087372710272404e-7,765.9247100850059
t162,6.693155260183333e-7,765.9247102946257,5.345261554304938e-7,5.005671493678871e-7,765.9247119990346
t163,6.623107121783929e-7,765.9247102007025,5.239193571074678e-7,4.952101753961028e-7,765.9247118821428
t164,6.627766656598e-7,765.9247032443462,5.285067209454151e-7,4.999186902631444e-7,765.9247049355482
t165,6.574022122459852e-7,765.9246814321299,5.343336667755452e-7,4.965096971878965e-7,765.9246831203754
t166,6.54956372541893e-7,765.9246773360612,5.360467339780544e-7,4.952460474680003e-7,765.9246790223103
t167,6.497139997770718e-7,765.9246722584371,5.390976319590231e-7,4.985194293448657e-7,765.9246739457682
t168,6.370778827698525e-7,765.9246478624552,5.600528809393342e-7,4.923788208722469e-7,765.9246495519648
t169,73.02641781992168,433.82263555822124,739.9913125659084,120.01443536353042,1366.854801307582
t170,56.30797394520386,435.9397809097765,557.1642599499281,93.61019644805877,1143.0222112529673
t171,56.2967679292431,420.30375099773033,584.2758928447893,93.44597009610246,1154.3223818678653
t172,56.33237939378222,413.4060845430871,605.3265337278513,93.71373175724247,1168.778729421963
t173,56.41081992620459,408.8425277127248,626.6425121785707,94.14307141462307,1186.038931232123
t174,56.498213032465095,405.3319237790694,649.4213015795606,94.6181477785921,1205.8695861696874
t175,56.7212390548873,412.47796830694665,636.9500612685424,95.25779975360862,1201.407068383985
t176,56.866043976215046,417.9314693875007,629.5480296693562,95.68964760513431,1200.0351906382061
t177,57.04317554320062,425.0790825547127,625.209419970749,96.15515114712204,1203.4868292157844
t178,57.17531786642978,431.1023780845353,621.3558941205998,96.59226479093547,1206.2258548625005
t179,57.406592006241574,439.20107210416245,620.7549449133696,97.38906729848365,1214.7516763222573
