Segment,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,Total
Zone,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,0
AnnualSum,6.918270985763751e-9,6.905276365135545e-9,6.946205162886015e-9,6.988920112941811e-9,7.105041350864588e-9,6.86747055775874e-9,6.9118009168028485e-9,6.970810330790165e-9,6.88086666001097e-9,6.888030850034482e-9,6.925346696713877e-9,6.96280349928017e-9,6.8804515772124424e-9,6.905419233013262e-9,6.94078701477104e-9,6.975611030682693e-9,1.109731123446624e-7
t1,6.713100478105732e-9,6.6752948275864386e-9,6.7044511626816556e-9,6.732316835369857e-9,6.86050492838002e-9,6.606858693240936e-9,6.638529341125924e-9,6.678045787890813e-9,6.67315109762443e-9,6.660837757147402e-9,6.687866585830822e-9,6.712569993925224e-9,6.590874343301468e-9,6.600688807317362e-9,6.625377886149855e-9,6.647388735650168e-9,1.0680785726132811e-7
t2,6.695234643499757e-9,6.661530980306842e-9,6.6910260231547765e-9,6.719375817753822e-9,6.847660502369407e-9,6.596427405261101e-9,6.628721326589657e-9,6.6693213479333495e-9,6.659490629897456e-9,6.647714559779909e-9,6.674468688128089e-9,6.6989016591164975e-9,6.6179792019964576e-9,6.6284838155413376e-9,6.653806692848687e-9,6.6765197103736794e-9,1.0676666300455082e-7
t3,6.6851038124491435e-9,6.654786556429185e-9,6.684527919676756e-9,6.713125843028463e-9,6.837537276042269e-9,6.589458157791253e-9,6.62218367261137e-9,6.6632315589792276e-9,6.651350610874257e-9,6.6428754097119055e-9,6.669771001179276e-9,6.694366073185919e-9,6.613723559423175e-9,6.625436398362957e-9,6.650683343792221e-9,6.67334860488491e-9,1.0667150979842229e-7
t4,6.680252728690078e-9,6.654772355011302e-9,6.6846087097159495e-9,6.71323208724654e-9,6.8354316451371424e-9,6.592727940058075e-9,6.6256099556002566e-9,6.666659048883134e-9,6.648605448046515e-9,6.644014431753359e-9,6.670973777587114e-9,6.695625273534025e-9,6.615965960318521e-9,6.63021969859979e-9,6.655559444325668e-9,6.6783512680468085e-9,1.0669260977255428e-7
t5,6.6778961339970564e-9,6.657198614483924e-9,6.687046244242358e-9,6.7156567448401286e-9,6.840608637078594e-9,6.6001747409148675e-9,6.632955057485953e-9,6.673752153947197e-9,6.646744725151356e-9,6.647946428606468e-9,6.674843325682865e-9,6.699408762075206e-9,6.6238018129734014e-9,6.642744684093814e-9,6.6682409316862084e-9,6.691235614926585e-9,1.0678025461218597e-7
t6,6.670326053759092e-9,6.659139962725033e-9,6.688660090982087e-9,6.716764412038448e-9,6.8373296682912764e-9,6.60882003749896e-9,6.6412700769407884e-9,6.681317749196583e-9,6.640919328154037e-9,6.650556546972469e-9,6.6772074977394585e-9,6.701484662367296e-9,6.626950469513075e-9,6.653087754431702e-9,6.678480354310801e-9,6.701423488705954e-9,1.0683373815362706e-7
t7,6.659134231792993e-9,6.659949464678428e-9,6.689048960527972e-9,6.716576781579033e-9,6.830690437637546e-9,6.616737268940883e-9,6.648637204536848e-9,6.6877284910976e-9,6.630926164534942e-9,6.651680462448341e-9,6.677997723059212e-9,6.701898406146701e-9,6.62766825107573e-9,6.663382756410772e-9,6.688386179618157e-9,6.710972811018519e-9,1.0686141559510369e-7
t8,6.6588057262071385e-9,6.672994256487682e-9,6.701877512998923e-9,6.729127508671536e-9,6.84990624319608e-9,6.62904074990189e-9,6.660039212374138e-9,6.6979771510373134e-9,6.621339598132489e-9,6.659264260100217e-9,6.685417071511423e-9,6.709138233925293e-9,6.620299666353962e-9,6.6747700805255195e-9,6.6987346867066334e-9,6.720314023283016e-9,1.0698904598141325e-7
t9,6.6379429126073505e-9,6.6843983877079084e-9,6.712979210249928e-9,6.740015377982682e-9,6.8586277154937555e-9,6.6349767698116055e-9,6.665060966688501e-9,6.702162624078437e-9,6.594099901513887e-9,6.6706278977879705e-9,6.696545784528473e-9,6.720142866508672e-9,6.597721866753584e-9,6.695818197830226e-9,6.718900261093405e-9,6.739722179523832e-9,1.0706974292016022e-7
t10,6.607574699849813e-9,6.692834699922908e-9,6.721098933529515e-9,6.7479711451371724e-9,6.865190825174636e-9,6.644752433440096e-9,6.6742459425029334e-9,6.711107884652419e-9,6.565176962345565e-9,6.686026591673732e-9,6.71177385834493e-9,6.735342025654852e-9,6.569485827068552e-9,6.718949102343182e-9,6.741371783703726e-9,6.761676820961528e-9,1.0715457953630557e-7
t11,6.5863600013708e-9,6.700761442350479e-9,6.7285608819470305e-9,6.7549213932288464e-9,6.85970989237026e-9,6.66315654992276e-9,6.692320157063562e-9,6.7287156468494475e-9,6.549702168486395e-9,6.699427620110123e-9,6.724896541558782e-9,6.748233908776327e-9,6.55618731182804e-9,6.737949535394194e-9,6.7598477639998715e-9,6.779754392377281e-9,1.072705052076342e-7
t12,6.5905512249596e-9,6.704877659680108e-9,6.732670866259283e-9,6.759107212698193e-9,6.876477332756363e-9,6.673310061831009e-9,6.702506956698803e-9,6.7391856486246845e-9,6.5539241101970195e-9,6.704377569455072e-9,6.729838447560966e-9,6.753202238586553e-9,6.561944154483711e-9,6.745433115603738e-9,6.767183898496948e-9,6.786966073306136e-9,1.073815565711982e-7
t13,6.614016598323506e-9,6.705088620651858e-9,6.733245199628515e-9,6.760209144501929e-9,6.908210157840143e-9,6.675810324547375e-9,6.705291262617885e-9,6.742708425714046e-9,6.5764107715626024e-9,6.7044446842757675e-9,6.730201548488383e-9,6.753882950356151e-9,6.58459360313943e-9,6.744524280859934e-9,6.766502858301417e-9,6.786458677371662e-9,1.0749159910818061e-7
t14,6.642335516120235e-9,6.7055703677080106e-9,6.7342615845712295e-9,6.761890588582747e-9,6.9305595260522324e-9,6.6734545748075136e-9,6.703368739581147e-9,6.741529139146349e-9,6.6033888704592035e-9,6.7031802152577485e-9,6.7293696791213e-9,6.753496590913086e-9,6.609810329556985e-9,6.738702800415933e-9,6.761111937749591e-9,6.7814318068841684e-9,1.0757346226692748e-7
t15,6.670266893904996e-9,6.7080455170291235e-9,6.73743354665092e-9,6.765853514633565e-9,6.943280061139353e-9,6.669263488548754e-9,6.699841492845478e-9,6.7389196179305485e-9,6.6291944549223964e-9,6.702124447278464e-9,6.728868160245763e-9,6.753564853380239e-9,6.632582196655449e-9,6.73129728813088e-9,6.7544214472673145e-9,6.775397572514442e-9,1.076403545530777e-7
t16,6.701411343984995e-9,6.716436335000809e-9,6.7466229825046144e-9,6.775847812256158e-9,6.946081560896873e-9,6.6723056000083396e-9,6.7038344025918e-9,6.7438713888375966e-9,6.658503721328663e-9,6.705515414512811e-9,6.732890684722426e-9,6.758216588787421e-9,6.659221009831399e-9,6.728290571121971e-9,6.752388969393043e-9,6.774314318124546e-9,1.0777575270390346e-7
t17,6.746262273478616e-9,6.73617399951584e-9,6.767190778420558e-9,6.797362426939741e-9,6.956690842807069e-9,6.690206539411886e-9,6.722727380916748e-9,6.763475843572731e-9,6.702101706774314e-9,6.719143805039923e-9,6.747247192782358e-9,6.773427386033675e-9,6.698711418454771e-9,6.7338512082117055e-9,6.759287653091975e-9,6.78262532947893e-9,1.0809648578493084e-7
t18,6.809587344224728e-9,6.778632763770789e-9,6.81058251949552e-9,6.841753917648661e-9,6.98724631481621e-9,6.736828606316813e-9,6.770644560266716e-9,6.812146670788818e-9,6.768858866213137e-9,6.759253314588199e-9,6.788303608842196e-9,6.815560484943505e-9,6.758548794714659e-9,6.764113993322191e-9,6.791086102630218e-9,6.8161089458152466e-9,1.0880925680839761e-7
