Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,Total
Zone,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,0
AnnualSum,3.353129446031247e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2406166655439286e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6228951686530362e-9,0.0,0.0,0.0,5.313162864367112e-9,0.0,0.0,0.0,0.0,0.0,0.0,285.0468807309664,0.0,0.0,0.0,0.0,0.0,0.0,4.960304480435681e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.735179141126465e-9,0.0,0.0,0.0,0.0,0.0,0.0,285.0468807571917
t1,3.2213273677358182e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0930923353791786e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.468937040352216e-9,0.0,0.0,0.0,5.596198459142949e-9,0.0,0.0,0.0,0.0,0.0,0.0,1854.1516814535198,0.0,0.0,0.0,0.0,0.0,0.0,5.797748170444926e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.858647209511946e-9,0.0,0.0,0.0,0.0,0.0,0.0,1854.151681480556
t2,3.2657958518690993e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.144986076614233e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4874355238137224e-9,0.0,0.0,0.0,5.9974718732457e-9,0.0,0.0,0.0,0.0,0.0,0.0,1769.8575308323718,0.0,0.0,0.0,0.0,0.0,0.0,4.512022207718409e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.810886021220106e-9,0.0,0.0,0.0,0.0,0.0,0.0,1769.8575308585905
t3,3.2769159184292824e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1522963917904682e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.497771752754528e-9,0.0,0.0,0.0,5.389754906358326e-9,0.0,0.0,0.0,0.0,0.0,0.0,1730.1486597830253,0.0,0.0,0.0,0.0,0.0,0.0,4.726389154876436e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.638145012576011e-9,0.0,0.0,0.0,0.0,0.0,0.0,1730.1486598087067
t4,3.2859031165676387e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1634283886054378e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506124442261507e-9,0.0,0.0,0.0,5.401712287927823e-9,0.0,0.0,0.0,0.0,0.0,0.0,1687.3506171977867,0.0,0.0,0.0,0.0,0.0,0.0,4.708278678848101e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.5392392709600745e-9,0.0,0.0,0.0,0.0,0.0,0.0,1687.3506172233915
t5,3.2950879972774006e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1751607800800043e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5155252725367772e-9,0.0,0.0,0.0,5.283011739126869e-9,0.0,0.0,0.0,0.0,0.0,0.0,1682.2532318113497,0.0,0.0,0.0,0.0,0.0,0.0,4.663473045745913e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.4322681869699e-9,0.0,0.0,0.0,0.0,0.0,0.0,1682.2532318367141
t6,3.3024289962443935e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1855768504436863e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5247970089646265e-9,0.0,0.0,0.0,5.2602928941965376e-9,0.0,0.0,0.0,0.0,0.0,0.0,1642.5509159751268,0.0,0.0,0.0,0.0,0.0,0.0,4.61211368314688e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.328346721294036e-9,0.0,0.0,0.0,0.0,0.0,0.0,1642.5509160003403
t7,3.3080232984139595e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.195203804042286e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.534594036478189e-9,0.0,0.0,0.0,5.292273312152171e-9,0.0,0.0,0.0,0.0,0.0,0.0,1642.2095692896014,0.0,0.0,0.0,0.0,0.0,0.0,4.530687131166895e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.204854037186938e-9,0.0,0.0,0.0,0.0,0.0,0.0,1642.209569314667
t8,3.3159457432821124e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2059510606170344e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5442445119041514e-9,0.0,0.0,0.0,5.272761647095234e-9,0.0,0.0,0.0,0.0,0.0,0.0,1615.7845100085044,0.0,0.0,0.0,0.0,0.0,0.0,4.649540718303024e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.3670055440428416e-9,0.0,0.0,0.0,0.0,0.0,0.0,1615.7845100338598
