Zone,1,2,3,4,Total
AnnualSum,2.0197222770853192e-7,765.9246772720285,2.0697952931612686e-7,1.9639792500020207e-7,765.9246778773781
t1,1.861964882564806e-7,765.9246059434806,1.9055646278235503e-7,1.7756172385567135e-7,765.9246064977953
t2,1.9886116125787047e-7,765.9246094744842,2.023266982902387e-7,1.9031299034791326e-7,765.924610065985
t3,2.0063851218493528e-7,765.9246152955616,2.050808583165771e-7,1.9213357558292462e-7,765.9246158934145
t4,2.0087832713548824e-7,765.9246191469691,2.052920276523517e-7,1.923706218672891e-7,765.9246197455101
t5,2.0088282408682218e-7,765.9246220586714,2.0492239064147052e-7,1.9236935699414729e-7,765.9246226568459
t6,2.0086381199283063e-7,765.9246243542973,2.0459602772181967e-7,1.92346004753489e-7,765.9246249521032
t7,2.0085729241342827e-7,765.9246260951036,2.0447904279873815e-7,1.9233646117108264e-7,765.9246266927763
t8,2.0084024989662984e-7,765.9246274616594,2.0449541694997538e-7,1.9232985027087662e-7,765.924628059325
t9,2.008288261430144e-7,765.9246285028802,2.0455941029551506e-7,1.9232332613952852e-7,765.9246291005918
t10,2.0082056801364646e-7,765.9246295816829,2.0460739152906418e-7,1.9231078824141797e-7,765.9246301794217
t11,2.008221626866454e-7,765.9246307689509,2.0463828604062787e-7,1.923066444147126e-7,765.9246313667179
t12,2.008381581314963e-7,765.9246319692651,2.04669597387551e-7,1.9232036419476696e-7,765.9246325670932
t13,2.0086747699348587e-7,765.924633213166,2.0471619269498365e-7,1.9235515389508142e-7,765.9246338111049
t14,2.0090825476929288e-7,765.9246345563091,2.0478114748453463e-7,1.9241404502443155e-7,765.9246351544126
t15,2.0096237122490386e-7,765.9246362147645,2.048691279262368e-7,1.925066068122983e-7,765.9246368131027
t16,2.010188995232044e-7,765.9246391830721,2.0498038235046455e-7,1.9264258554826231e-7,765.9246397817141
t17,2.0100861904843204e-7,765.9246474268973,2.050560113824872e-7,1.9281164550578574e-7,765.9246480257736
t18,2.0104423762441794e-7,765.9246529143287,2.051875637725029e-7,1.932258228712577e-7,765.9246535137863
t19,2.0116618951435143e-7,765.9246549994477,2.05357246956182e-7,1.9365240803513073e-7,765.9246555996236
t20,2.0125065254332633e-7,765.9246562024439,2.054653877722878e-7,1.9385825559215236e-7,765.9246568030181
t21,2.013133879995462e-7,765.9246571820403,2.0555294733316287e-7,1.9399071216532465e-7,765.9246577828973
t22,2.0136451787288156e-7,765.9246582036595,2.0562883394463322e-7,1.9408759132730918e-7,765.9246588047405
t23,2.0140698519341084e-7,765.9246590950727,2.0569413691780714e-7,1.9416060493265967e-7,765.9246596963345
t24,2.014401706664147e-7,765.9246598192543,2.0574777998487185e-7,1.9421622878869975e-7,765.9246604206585
t25,2.0146773868509657e-7,765.92466045972,2.0579480853264477e-7,1.942628653249512e-7,765.9246610612454
t26,2.0149137603852632e-7,765.9246610387311,2.0583761053257184e-7,1.9430317819645987e-7,765.9246616403633
t27,2.015113143226793e-7,765.9246615692609,2.058767934097747e-7,1.9433920171458939e-7,765.9246621709882
t28,2.0152720476721648e-7,765.924662031749,2.0591262093638653e-7,1.9437175742375047e-7,765.9246626335606
t29,2.0153813330879022e-7,765.9246624000855,2.0594537514149595e-7,1.9440105410304082e-7,765.9246630019701
t30,2.015409987356476e-7,765.9246626647916,2.0597352451876401e-7,1.9442516213358604e-7,765.9246632667313
t31,2.01529309218152e-7,765.9246628460172,2.0598954772076922e-7,1.9444086427099262e-7,765.924663447977
t32,2.014914023468917e-7,765.924662653604,2.059712724157634e-7,1.94427175065819e-7,765.9246632554938
t33,2.0145658244546148e-7,765.9246615646696,2.059505908294435e-7,1.9441083667424028e-7,765.9246621664877
t34,2.0143332502756189e-7,765.9246613413369,2.0593360720131085e-7,1.9439923351799846e-7,765.924661943103
t35,2.0142977091420513e-7,765.9246615816511,2.0593862817872668e-7,1.944078859020732e-7,765.9246621834274
t36,2.0145160327917797e-7,765.9246622743079,2.059796444002545e-7,1.9445080263212586e-7,765.9246628761899
t37,2.0149076942164307e-7,765.9246634595193,2.0605012119032434e-7,1.9452952992903134e-7,765.9246640615897
t38,2.0154070341050597e-7,765.9246651504169,2.0614007855805501e-7,1.946494670434581e-7,765.9246657527472
t39,2.016015320024679e-7,765.9246666476445,2.0624510197827372e-7,1.9483209010915117e-7,765.9246672503232
t40,2.0168118824792957e-7,765.9246677526311,2.063723601289808e-7,1.9511036270694216e-7,765.9246683557949
t41,2.0178410312261139e-7,765.924668621837,2.065214559892149e-7,1.954820684986369e-7,765.9246692256246
t42,2.0189577714106014e-7,765.9246693381829,2.0667315948767775e-7,1.958604897463564e-7,765.9246699426122
t43,2.0200461429748307e-7,765.9246699253459,2.0682926693685284e-7,1.9616549807898767e-7,765.9246705303452
t44,2.0207449610875094e-7,765.9246704395282,2.069303025522947e-7,1.9634248384842134e-7,765.9246710448755
t45,2.0212701052237165e-7,765.9246709191345,2.070111121911072e-7,1.9647122022881511e-7,765.9246715247439
t46,2.02170594817147e-7,765.9246714009237,2.070819049031979e-7,1.9657358241203673e-7,765.9246720067498
t47,2.022093039560797e-7,765.9246718747686,2.0714784411973198e-7,1.9665724819610315e-7,765.924672480783
t48,2.0224160233262974e-7,765.9246723141254,2.0720605332270157e-7,1.967247410363658e-7,765.9246729202978
t49,2.022675552649673e-7,765.9246727293217,2.0725599951120557e-7,1.9678051173349466e-7,765.9246733356258
t50,2.0228858843652444e-7,765.9246731316774,2.073000418757915e-7,1.9682739487407915e-7,765.9246737380934
t51,2.0230320025820623e-7,765.9246735080416,2.0733444143037154e-7,1.968661541286102e-7,765.9246741145454
t52,2.0231092653575013e-7,765.9246738171303,2.073581607142238e-7,1.9689717050937004e-7,765.9246744236966
t53,2.023119017986122e-7,765.9246740582552,2.073720729729936e-7,1.9692013101108797e-7,765.9246746648593
t54,2.0230267183616745e-7,765.9246742039999,2.0737249062280323e-7,1.9693089355586173e-7,765.9246748106059
t55,2.022782987667115e-7,765.9246742641865,2.073502097532129e-7,1.9692170888959026e-7,765.9246748707368
t56,2.0222860388539972e-7,765.9246739832246,2.0727620469012992e-7,1.9687655852309788e-7,765.9246745896061
t57,2.0218679484973655e-7,765.924672407502,2.0720634342181638e-7,1.9684269939487885e-7,765.9246730137379
t58,2.0216841382248403e-7,765.9246725209204,2.0716933999087246e-7,1.9683617416479246e-7,765.9246731270943
t59,2.0217131219415508e-7,765.9246726026274,2.0716565642720272e-7,1.9685889807107348e-7,765.9246732088233
t60,2.0219535159609557e-7,765.9246732865562,2.071997924551675e-7,1.9691788747318003e-7,765.9246738928692
t61,2.0223889438272737e-7,765.9246751828732,2.072730712151042e-7,1.9701529147952075e-7,765.9246757894005
t62,2.022932757712056e-7,765.9246766130924,2.0736836021807098e-7,1.9714728502902582e-7,765.9246772199012
t63,2.0235765077919725e-7,765.9246773551911,2.0747877104137337e-7,1.9732113069752792e-7,765.9246779623487
t64,2.024391221877498e-7,765.9246780345292,2.0761386451248323e-7,1.9755206851501147e-7,765.9246786421342
t65,2.0253435171103612e-7,765.9246786103538,2.07765173350283e-7,1.978281285218292e-7,765.9246792184815
t66,2.026317858988295e-7,765.9246791201089,2.0791510635282255e-7,1.980949984092745e-7,765.9246797287508
t67,2.0272521028336927e-7,765.9246795225567,2.0806969770984587e-7,1.9830365833356486e-7,765.9246801316552
t68,2.0278333787713647e-7,765.9246798956873,2.0816025390902914e-7,1.984206848669023e-7,765.9246805050516
t69,2.0282505242156213e-7,765.9246802590656,2.082289549144563e-7,1.9850332324291316e-7,765.9246808686229
t70,2.0285915347585192e-7,765.9246806266899,2.0829035931709687e-7,1.9856235650425393e-7,765.9246812364017
t71,2.028903162573935e-7,765.9246809976765,2.0835171739160553e-7,1.9860848552824488e-7,765.9246816075271
t72,2.0291475927908694e-7,765.9246813551725,2.084052936396396e-7,1.986451663679379e-7,765.9246819651377
t73,2.0293308610325784e-7,765.9246817075283,2.0844957665557895e-7,1.9867413952255842e-7,765.924682317585
t74,2.029496874605104e-7,765.924682048264,2.0849003223319994e-7,1.9869744624867328e-7,765.9246826584011
t75,2.029643747889558e-7,765.92468237428,2.0852220563327465e-7,1.987122241766936e-7,765.9246829844789
t76,2.0297494804952885e-7,765.9246826678445,2.0853911288060965e-7,1.9871180010949243e-7,765.9246832780703
t77,2.0296893354977183e-7,765.9246829079741,2.0851850161794545e-7,1.9868562720271503e-7,765.9246835181472
t78,2.02896358185945e-7,765.9246830757999,2.083861419150194e-7,1.9859717394246855e-7,765.9246836856795
t79,2.027117091913125e-7,765.9246831306801,2.0809039802518427e-7,1.98388347486181e-7,765.9246837398705
t80,2.0243343701220145e-7,765.9246829867849,2.0766566203415813e-7,1.9806159631586648e-7,765.9246835949455
t81,2.022431827965982e-7,765.9246820722108,2.0736997166954882e-7,1.9782846140167678e-7,765.9246826796525
t82,2.0219114041210346e-7,765.9246805110184,2.072515493074737e-7,1.9775622936695818e-7,765.9246811182173
t83,2.021716562068011e-7,765.9246798605977,2.0719548040177427e-7,1.9772390005811873e-7,765.9246804676889
t84,2.0218298513098507e-7,765.9246803000669,2.071995233786926e-7,1.9774279166038067e-7,765.9246809071922
t85,2.0221452823731462e-7,765.9246814708368,2.0724741766947547e-7,1.9779714949112944e-7,765.924682078096
t86,2.0225635190749195e-7,765.9246832986589,2.0732013439560167e-7,1.9787964422231619e-7,765.9246839061151
t87,2.023075191271727e-7,765.9246847089911,2.0741033505253322e-7,1.979896825371498e-7,765.9246853166987
t88,2.0236974149978683e-7,765.9246856174467,2.0751794019700077e-7,1.9813338433976946e-7,765.9246862254678
t89,2.024409283666124e-7,765.9246862487653,2.076366070367473e-7,1.9831025474755793e-7,765.924686857153
t90,2.0252042657427555e-7,765.9246867842417,2.0776523321723937e-7,1.9850775486513052e-7,765.9246873930351
t91,2.0260414864396383e-7,765.924687166424,2.079083013130241e-7,1.9868307478261541e-7,765.9246877756195
t92,2.0265682591456298e-7,765.9246874972384,2.0799062969998734e-7,1.9878648213491487e-7,765.9246881066723
t93,2.0269347131825975e-7,765.9246878066508,2.0804905321084566e-7,1.9885774576723442e-7,765.9246884162511
t94,2.0272142663784846e-7,765.9246881454995,2.0809603090562843e-7,1.9890687081642488e-7,765.9246887552239
t95,2.0274229145786493e-7,765.9246884803213,2.0813357670032205e-7,1.9894198518696424e-7,765.924689090139
t96,2.0275800120359781e-7,765.9246887882631,2.081651362320148e-7,1.9896605400804154e-7,765.9246893981523
t97,2.027718157264236e-7,765.9246890772881,2.0819612378629734e-7,1.989829426834977e-7,765.9246896872389
t98,2.0278286737139323e-7,765.9246893484623,2.0822401874741733e-7,1.9899275809530543e-7,765.924689958462
t99,2.027908191359776e-7,765.9246896049451,2.0824664229891313e-7,1.9899908802445156e-7,765.9246902149816
t100,2.0279142586915722e-7,765.9246898282835,2.0825343008011754e-7,1.9900089928394072e-7,765.9246904383292
t101,2.0277933471513683e-7,765.9246899585252,2.082345497433846e-7,1.9899288538418349e-7,765.9246905685319
t102,2.027518825609784e-7,765.9246900763139,2.0818664222331577e-7,1.9897124128724252e-7,765.9246906862237
t103,2.0269997729653078e-7,765.9246901673055,2.0809527085890293e-7,1.9892250474332296e-7,765.9246907770232
t104,2.026179132748451e-7,765.9246900730462,2.0794322593111348e-7,1.9883210415145116e-7,765.9246906824395
t105,2.025555605325218e-7,765.9246893096687,2.078264190602815e-7,1.9875114268362374e-7,765.924689918802
t106,2.0251301146965253e-7,765.9246880533736,2.0773989427303826e-7,1.986885574137224e-7,765.924688662315
t107,2.024927859216928e-7,765.9246873792631,2.0769371353911728e-7,1.9865885937427e-7,765.9246879881084
t108,2.024953174667102e-7,765.9246878759549,2.076886004540654e-7,1.9867047837129015e-7,765.9246884848093
t109,2.0251774305218873e-7,765.9246894061308,2.0772356207873236e-7,1.9872040733666777e-7,765.9246900150926
t110,2.0254817828937865e-7,765.924690662349,2.0777590022175474e-7,1.9879833163734993e-7,765.9246912714715
t111,2.0259188114931114e-7,765.9246917381798,2.0785440062445407e-7,1.9890799373835912e-7,765.9246923475341
t112,2.02645602194981e-7,765.9246924826987,2.0794998424858667e-7,1.9904684104334344e-7,765.9246930923412
t113,2.0271000336923006e-7,765.9246930094095,2.0806056668376739e-7,1.992149371695959e-7,765.9246936193949
t114,2.0278605362891347e-7,765.924693469415,2.081869727419557e-7,1.9940202847160367e-7,765.9246940797901
t115,2.0287238978769106e-7,765.9246938212837,2.0833772819349294e-7,1.995756842337065e-7,765.9246944320694
t116,2.029286694615085e-7,765.9246941067939,2.0842372179152045e-7,1.9968580679050506e-7,765.924694717832
t117,2.0297084452770355e-7,765.9246943675288,2.0848990397691515e-7,1.997651971373764e-7,765.9246949787547
t118,2.030047949513885e-7,765.9246946316855,2.0854732267803267e-7,1.9981986267253225e-7,765.9246952430575
t119,2.0303114159742417e-7,765.9246948884212,2.0859554412083842e-7,1.9985815528320723e-7,765.9246954999061
t120,2.0304868516738854e-7,765.9246951369875,2.0863122737911968e-7,1.9988445752023364e-7,765.9246957485518
t121,2.0305978947356526e-7,765.9246953755702,2.0865783081446268e-7,1.9990257838575256e-7,765.9246959871905
t122,2.0306653855328633e-7,765.9246956043829,2.0867867829876722e-7,1.9991520040359353e-7,765.9246962160433
t123,2.030685867296748e-7,765.9246958185342,2.0869108649964104e-7,1.9992260136100808e-7,765.9246964302165
t124,2.0306405485811358e-7,765.9246959984513,2.086889598806065e-7,1.999234045733297e-7,765.9246966101277
t125,2.0305228357477518e-7,765.92469613888,2.0866955232675343e-7,1.9991732867676906e-7,765.9246967505192
t126,2.0303175188941595e-7,765.9246962596615,2.0862945538836716e-7,1.9990160387727454e-7,765.9246968712242
t127,2.0299684852034412e-7,765.9246963326806,2.0855675458752464e-7,1.9986800550455142e-7,765.9246969441023
t128,2.0293857766190486e-7,765.9246963155449,2.0842799043245138e-7,1.998012578029848e-7,765.9246969267127
t129,2.028879814632928e-7,765.9246956231185,2.0831042713879162e-7,1.997356006288112e-7,765.9246962340526
t130,2.0285132994664693e-7,765.9246946132799,2.082187255551272e-7,1.996849352780621e-7,765.9246952240348
t131,2.0283779147794328e-7,765.9246942345491,2.0817631493686367e-7,1.9966724407150162e-7,765.9246948452304
t132,2.028489008003023e-7,765.9246953424081,2.0818817650289025e-7,1.99686927695855e-7,765.9246959531322
t133,2.0287918799232815e-7,765.9246970822021,2.0824586020391118e-7,1.997385163970749e-7,765.9246976930657
t134,2.0291890963365702e-7,765.924697855885,2.0832836395558856e-7,1.9981013837968708e-7,765.9246984669426
t135,2.02965136750193e-7,765.9246982995705,2.0842279245027731e-7,1.9989765921852708e-7,765.924698910856
t136,2.0301451978428503e-7,765.9246986148437,2.085184754804095e-7,1.999924688231465e-7,765.9246992263692
t137,2.0306752632527977e-7,765.9246988865681,2.0861744459573957e-7,2.0008660023534097e-7,765.9246994983396
t138,2.0312148375866125e-7,765.9246991342108,2.087147673687512e-7,2.0016944653895796e-7,765.9246997462164
t139,2.0318127623442793e-7,765.9246993375104,2.0882606414233434e-7,2.0023860616700194e-7,765.9246999497562
t140,2.032167771637983e-7,765.9246995355581,2.0888053752028302e-7,2.0027319034416744e-7,765.9247001479288
t141,2.0324301677594432e-7,765.9246997266738,2.089154046489201e-7,2.0027801866774188e-7,765.9247003391101
t142,2.0326622766078043e-7,765.9246999211412,2.089375257601221e-7,2.0023988697577595e-7,765.9247005335849
t143,2.0328639785396384e-7,765.9247001067359,2.0894132144999246e-7,2.0013761598810842e-7,765.9247007191012
t144,2.0330188872299553e-7,765.924700274793,2.0889455069811717e-7,1.9993673818706773e-7,765.9247008869262
t145,2.033136284148136e-7,765.9247004262136,2.0878524631165827e-7,1.996186498879929e-7,765.9247010379311
t146,2.0320438385146432e-7,765.9247005162177,2.0851203431861287e-7,1.994471737825628e-7,765.9247011273814
