Segment,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,Total
Zone,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,0
AnnualSum,2.2055348661884152e-5,2.457470160643162e-5,4.203372072962979e-5,0.000146502696719185,2.210511620889514e-5,2.468782819907287e-5,4.2332946315877704e-5,0.00014871685248516204,2.2015648488548713e-5,2.450789383494451e-5,4.1866583729792715e-5,0.00014458013088496162,2.204211450623404e-5,2.4503787127650794e-5,4.189317994671557e-5,0.00014432264895137103,0.0009387411983963574
t1,2.2004046451658524e-5,2.4552706216128482e-5,4.201230930385127e-5,0.00014662920655988848,2.204537982389906e-5,2.464290332365785e-5,4.2264546556013495e-5,0.00014883201585600043,2.196901476306834e-5,2.4492124213225238e-5,4.185469160880485e-5,0.00014472666700886296,2.1997386748359242e-5,2.4493745968452937e-5,4.188868433555755e-5,0.00014448794503016667,0.0009388933737675953
t2,2.2007695681018134e-5,2.4554193873762966e-5,4.2014179581044725e-5,0.00014665381982603305,2.2049638224264784e-5,2.464599910974681e-5,4.226900404451373e-5,0.0001488604317961868,2.1972293906247134e-5,2.4493274704251236e-5,4.185652620781928e-5,0.00014474051040927913,2.2000413697316092e-5,2.449428620985926e-5,4.188990939424572e-5,0.00014447715252743844,0.0009389793291930274
t3,2.2009691225322418e-5,2.4554043228041385e-5,4.201297723506936e-5,0.00014663973496310622,2.2052115084134776e-5,2.4647057873616326e-5,4.2269413415285524e-5,0.00014886615320662083,2.1974159157535147e-5,2.4492873742020615e-5,4.185527345336475e-5,0.0001447076645932007,2.2002051586485508e-5,2.4493896288677673e-5,4.18897336830354e-5,0.0001444348353032435,0.0009389016740387602
t4,2.2010103580620485e-5,2.4552035372755436e-5,4.20073881323524e-5,0.00014657695385061672,2.2052551157705028e-5,2.4646061526756638e-5,4.2265041848201075e-5,0.00014883053287266935,2.1974648938597625e-5,2.44910369287203e-5,4.185055680638896e-5,0.0001446333759398634,2.200195698535092e-5,2.4492057164692578e-5,4.188567260779057e-5,0.00014434833492376042,0.0009386183086368419
t5,2.201087298941291e-5,2.4551379817720453e-5,4.200558613578208e-5,0.00014655680367958498,2.205316641350241e-5,2.4645645659885967e-5,4.226293803734387e-5,0.00014882368987249392,2.1975305231974728e-5,2.448922048901824e-5,4.1846732811420004e-5,0.0001445620274680166,2.2001933320913923e-5,2.4490272002841187e-5,4.1882448745565714e-5,0.0001442542717506113,0.0009384122944260883
t6,2.2010506667340256e-5,2.4548000002622278e-5,4.1997973407713176e-5,0.00014647148196734102,2.2052511447960777e-5,2.4643583488740337e-5,4.225690130024607e-5,0.0001487995746202426,2.197525855818562e-5,2.4486333042622576e-5,4.184080575621658e-5,0.00014445525874789302,2.2000705586619642e-5,2.4486844413625156e-5,4.187596453830865e-5,0.0001440886783045661,0.0009379903818502439
t7,2.201012866887366e-5,2.4545190880494177e-5,4.199167436384644e-5,0.00014639437829138538,2.2051921154933858e-5,2.464193640147365e-5,4.2252089666301905e-5,0.00014877639852890127,2.1975089223359375e-5,2.448380657568652e-5,4.1835578851975984e-5,0.00014435803775304275,2.199961026172291e-5,2.448375736340781e-5,4.186989924574439e-5,0.00014393601051807382,0.0009376055077492241
t8,2.2007374918026717e-5,2.4542272656009186e-5,4.198490889844768e-5,0.00014631099954969052,2.2049068467650385e-5,2.463866757342499e-5,4.224476233420414e-5,0.00014871816101886368,2.1972671733023618e-5,2.4481125867614042e-5,4.182917563984128e-5,0.00014426500628265135,2.199652869934798e-5,2.4481034662973458e-5,4.186357989875386e-5,0.00014384414828659488,0.0009372294864871178
t9,2.195204456593588e-5,2.4475889296193348e-5,4.17938635550421e-5,0.00014395478998939046,2.199125711629206e-5,2.456895655524776e-5,4.204591405445257e-5,0.00014629298087230912,2.191922225212055e-5,2.4416891868204673e-5,4.164364710469178e-5,0.00014199588386534925,2.194067045819036e-5,2.441450167452509e-5,4.1671409664335605e-5,0.0001414883057722068,0.0009265662286644873
t10,2.1944053668647653e-5,2.4472105422347e-5,4.1791693426322087e-5,0.00014394797169737673,2.1982451438816387e-5,2.4561208719003063e-5,4.203515470654316e-5,0.00014629175406126284,2.1912073966084142e-5,2.4414678935249936e-5,4.1643920609619815e-5,0.00014198923558253688,2.193293438075771e-5,2.441341591374503e-5,4.167263244928805e-5,0.0001414841151035665,0.000926489400081167
t11,2.1919174501250307e-5,2.4457010407300025e-5,4.1774688376826424e-5,0.000143807283856114,2.193057500361333e-5,2.4505053319678015e-5,4.190479518953322e-5,0.00014509542632928547,2.188853012407673e-5,2.4403511648603487e-5,4.163273026827327e-5,0.0001418481011744684,2.1885018392665227e-5,2.4374060768344032e-5,4.157157179914304e-5,0.00014020624153675387,0.0009232037726959288
t12,2.191444207419358e-5,2.4453862445443408e-5,4.176877367811559e-5,0.00014374175104727636,2.1925215359030665e-5,2.450067969992295e-5,4.189794761888096e-5,0.00014504426597419093,2.1883861084342112e-5,2.4400086629955424e-5,4.162510252600866e-5,0.0001417800243481266,2.1880512786121657e-5,2.437003853126905e-5,4.156187549474359e-5,0.00014016156361232936,0.000922910002909951
t13,2.1939981758413197e-5,2.4472808611493013e-5,4.1796822142615425e-5,0.00014408397401404293,2.19788551408705e-5,2.4558131462006192e-5,4.2033134580260316e-5,0.00014635266798438914,2.1908094989640917e-5,2.441616474989522e-5,4.165022424542031e-5,0.0001421302424633374,2.1928800808781074e-5,2.4416243109740687e-5,4.1681794570398805e-5,0.00014161889620306774,0.0009269668368343729
t14,2.1952704647198337e-5,2.4480912331276802e-5,4.180747722854934e-5,0.00014413068860779298,2.1993218310133284e-5,2.4570870370332278e-5,4.205350458788098e-5,0.00014637580741195646,2.191997549887879e-5,2.4422005868851098e-5,4.165680018370846e-5,0.00014218288644156772,2.1941058393245794e-5,2.442072747758423e-5,4.1687034877228935e-5,0.00014172952017775384,0.0009273251924139394
t15,2.1958434336742772e-5,2.448512979494162e-5,4.181264587811922e-5,0.00014416593012196927,2.199916950520183e-5,2.457707411981244e-5,4.206409983603262e-5,0.0001463765746974062,2.192511733287797e-5,2.4425006816049743e-5,4.165945385357617e-5,0.00014223380776691655,2.194683888370264e-5,2.442324733332975e-5,4.168919360038508e-5,0.0001418318011523896,0.0009275735250294535
t16,2.2014852828293604e-5,2.455266740570462e-5,4.200690795449626e-5,0.00014650822543249448,2.2057046704592558e-5,2.4648023941743623e-5,4.226746411562328e-5,0.00014882205633477585,2.1979938047994703e-5,2.4490243803025424e-5,4.1847412836353876e-5,0.00014447998404509268,2.2003241180481777e-5,2.4489167047232907e-5,4.1880092995985186e-5,0.00014412306742274058,0.0009381703920966314
t17,2.202056851212707e-5,2.4557827152923783e-5,4.2018121821062234e-5,0.00014664340907812886,2.2063542466950597e-5,2.4654723570130412e-5,4.228182016801391e-5,0.00014893547157288452,2.1984852907020805e-5,2.4494664183200937e-5,4.185731929681183e-5,0.00014462703606918243,2.200961104213425e-5,2.449419981014041e-5,4.189121008228126e-5,0.00014431858602177882,0.0009388529637547722
t18,2.2023603580807655e-5,2.4559583094103078e-5,4.202068337851089e-5,0.00014666245787149513,2.2067669606269782e-5,2.4658038533474043e-5,4.2287249395725226e-5,0.00014895142351254652,2.198712455066526e-5,2.4495924017392743e-5,4.1859223615460025e-5,0.00014465059029537618,2.2013202452151378e-5,2.4495587531973934e-5,4.189323280864017e-5,0.00014433358301763663,0.0009389591772622286
