Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,Total
t9,0.0,0.0,0.0,0.0,0.0,0.0,12.43515238375845,0.0,0.0,0.0,0.4861133801302097,0.0,0.0,0.0,4.063632284000716,0.0,0.0,0.0,0.0,59.8650749799993,0.0,0.0,14.30827738088589,0.0,0.0,0.0,13.891094981056481,0.0,0.0,0.0,0.0,0.0,16.554532550413153,136.92195186194002,0.0,0.0,0.0,0.0,0.0,40.24611797360982,101.69081810628427,0.0,0.0,0.0,0.0,0.0,47.061494779175284,141.08778190492262,0.0,0.0,0.0,0.0,0.0,57.47826832811474,111.75598738558523,757.8462982798762
t10,0.0,0.0,0.0,0.0,0.0,0.0,22.363613981508436,0.0,0.0,0.0,0.5010983799315827,0.0,0.0,0.0,6.608984382386204,0.0,0.0,0.0,0.0,63.08684997964539,0.0,0.0,21.92185617785057,0.0,0.0,0.0,22.162814977737828,0.0,0.0,0.0,0.0,0.0,26.923855145343826,141.14272719716786,0.0,0.0,0.0,0.0,0.0,61.66148350799953,107.16354048318978,0.0,0.0,0.0,0.0,0.0,84.63628508787687,145.4209447402527,0.0,0.0,0.0,0.0,0.0,91.70480999423047,113.12219750048612,908.4210615356071
t11,0.0,0.0,0.0,0.0,0.0,0.0,28.40916238013831,0.0,0.0,0.0,0.4927067800428088,0.0,0.0,0.0,9.154336480770331,0.0,0.0,0.0,0.0,61.36357497983469,0.0,0.0,26.60376957598364,0.0,0.0,0.0,27.287684975680893,0.0,0.0,0.0,0.0,0.0,37.29317774027451,138.77909300945032,0.0,0.0,0.0,0.0,0.0,74.83070254351516,104.23627037461237,0.0,0.0,0.0,0.0,0.0,107.51598413724176,142.99437355246783,0.0,0.0,0.0,0.0,0.0,112.91038472216997,108.06722007536969,979.9384413275524
t12,0.0,0.0,0.0,0.0,0.0,0.0,32.685281979168685,0.0,0.0,0.0,0.4699295803446142,0.0,0.0,0.0,10.106982880165939,0.0,0.0,0.0,0.0,57.99194998020464,0.0,0.0,29.972996974640694,0.0,0.0,0.0,30.434534974420618,0.0,0.0,0.0,0.0,0.0,41.17409379919529,132.36351449986898,0.0,0.0,0.0,0.0,0.0,84.30761717655781,98.50900277087386,0.0,0.0,0.0,0.0,0.0,123.69918590387195,136.92794558300537,0.0,0.0,0.0,0.0,0.0,125.93135166035566,100.41644343191844,1004.9908311945925
t13,0.0,0.0,0.0,0.0,0.0,0.0,32.63613117917967,0.0,0.0,0.0,0.44535418067035365,0.0,0.0,0.0,10.211178580102995,0.0,0.0,0.0,0.0,54.77017498055846,0.0,0.0,30.14802177457066,0.0,0.0,0.0,30.97399497420242,0.0,0.0,0.0,0.0,0.0,41.598568993139665,125.4414429500897,0.0,0.0,0.0,0.0,0.0,84.79992443022336,93.03628039396831,0.0,0.0,0.0,0.0,0.0,123.51317209045655,129.47490550623763,0.0,0.0,0.0,0.0,0.0,128.163517421218,93.31215083443766,978.5248182890555
t14,0.0,0.0,0.0,0.0,0.0,0.0,30.670099179625293,0.0,0.0,0.0,0.4219775809802593,0.0,0.0,0.0,9.705085180425474,0.0,0.0,0.0,0.0,52.89704998076427,0.0,0.0,29.010360575024684,0.0,0.0,0.0,29.850119974654056,0.0,0.0,0.0,0.0,0.0,39.53683233683775,118.85703342708375,0.0,0.0,0.0,0.0,0.0,81.59992728140656,89.85446505855816,0.0,0.0,0.0,0.0,0.0,116.07261955406597,122.54184496970959,0.0,0.0,0.0,0.0,0.0,123.51317208612038,89.89662554718838,934.4272127324446
t15,0.0,0.0,0.0,0.0,0.0,0.0,26.93463838047197,0.0,0.0,0.0,0.4105889811312617,0.0,0.0,0.0,8.514277181180573,0.0,0.0,0.0,0.0,53.34659998071492,0.0,0.0,26.122451376176265,0.0,0.0,0.0,26.118854976152868,0.0,0.0,0.0,0.0,0.0,34.68568726318612,115.64924417230837,0.0,0.0,0.0,0.0,0.0,73.47685759594532,90.61810073905666,0.0,0.0,0.0,0.0,0.0,101.93556973495042,119.07531470144566,0.0,0.0,0.0,0.0,0.0,108.07402557369063,91.53607768506822,876.4982883414792
t16,0.0,0.0,0.0,0.0,0.0,0.0,20.594185181909083,0.0,0.0,0.0,0.40939018114720627,0.0,0.0,0.0,6.564329082416223,0.0,0.0,0.0,0.0,54.845099980550394,0.0,0.0,20.302876778496486,0.0,0.0,0.0,20.364614978460846,0.0,0.0,0.0,0.0,0.0,26.741937205081555,115.31158214548634,0.0,0.0,0.0,0.0,0.0,57.10764141160889,93.1635530073849,0.0,0.0,0.0,0.0,0.0,77.93978780513851,117.86202910755338,0.0,0.0,0.0,0.0,0.0,84.26425745812881,95.36146600678704,790.8327503301497
t17,0.0,0.0,0.0,0.0,0.0,0.0,10.714874384148114,0.0,0.0,0.0,0.40579378119490567,0.0,0.0,0.0,3.140756084586292,0.0,0.0,0.0,0.0,56.268674980394,0.0,0.0,11.026562382194223,0.0,0.0,0.0,12.182804981741288,0.0,0.0,0.0,0.0,0.0,12.794895118332862,114.29859606502903,0.0,0.0,0.0,0.0,0.0,31.01535696741128,95.58173266229669,0.0,0.0,0.0,0.0,0.0,40.55101130984608,116.30209048683459,0.0,0.0,0.0,0.0,0.0,50.409743418805625,99.32347533999618,654.0163679628112
t18,0.0,0.0,0.0,0.0,0.0,0.0,1.7202779861866382,0.0,0.0,0.0,0.38061898152861773,0.0,0.0,0.0,0.6400592861716993,0.0,0.0,0.0,0.0,55.06987498052561,0.0,0.0,2.3628347856471605,0.0,0.0,0.0,2.7872099855068404,0.0,0.0,0.0,0.0,0.0,2.6074904636642993,107.20769350182111,0.0,0.0,0.0,0.0,0.0,6.646147911041916,93.54537084763416,0.0,0.0,0.0,0.0,0.0,6.510483455919372,110.06233600395923,0.0,0.0,0.0,0.0,0.0,11.532856417605108,101.09954848936584,502.1728030965776
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602393817988723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54839998091305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.46743904588463,0.0,0.0,0.0,0.0,0.0,0.0,87.56355801706312,0.0,0.0,0.0,0.0,0.0,0.0,104.51588757473752,0.0,0.0,0.0,0.0,0.0,0.0,99.46009635148624,444.91562035188343
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3614381817829858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.07587498118469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.80510107270423,0.0,0.0,0.0,0.0,0.0,0.0,83.36356177432165,0.0,0.0,0.0,0.0,0.0,0.0,106.42247922228275,0.0,0.0,0.0,0.0,0.0,0.0,98.91361230552629,439.9420675378026
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662333817194271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.851099981209416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.15574917998234,0.0,0.0,0.0,0.0,0.0,0.0,82.98174393407243,0.0,0.0,0.0,0.0,0.0,0.0,108.329070869828,0.0,0.0,0.0,0.0,0.0,0.0,98.36712825956636,442.051025606378
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36383578175120834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.652299981340995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.48042512634494,0.0,0.0,0.0,0.0,0.0,0.0,80.9453821194099,0.0,0.0,0.0,0.0,0.0,0.0,108.32907086982782,0.0,0.0,0.0,0.0,0.0,0.0,95.77132904125689,435.54234291993174
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3542453818783372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.82812498143142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7791289117894,0.0,0.0,0.0,0.0,0.0,0.0,79.5453833718294,0.0,0.0,0.0,0.0,0.0,0.0,103.99590803449765,0.0,0.0,0.0,0.0,0.0,0.0,93.58539285741747,424.08818353884374
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3572423818386112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.82812498143141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.62328397883866,0.0,0.0,0.0,0.0,0.0,0.0,79.54538337182942,0.0,0.0,0.0,0.0,0.0,0.0,104.34256106132402,0.0,0.0,0.0,0.0,0.0,0.0,92.35580375400787,424.05239952926996
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36083878179094026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60334998145612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.63627005929752,0.0,0.0,0.0,0.0,0.0,0.0,79.16356553158019,0.0,0.0,0.0,0.0,0.0,0.0,105.38252014180328,0.0,0.0,0.0,0.0,0.0,0.0,90.85297262761843,423.9995171235465
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36563398172737654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60334998145614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9869181665759,0.0,0.0,0.0,0.0,0.0,0.0,79.16356553158019,0.0,0.0,0.0,0.0,0.0,0.0,106.42247922228252,0.0,0.0,0.0,0.0,0.0,0.0,90.30648858165868,425.84843546528083
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728267816320284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.67827498144795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.01289032749344,0.0,0.0,0.0,0.0,0.0,0.0,79.29083814499661,0.0,0.0,0.0,0.0,0.0,0.0,108.67572389665418,0.0,0.0,0.0,0.0,0.0,0.0,90.71635161612856,430.7469057483528
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37882078155257226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.603349981456226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.70120046159104,0.0,0.0,0.0,0.0,0.0,0.0,79.1635655315802,0.0,0.0,0.0,0.0,0.0,0.0,110.06233600395986,0.0,0.0,0.0,0.0,0.0,0.0,91.5360776850683,434.4453504452082
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3812183815207904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.30364998148922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.37652451522938,0.0,0.0,0.0,0.0,0.0,0.0,78.65447507791458,0.0,0.0,0.0,0.0,0.0,0.0,111.62227462467878,0.0,0.0,0.0,0.0,0.0,0.0,92.62904577698795,436.9671883578207
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902093814016048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.00394998152223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.9089897163748,0.0,0.0,0.0,0.0,0.0,0.0,78.14538462424895,0.0,0.0,0.0,0.0,0.0,0.0,113.87551929905052,0.0,0.0,0.0,0.0,0.0,0.0,94.40511892635733,442.72917192895545
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033961812267987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45349998147292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.62327201138879,0.0,0.0,0.0,0.0,0.0,0.0,78.90902030474741,0.0,0.0,0.0,0.0,0.0,0.0,118.38200864779392,0.0,0.0,0.0,0.0,0.0,0.0,96.59105511019669,454.3622522368265
t32,0.0,0.0,0.0,0.0,0.0,0.0,4.226968785618535,0.0,0.0,0.0,0.41478478107572736,0.0,0.0,0.0,1.235463285794275,0.0,0.0,0.0,0.0,46.07887498151349,0.0,0.0,4.550644784775074,0.0,0.0,0.0,4.3606349848792885,0.0,0.0,0.0,0.0,0.0,5.033063000490162,116.83106126617983,0.0,0.0,0.0,0.0,0.0,12.799988581842294,78.27265723766521,0.0,0.0,0.0,0.0,0.0,15.997187939801263,122.19519194288347,0.0,0.0,0.0,0.0,0.0,18.04333988670727,98.36712825956627,528.4069897187921
t33,0.0,0.0,0.0,0.0,0.0,0.0,13.418168383535509,0.0,0.0,0.0,0.4489505806228471,0.0,0.0,0.0,4.272023683869114,0.0,0.0,0.0,0.0,52.14779998084685,0.0,0.0,13.56442198118255,0.0,0.0,0.0,13.891094981056472,0.0,0.0,0.0,0.0,0.0,17.40348293830205,126.45442903052378,0.0,0.0,0.0,0.0,0.0,38.15381214553971,88.58173892439427,0.0,0.0,0.0,0.0,0.0,50.78177104736396,132.5947827476757,0.0,0.0,0.0,0.0,0.0,57.47826832811506,105.47142085704523,714.6621656100731
t34,0.0,0.0,0.0,0.0,0.0,0.0,21.085693181797733,0.0,0.0,0.0,0.4897097800825475,0.0,0.0,0.0,7.234158581991394,0.0,0.0,0.0,0.0,59.34059998005667,0.0,0.0,21.353025578077578,0.0,0.0,0.0,21.803174977883238,0.0,0.0,0.0,0.0,0.0,29.47070630901069,137.93493794239495,0.0,0.0,0.0,0.0,0.0,60.06148493359299,100.79990981236939,0.0,0.0,0.0,0.0,0.0,79.79992593923173,142.99437355246772,0.0,0.0,0.0,0.0,0.0,90.21669948701498,111.20950333962487,883.7939033955965
t35,0.0,0.0,0.0,0.0,0.0,0.0,26.98378918046088,0.0,0.0,0.0,0.4963031799951135,0.0,0.0,0.0,9.020370580858765,0.0,0.0,0.0,0.0,60.014924979982496,0.0,0.0,26.16620757615834,0.0,0.0,0.0,27.332639975663103,0.0,0.0,0.0,0.0,0.0,36.747423919488135,139.79207908991486,0.0,0.0,0.0,0.0,0.0,73.5999344093598,101.94536333311703,0.0,0.0,0.0,0.0,0.0,102.12158354836372,144.72763868659956,0.0,0.0,0.0,0.0,0.0,113.09639853560107,109.97991423621656,972.0245712317795
t36,0.0,0.0,0.0,0.0,0.0,0.0,29.490479979892577,0.0,0.0,0.0,0.4849145801460366,0.0,0.0,0.0,10.047442480208941,0.0,0.0,0.0,0.0,58.291649980171634,0.0,0.0,28.791579575111886,0.0,0.0,0.0,30.299669974472963,0.0,0.0,0.0,0.0,0.0,40.93153654551254,136.5842898351029,0.0,0.0,0.0,0.0,0.0,80.9845432143244,99.0180932245396,0.0,0.0,0.0,0.0,0.0,111.60828803224094,141.60776144516177,0.0,0.0,0.0,0.0,0.0,125.37331022019161,104.1052107421462,997.618769829224
t37,0.0,0.0,0.0,0.0,0.0,0.0,29.343027579925934,0.0,0.0,0.0,0.4615379804559075,0.0,0.0,0.0,10.27071898006845,0.0,0.0,0.0,0.0,55.59434998046789,0.0,0.0,29.622947374780907,0.0,0.0,0.0,31.153814974133414,0.0,0.0,0.0,0.0,0.0,41.84112624682219,129.99988031214093,0.0,0.0,0.0,0.0,0.0,83.3230026692269,94.43627914154892,0.0,0.0,0.0,0.0,0.0,111.05024659201206,135.71465998911282,0.0,0.0,0.0,0.0,0.0,128.9075726748094,95.63470802976708,977.3538725252729
t38,0.0,0.0,0.0,0.0,0.0,0.0,27.03293998044952,0.0,0.0,0.0,0.44115838072607694,0.0,0.0,0.0,9.169221580766393,0.0,0.0,0.0,0.0,52.822124980772436,0.0,0.0,27.960211775444144,0.0,0.0,0.0,29.805164974674437,0.0,0.0,0.0,0.0,0.0,37.3538170536944,124.25962585619558,0.0,0.0,0.0,0.0,0.0,78.64608375941489,89.72719244514187,0.0,0.0,0.0,0.0,0.0,102.30759736177279,130.16821155989044,0.0,0.0,0.0,0.0,0.0,123.32715827272837,85.79799520249094,918.8185031841623
t39,0.0,0.0,0.0,0.0,0.0,0.0,25.116058780883957,0.0,0.0,0.0,0.4321673808452763,0.0,0.0,0.0,8.633357981105902,0.0,0.0,0.0,0.0,51.84809998087943,0.0,0.0,24.415959576857418,0.0,0.0,0.0,26.118854976153347,0.0,0.0,0.0,0.0,0.0,35.170801770551144,121.72716065505657,0.0,0.0,0.0,0.0,0.0,68.67686187271514,88.0726484707286,0.0,0.0,0.0,0.0,0.0,95.05305863880639,127.39498734527919,0.0,0.0,0.0,0.0,0.0,108.07402557369338,79.51342867395337,860.2474716775091
t40,0.0,0.0,0.0,0.0,0.0,0.0,20.200978781997957,0.0,0.0,0.0,0.43396558082145853,0.0,0.0,0.0,6.534558882435678,0.0,0.0,0.0,0.0,52.67227498078887,0.0,0.0,18.640141179160096,0.0,0.0,0.0,19.060919978984174,0.0,0.0,0.0,0.0,0.0,26.620658578240036,122.23365369529324,0.0,0.0,0.0,0.0,0.0,52.43072250179935,89.4726472183091,0.0,0.0,0.0,0.0,0.0,76.45167729786407,127.39498734527918,0.0,0.0,0.0,0.0,0.0,78.86985686944092,79.78667069693334,770.8037135873475
t41,0.0,0.0,0.0,0.0,0.0,0.0,11.894493583880612,0.0,0.0,0.0,0.4351643808055819,0.0,0.0,0.0,3.5277686843411855,0.0,0.0,0.0,0.0,54.17077498062422,0.0,0.0,8.882508583048795,0.0,0.0,0.0,10.519469982407951,0.0,0.0,0.0,0.0,0.0,14.371517267269537,122.57131572210498,0.0,0.0,0.0,0.0,0.0,24.98459311002744,92.01809948663728,0.0,0.0,0.0,0.0,0.0,45.01534283167305,128.08829339893202,0.0,0.0,0.0,0.0,0.0,43.527232322899884,85.25151115653145,645.258085491184
t42,0.0,0.0,0.0,0.0,0.0,0.0,2.2609367860640273,0.0,0.0,0.0,0.43876078075790426,0.0,0.0,0.0,0.8037953860678464,0.0,0.0,0.0,0.0,55.29464998050072,0.0,0.0,1.9690289858052061,0.0,0.0,0.0,2.382614985668053,0.0,0.0,0.0,0.0,0.0,3.2745229112913323,123.58430180256802,0.0,0.0,0.0,0.0,0.0,5.538456590297825,93.9271886878834,0.0,0.0,0.0,0.0,0.0,8.556635403423435,129.1282524794112,0.0,0.0,0.0,0.0,0.0,9.858732096979669,92.08256173102866,529.1004386077474
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43516438080566194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.14479998051761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.57131572211206,0.0,0.0,0.0,0.0,0.0,0.0,93.67264346105068,0.0,0.0,0.0,0.0,0.0,0.0,128.43494642575897,0.0,0.0,0.0,0.0,0.0,0.0,98.09388623658633,498.3527562068313
