Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1
t10,0.2736533035782729,5.032322563404938,0.0,0.0,0.0,0.0,0.0,27.100733096605747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1744704532484027,33.633956896768694,0.0,0.0,0.0,0.0,0.0,0.0,3.826583276482034,0.0,0.0,0.0,70737.11508074052,0.0,0.0,0.0,0.0,0.0,0.0,0.00012706518639650749,0.0,0.0,0.0,0.0,0.0,0.0,0.00010614504628279964,0.0,0.0,0.0,0.0,0.0,0.0,0.00010067519008517822,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.27365390522326666,5.196430636761053,0.0,0.0,0.0,0.0,0.0,28.559255341945313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1670204100621804,35.53139880301102,0.0,0.0,0.0,0.0,0.0,0.0,3.804850717666653,0.0,0.0,0.0,71155.50231394343,0.0,0.0,0.0,0.0,0.0,0.0,0.000125429906434787,0.0,0.0,0.0,0.0,0.0,0.0,0.00010478777965794901,0.0,0.0,0.0,0.0,0.0,0.0,9.941867717216886e-5,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.2736457373412022,5.365393471037452,0.0,0.0,0.0,0.0,0.0,29.999822368934897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159802145112752,37.404908645807375,0.0,0.0,0.0,0.0,0.0,0.0,3.7837249161967996,0.0,0.0,0.0,71577.97053024365,0.0,0.0,0.0,0.0,0.0,0.0,0.00012384587360285263,0.0,0.0,0.0,0.0,0.0,0.0,0.00010347345801896332,0.0,0.0,0.0,0.0,0.0,0.0,9.82023060019437e-5,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.27368575668988065,5.540465291565264,0.0,0.0,0.0,0.0,0.0,31.42487539246184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1527883344584071,39.2545664464236,0.0,0.0,0.0,0.0,0.0,0.0,3.7631436401283547,0.0,0.0,0.0,71902.30888798008,0.0,0.0,0.0,0.0,0.0,0.0,0.00012229000812867807,0.0,0.0,0.0,0.0,0.0,0.0,0.00010219268225377015,0.0,0.0,0.0,0.0,0.0,0.0,9.702014111673794e-5,0.0,0.0,0.0,0.0,0.0,0.0
t14,0.2739036618711576,5.722618250481906,0.0,0.0,0.0,0.0,0.0,32.837877976129754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1459521023129355,41.08388844199409,0.0,0.0,0.0,0.0,0.0,0.0,3.743036533191093,0.0,0.0,0.0,72122.35399466848,0.0,0.0,0.0,0.0,0.0,0.0,0.00012077415218241063,0.0,0.0,0.0,0.0,0.0,0.0,0.00010094928797803658,0.0,0.0,0.0,0.0,0.0,0.0,9.587022295958386e-5,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.2746611140745308,5.911097283653722,0.0,0.0,0.0,0.0,0.0,34.23624705109774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.139277489942007,42.891451479439375,0.0,0.0,0.0,0.0,0.0,0.0,3.723311660117596,0.0,0.0,0.0,72240.57088682032,0.0,0.0,0.0,0.0,0.0,0.0,0.00011933090570064533,0.0,0.0,0.0,0.0,0.0,0.0,9.976890762791594e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.47791782893853e-5,0.0,0.0,0.0,0.0,0.0,0.0
t16,0.2765763884321967,6.096788010026181,0.0,0.0,0.0,0.0,0.0,35.583701755579774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1327498858058593,44.63609160133945,0.0,0.0,0.0,0.0,0.0,0.0,3.7037016792059716,0.0,0.0,0.0,72274.43470650658,0.0,0.0,0.0,0.0,0.0,0.0,0.00011808691328910772,0.0,0.0,0.0,0.0,0.0,0.0,9.875048611032601e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.384260331819097e-5,0.0,0.0,0.0,0.0,0.0,0.0
t17,0.2744071190020512,5.988873350655077,0.0,0.0,0.0,0.0,0.0,34.81138173949174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1262691969568084,43.69126227626955,0.0,0.0,0.0,0.0,0.0,0.0,3.682585400630912,0.0,0.0,0.0,72141.90548220261,0.0,0.0,0.0,0.0,0.0,0.0,0.00011751569674530445,0.0,0.0,0.0,0.0,0.0,0.0,9.825525460513035e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.337747325597102e-5,0.0,0.0,0.0,0.0,0.0,0.0
t18,0.2732285058719132,5.650802917342416,0.0,0.0,0.0,0.0,0.0,33.73270211715224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119927141217479,42.427192519826434,0.0,0.0,0.0,0.0,0.0,0.0,3.661357139903993,0.0,0.0,0.0,71842.56715401658,0.0,0.0,0.0,0.0,0.0,0.0,0.00011695312498006528,0.0,0.0,0.0,0.0,0.0,0.0,9.773331946899e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.28709268387834e-5,0.0,0.0,0.0,0.0,0.0,0.0
t19,0.2728676326172601,5.3575141468362375,0.0,0.0,0.0,0.0,0.0,31.811344406913896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1137049261817513,40.0464293474694,0.0,0.0,0.0,0.0,0.0,0.0,3.6404073097439316,0.0,0.0,0.0,71499.38366416612,0.0,0.0,0.0,0.0,0.0,0.0,0.0001158773369206725,0.0,0.0,0.0,0.0,0.0,0.0,9.701621607665252e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.219955939940766e-5,0.0,0.0,0.0,0.0,0.0,0.0
t20,0.2727774112553017,5.153799219674778,0.0,0.0,0.0,0.0,0.0,30.28241595800023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1075841403609943,38.11262804889275,0.0,0.0,0.0,0.0,0.0,0.0,3.6198073832234,0.0,0.0,0.0,71160.66934537576,0.0,0.0,0.0,0.0,0.0,0.0,0.00011496082600369364,0.0,0.0,0.0,0.0,0.0,0.0,9.630661075913577e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.152638959836972e-5,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.2727503933575224,5.0052638626626464,0.0,0.0,0.0,0.0,0.0,29.13725909184922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1015595176041582,36.64539255875331,0.0,0.0,0.0,0.0,0.0,0.0,3.599561851795728,0.0,0.0,0.0,70831.92504238572,0.0,0.0,0.0,0.0,0.0,0.0,0.00011414030210179726,0.0,0.0,0.0,0.0,0.0,0.0,9.56308490026889e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.088687546563899e-5,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.27274260063134137,4.889647198252723,0.0,0.0,0.0,0.0,0.0,28.198116102173252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09561900011236,35.42153726789294,0.0,0.0,0.0,0.0,0.0,0.0,3.5795892712756014,0.0,0.0,0.0,70386.41907855457,0.0,0.0,0.0,0.0,0.0,0.0,0.00011339600516769851,0.0,0.0,0.0,0.0,0.0,0.0,9.500417726360905e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.029347978989049e-5,0.0,0.0,0.0,0.0,0.0,0.0
t23,0.2727418312589048,4.795636701562353,0.0,0.0,0.0,0.0,0.0,27.424327037568542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089759926419051,34.41151777369729,0.0,0.0,0.0,0.0,0.0,0.0,3.559898039143867,0.0,0.0,0.0,69803.68518233216,0.0,0.0,0.0,0.0,0.0,0.0,0.00011270746790293182,0.0,0.0,0.0,0.0,0.0,0.0,9.442516886616873e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.97436402045214e-5,0.0,0.0,0.0,0.0,0.0,0.0
t24,0.272741681675275,4.715803657055101,0.0,0.0,0.0,0.0,0.0,26.773819650862215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0839767013810713,33.564959378232544,0.0,0.0,0.0,0.0,0.0,0.0,3.5404698813126876,0.0,0.0,0.0,69188.78653905171,0.0,0.0,0.0,0.0,0.0,0.0,0.0001120729993868965,0.0,0.0,0.0,0.0,0.0,0.0,9.388484874338883e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.922945323458576e-5,0.0,0.0,0.0,0.0,0.0,0.0
t25,0.2727405158415173,4.644742197985921,0.0,0.0,0.0,0.0,0.0,26.197432765466694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0782643535855903,32.81678355348626,0.0,0.0,0.0,0.0,0.0,0.0,3.5212807598373876,0.0,0.0,0.0,68583.02962175001,0.0,0.0,0.0,0.0,0.0,0.0,0.00011147296047429532,0.0,0.0,0.0,0.0,0.0,0.0,9.337257658665285e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.874136790913925e-5,0.0,0.0,0.0,0.0,0.0,0.0
t26,0.2727382556619398,4.578330657121945,0.0,0.0,0.0,0.0,0.0,25.653889214815045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0726188138153936,32.11218716132249,0.0,0.0,0.0,0.0,0.0,0.0,3.502313053094234,0.0,0.0,0.0,68002.96879314321,0.0,0.0,0.0,0.0,0.0,0.0,0.00011089682259915264,0.0,0.0,0.0,0.0,0.0,0.0,9.288098092181662e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.827269363231773e-5,0.0,0.0,0.0,0.0,0.0,0.0
t27,0.27273520909627136,4.5131363242143685,0.0,0.0,0.0,0.0,0.0,25.107125672320763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0670364850001033,31.40323427049016,0.0,0.0,0.0,0.0,0.0,0.0,3.4835524181744146,0.0,0.0,0.0,67462.04881062896,0.0,0.0,0.0,0.0,0.0,0.0,0.00011033888981834727,0.0,0.0,0.0,0.0,0.0,0.0,9.240529750799062e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.781905854014233e-5,0.0,0.0,0.0,0.0,0.0,0.0
t28,0.27273158298044636,4.446001230255784,0.0,0.0,0.0,0.0,0.0,24.52234679546886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0615141204200018,30.64243705069832,0.0,0.0,0.0,0.0,0.0,0.0,3.4649861262738604,0.0,0.0,0.0,66989.58110644636,0.0,0.0,0.0,0.0,0.0,0.0,0.00010979574625488047,0.0,0.0,0.0,0.0,0.0,0.0,9.194240034297285e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.737767258199943e-5,0.0,0.0,0.0,0.0,0.0,0.0
t29,0.27272484363843513,4.373698114346935,0.0,0.0,0.0,0.0,0.0,23.857433189960133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056048791439824,29.772572832507485,0.0,0.0,0.0,0.0,0.0,0.0,3.4466031297530866,0.0,0.0,0.0,66606.18950649169,0.0,0.0,0.0,0.0,0.0,0.0,0.00010926499887247035,0.0,0.0,0.0,0.0,0.0,0.0,9.149007888186375e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.694650792188869e-5,0.0,0.0,0.0,0.0,0.0,0.0
t30,0.27265715145010005,4.292624759096903,0.0,0.0,0.0,0.0,0.0,23.054357884019485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0506379563460704,28.714999063180993,0.0,0.0,0.0,0.0,0.0,0.0,3.4283937158972915,0.0,0.0,0.0,66318.98169032954,0.0,0.0,0.0,0.0,0.0,0.0,0.0001087450875540018,0.0,0.0,0.0,0.0,0.0,0.0,9.104666738505854e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.652396080888102e-5,0.0,0.0,0.0,0.0,0.0,0.0
t31,0.27221126158560055,4.198452318894479,0.0,0.0,0.0,0.0,0.0,22.020908990411613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0452807252069394,27.343005342421055,0.0,0.0,0.0,0.0,0.0,0.0,3.4103520789511226,0.0,0.0,0.0,66108.6223877924,0.0,0.0,0.0,0.0,0.0,0.0,0.00010823536892005111,0.0,0.0,0.0,0.0,0.0,0.0,9.061072708441245e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.610842602451351e-5,0.0,0.0,0.0,0.0,0.0,0.0
t32,0.27064405254934953,4.09271152807784,0.0,0.0,0.0,0.0,0.0,21.168787167623048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039966260751086,26.363528626785836,0.0,0.0,0.0,0.0,0.0,0.0,3.392438148178852,0.0,0.0,0.0,66008.99674467684,0.0,0.0,0.0,0.0,0.0,0.0,0.00010774703417522797,0.0,0.0,0.0,0.0,0.0,0.0,9.01881546073753e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.57040532954753e-5,0.0,0.0,0.0,0.0,0.0,0.0
t33,0.2726831846271673,4.272715232159708,0.0,0.0,0.0,0.0,0.0,22.708814933474347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0347152307629,28.306634600504882,0.0,0.0,0.0,0.0,0.0,0.0,3.3755922710899933,0.0,0.0,0.0,66100.10302870009,0.0,0.0,0.0,0.0,0.0,0.0,0.0001071337923713506,0.0,0.0,0.0,0.0,0.0,0.0,8.968738944351637e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.523408237569367e-5,0.0,0.0,0.0,0.0,0.0,0.0
t34,0.27310808768827255,4.45173125457748,0.0,0.0,0.0,0.0,0.0,24.250043738150886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0295048128904036,30.248305735228303,0.0,0.0,0.0,0.0,0.0,0.0,3.358854528476043,0.0,0.0,0.0,66318.57891492562,0.0,0.0,0.0,0.0,0.0,0.0,0.00010654136129273952,0.0,0.0,0.0,0.0,0.0,0.0,8.919153300894001e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.476513951833191e-5,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.2731882321954679,4.63034737211027,0.0,0.0,0.0,0.0,0.0,25.793373070215377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0243320998871328,32.190706873925016,0.0,0.0,0.0,0.0,0.0,0.0,3.3422205069628736,0.0,0.0,0.0,66626.50850295114,0.0,0.0,0.0,0.0,0.0,0.0,0.00010596083937513317,0.0,0.0,0.0,0.0,0.0,0.0,8.869656010587107e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.429580379962796e-5,0.0,0.0,0.0,0.0,0.0,0.0
t36,0.2735041139616964,4.809241036949848,0.0,0.0,0.0,0.0,0.0,27.338356257452364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019195821031587,34.13528913254612,0.0,0.0,0.0,0.0,0.0,0.0,3.3257004670979815,0.0,0.0,0.0,66872.90848231557,0.0,0.0,0.0,0.0,0.0,0.0,0.00010537615527563954,0.0,0.0,0.0,0.0,0.0,0.0,8.82023547978395e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.382783434461645e-5,0.0,0.0,0.0,0.0,0.0,0.0
t37,0.2750965822863223,4.989247696465501,0.0,0.0,0.0,0.0,0.0,28.88342146160564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0140922792779095,36.082152137169295,0.0,0.0,0.0,0.0,0.0,0.0,3.309292247865516,0.0,0.0,0.0,66972.10264950112,0.0,0.0,0.0,0.0,0.0,0.0,0.0001047774179400061,0.0,0.0,0.0,0.0,0.0,0.0,8.770825621568287e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.336150377035738e-5,0.0,0.0,0.0,0.0,0.0,0.0
t38,0.27317734609401645,4.94303981890207,0.0,0.0,0.0,0.0,0.0,29.329860897630397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0089861628636416,36.79266513052497,0.0,0.0,0.0,0.0,0.0,0.0,3.2921313917057677,0.0,0.0,0.0,66928.6839012424,0.0,0.0,0.0,0.0,0.0,0.0,0.0001043505373832559,0.0,0.0,0.0,0.0,0.0,0.0,8.732933923875715e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.299575498475436e-5,0.0,0.0,0.0,0.0,0.0,0.0
t39,0.27278626999966205,4.860993224700758,0.0,0.0,0.0,0.0,0.0,28.365099491754723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0039266158322517,35.51845749756071,0.0,0.0,0.0,0.0,0.0,0.0,3.275061603041657,0.0,0.0,0.0,66735.70823446257,0.0,0.0,0.0,0.0,0.0,0.0,0.00010388942085192924,0.0,0.0,0.0,0.0,0.0,0.0,8.693347107271252e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.26170109372486e-5,0.0,0.0,0.0,0.0,0.0,0.0
t40,0.27271252601773727,4.796061019566918,0.0,0.0,0.0,0.0,0.0,27.701463962307475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988919669606511,34.65688184228687,0.0,0.0,0.0,0.0,0.0,0.0,3.2580908237051243,0.0,0.0,0.0,66376.44149776896,0.0,0.0,0.0,0.0,0.0,0.0,0.00010343059415126025,0.0,0.0,0.0,0.0,0.0,0.0,8.654208070866374e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.224275188909304e-5,0.0,0.0,0.0,0.0,0.0,0.0
t41,0.27271048479399346,4.743539978607319,0.0,0.0,0.0,0.0,0.0,27.210845048697177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938810305725729,34.0270035496237,0.0,0.0,0.0,0.0,0.0,0.0,3.2412155554384023,0.0,0.0,0.0,65858.8847911903,0.0,0.0,0.0,0.0,0.0,0.0,0.00010297437186120159,0.0,0.0,0.0,0.0,0.0,0.0,8.615446896472162e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.187225288744662e-5,0.0,0.0,0.0,0.0,0.0,0.0
t42,0.27271410069439567,4.700002629223673,0.0,0.0,0.0,0.0,0.0,26.825663943731016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888906150327786,33.53604065581309,0.0,0.0,0.0,0.0,0.0,0.0,3.2244157677713927,0.0,0.0,0.0,65223.08097644256,0.0,0.0,0.0,0.0,0.0,0.0,0.00010252160193923987,0.0,0.0,0.0,0.0,0.0,0.0,8.577012458413661e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.150482637072266e-5,0.0,0.0,0.0,0.0,0.0,0.0
t43,0.27273430568990287,4.663097877323199,0.0,0.0,0.0,0.0,0.0,26.512439074309874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839215285543418,33.137914965456616,0.0,0.0,0.0,0.0,0.0,0.0,3.2076969401248876,0.0,0.0,0.0,64555.278551927826,0.0,0.0,0.0,0.0,0.0,0.0,0.0001020721025351933,0.0,0.0,0.0,0.0,0.0,0.0,8.538806749650413e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.113936277675233e-5,0.0,0.0,0.0,0.0,0.0,0.0
t44,0.27274085820653987,4.63092760844265,0.0,0.0,0.0,0.0,0.0,26.249335466675028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789712047923883,32.80311349818143,0.0,0.0,0.0,0.0,0.0,0.0,3.191044121050539,0.0,0.0,0.0,63892.39396521195,0.0,0.0,0.0,0.0,0.0,0.0,0.00010162588870696408,0.0,0.0,0.0,0.0,0.0,0.0,8.500869108121738e-5,0.0,0.0,0.0,0.0,0.0,0.0,8.077639024296301e-5,0.0,0.0,0.0,0.0,0.0,0.0
