Line,1,2,3,4,5,Total
AnnualSum,20265.299998812072,25523.09999881204,10474.199998816828,15359.399998814808,6230.699998820513,77852.69999407628
t1,20265.29999880922,25523.099998807756,10474.199998813501,15359.399998811577,6230.699998817469,77852.69999405951
t2,20265.299998808925,25523.099998807702,10474.199998813765,15359.399998811108,6230.699998817372,77852.69999405887
t3,20265.299998808852,25523.099998807782,10474.199998813676,15359.399998811108,6230.699998817322,77852.69999405874
t4,20265.299998809034,25523.099998807953,10474.199998813621,15359.399998811085,6230.6999988172975,77852.69999405899
t5,20265.299998809198,25523.09999880806,10474.199998813574,15359.399998811054,6230.699998817256,77852.69999405915
t6,20265.299998809267,25523.09999880804,10474.199998813467,15359.39999881096,6230.699998817147,77852.69999405887
t7,20265.299998809453,25523.099998808168,10474.199998813407,15359.399998810915,6230.699998817087,77852.69999405903
t8,20265.299998810457,25523.099998809423,10474.19999881477,15359.399998812265,6230.699998818455,77852.69999406538
t9,20265.29999881406,25523.09999881316,10474.199998818456,15359.399998815958,6230.699998822092,77852.69999408373
t10,20265.29999881374,25523.099998812857,10474.199998818376,15359.399998815925,6230.6999988219895,77852.69999408288
t11,20265.299998813138,25523.099998812326,10474.199998818378,15359.399998815943,6230.699998821991,77852.69999408178
t12,20265.299998813098,25523.09999881235,10474.199998818383,15359.399998815947,6230.699998821997,77852.69999408176
t13,20265.299998813705,25523.09999881293,10474.199998818445,15359.399998815983,6230.6999988220605,77852.69999408313
t14,20265.29999881435,25523.099998813526,10474.199998818647,15359.3999988162,6230.699998822286,77852.699994085
t15,20265.299998815197,25523.09999881433,10474.199998819166,15359.399998816723,6230.699998822821,77852.69999408824
t16,20265.29999881585,25523.09999881508,10474.199998819784,15359.399998817351,6230.699998823419,77852.69999409148
t17,20265.299998810195,25523.09999880971,10474.19999881459,15359.399998812196,6230.6999988181615,77852.69999406485
t18,20265.299998811093,25523.099998810445,10474.199998815571,15359.399998813189,6230.6999988191155,77852.69999406941
t19,20265.299998811755,25523.099998811045,10474.199998816353,15359.39999881389,6230.699998819855,77852.6999940729
t20,20265.29999881211,25523.099998811133,10474.199998816668,15359.399998814195,6230.699998820191,77852.69999407428
