region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
East,East_batteries_1,1,1,1,0.0,0.0,22446.0,2770.7999999999997,0.006904583683776894,0.0,0.04049679776864041,0.0,NaN,NaN,0.0,0.02183841944341269,0.0,0.0,0.0,NaN,NaN,NaN
East,East_conventional_hydroelectric_1,1,1,2,0.0,0.0,310516.8,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,46.686027909638504,15477.345858053859,0.0,0.0,NaN,310516.8,NaN
East,East_landfill_gas_1,1,1,3,0.0,0.0,50399.999999977386,0.0,12.768000090808828,0.0,0.0,1.4363209556947588e-5,0.0,NaN,0.0,109.80698597503493,36296.54969155683,0.0,0.0,NaN,50412.7680144314,NaN
East,East_natural_gas_internal_combustion_engine_1,1,1,4,0.0,0.0,67199.99989490936,0.0,7.389121805256585e-8,1.4361563809464868e-6,0.0,1.9646835661898805e-6,0.0,NaN,0.0,146.40931440448355,0.0,0.0,0.0,NaN,67199.99989838409,NaN
East,East_petroleum_liquids_with_gt_1,1,1,5,0.0,0.0,1.757069999999518e6,0.0,665.2800000036857,37782.360000209315,0.0,1.7924802590305854e-5,0.0,NaN,0.0,5764.866763690339,0.0,0.0,0.0,NaN,1.795517640017656e6,NaN
East,East_petroleum_liquids_with_ic_1,1,1,6,0.0,0.0,83999.99999878992,0.0,20.879999999521452,1177.3999999730142,0.0,1.783919126149724e-5,0.0,NaN,0.0,183.01164328917056,0.0,0.0,0.0,NaN,85198.28001660165,NaN
East,East_solar_photovoltaic_1,1,1,7,0.0,0.0,1.1130515999978117e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,332.8688624027676,147916.75704712304,0.0,0.0,NaN,1.1130515999978117e6,NaN
North,North_conventional_hydroelectric_1,2,1,8,0.0,0.0,1.740776e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,261.7247250442955,86766.93769145304,0.0,0.0,NaN,1.740776e6,NaN
North,North_landfill_gas_1,2,1,9,0.0,0.0,50399.99999998913,0.0,12.768000090636878,0.0,0.0,1.4350643001818744e-5,0.0,NaN,0.0,109.80698597506048,36296.54969106802,0.0,0.0,NaN,50412.76801443041,NaN
North,North_natural_gas_internal_combustion_engine_1,2,1,10,0.0,0.0,470399.9999580231,0.0,7.479175362831108e-8,1.4536592716480013e-6,0.0,2.011031832500592e-6,0.0,NaN,0.0,1024.8652023426635,0.0,0.0,0.0,NaN,470399.9999615626,NaN
North,North_onshore_wind_turbine_1,2,1,11,0.0,0.0,25799.999998290245,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,6.093812821421905,5357.684311045091,0.0,0.0,NaN,25799.999998290245,NaN
North,North_petroleum_liquids_with_cc_1,2,1,12,0.0,0.0,7.0816647999923965e6,0.0,6.982826578949019e-6,0.0004419438615252637,0.0,1.224958625832351e-5,0.0,NaN,0.0,19646.299907354383,0.0,0.0,0.0,NaN,7.081664800453573e6,NaN
North,North_petroleum_liquids_with_gt_1,2,1,13,0.0,0.0,5.894783697985986e6,0.0,8.11954267482225e-6,0.0005489764279327264,0.0,5.545488727877446e-5,0.0,NaN,0.0,22331.995765052794,0.0,0.0,0.0,NaN,5.894783698598537e6,NaN
North,North_petroleum_liquids_with_st_1,2,1,14,0.0,0.0,5.352005351307421,0.0,8.1744422191035e-7,0.0002480172039703656,0.0,8.89614633356546e-6,0.0,NaN,0.0,0.007188100263087212,0.0,0.0,0.0,NaN,5.352263082101946,NaN
North,North_solar_photovoltaic_1,2,1,15,0.0,0.0,337082.699998265,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,100.74949361236713,45948.11894972183,0.0,0.0,NaN,337082.699998265,NaN
South,South_batteries_1,3,1,16,0.0,0.0,31798.5,12006.800000000001,0.00021357153026198733,0.0,3.456135575012196e-10,0.0,NaN,NaN,0.0,0.09464525406346347,0.0,0.0,0.0,NaN,NaN,NaN
South,South_conventional_hydroelectric_1,3,1,17,0.0,0.0,2.1736176e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,326.8022257910485,108341.4194305857,0.0,0.0,NaN,2.1736176e6,NaN
South,South_natural_gas_fired_combined_cycle_1,3,1,18,0.0,0.0,5.676459999974545e6,0.0,3.9945483880553346e-8,1.3134429187317677e-6,0.0,3.927210168587619e-7,0.0,NaN,0.0,26536.688277193007,0.0,0.0,0.0,NaN,5.676459999976291e6,NaN
South,South_natural_gas_steam_turbine_1,3,1,19,0.0,0.0,2.1535348367846597e7,0.0,1.3221467688507382e-8,1.4556087540083135e-6,0.0,1.7578170456355905e-6,0.0,NaN,0.0,31580.28440433605,0.0,0.0,0.0,NaN,2.1535348367849827e7,NaN
South,South_onshore_wind_turbine_1,3,1,20,0.0,0.0,3.2249999999977495e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,731.8979111139652,640732.6710553999,0.0,0.0,NaN,3.2249999999977495e6,NaN
South,South_petroleum_liquids_with_gt_1,3,1,21,0.0,0.0,1.1713799999957995e6,0.0,1.568588838877976e-7,9.80427440542632e-6,0.0,7.61814383204652e-6,0.0,NaN,0.0,3843.2445091141653,0.0,0.0,0.0,NaN,1.171380000013379e6,NaN
South,South_petroleum_liquids_with_st_1,3,1,22,0.0,0.0,2.069824075664537e7,0.0,3.1105655042426325e-8,9.65889278982512e-6,0.0,1.7500406249213929e-6,0.0,NaN,0.0,30352.71677983272,0.0,0.0,0.0,NaN,2.069824075665681e7,NaN
South,South_solar_photovoltaic_1,3,1,23,0.0,0.0,990887.3999965911,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,291.72422608805016,137675.24272113253,0.0,0.0,NaN,990887.3999965911,NaN
West,West_batteries_1,4,1,24,0.0,0.0,135923.0,38791.200000000004,0.0006900000961192132,0.0,3.1270116669813995e-10,0.0,NaN,NaN,0.0,0.3057859500359216,0.0,0.0,0.0,NaN,NaN,NaN
West,West_petroleum_liquids_with_gt_1,4,1,25,0.0,0.0,2.5220799999902076e6,0.0,1.3507293820846266e-7,7.6265046096035786e-6,0.0,6.768083353857692e-6,0.0,NaN,0.0,10065.6403810103,0.0,0.0,0.0,NaN,2.522080000004737e6,NaN
West,West_petroleum_liquids_with_ic_1,4,1,26,0.0,0.0,75599.99998445256,0.0,1.30599041511972e-7,7.361170787176673e-6,0.0,6.1372157027970655e-6,0.0,NaN,0.0,164.7104789287529,0.0,0.0,0.0,NaN,75599.99999808155,NaN
West,West_solar_photovoltaic_1,4,1,27,0.0,0.0,1.0180349999973963e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,288.9779259486351,140511.3967596929,0.0,0.0,NaN,1.0180349999973963e6,NaN
East,East_battery_moderate_0,1,0,28,1.4698142993441176e8,1.1714128913353488e9,4.556424327966765e7,3.630877897859116e8,65.21395722948333,0.0,6.432279044701816,0.0,NaN,NaN,0.0,5297.702561055599,0.0,0.0,0.0,NaN,NaN,NaN
East,East_naturalgas_ctavgcf_moderate_0,1,0,29,0.5658348350649225,0.0,0.1659942380470967,0.0,7.133309882543119e-8,1.386715441166382e-6,0.0,3.3836725442238554e-6,0.0,NaN,0.0,0.0003616533128806019,0.0,0.0,0.0,NaN,0.7318339148331034,NaN
East,East_naturalgas_ccavgcf_moderate_0,1,0,30,0.5081225799176579,0.0,0.17229291737038668,0.0,2.162170750184422e-8,6.875702985586461e-7,0.0,8.236871789942115e-7,0.0,NaN,0.0,0.0002815322315669106,0.0,0.0,0.0,NaN,0.6804170301672297,NaN
East,East_microgrid_solar_moderate_0,1,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,NaN
East,East_microgrid_diesel_moderate_0,1,0,32,1.5100802083861965e8,0.0,9.726423545711562e6,0.0,4026.837602761142,287508.15116194007,0.0,8.568513456982988e-5,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,1.610259793731816e8,NaN
East,East_utilitypv_class1_moderate_1,1,1,33,3.650558701053969e6,0.0,1.0490174003028665e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,410.43585664884523,187184.6183559511,0.0,0.0,NaN,4.699576101356836e6,NaN
East,East_landbasedwind_class3_moderate_1,1,1,34,1.333984600137939e7,0.0,6.822023000705423e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1716.4239449917347,1.5090809852668652e6,0.0,0.0,NaN,2.0161869002084814e7,NaN
North,North_battery_moderate_0,2,0,35,0.30307482420242315,2.392176512201363,0.09395319550275116,0.7414721905636873,1.2287943125686144e-7,0.0,7.274863593112077e-10,0.0,NaN,NaN,0.0,5.769634772769718e-6,0.0,0.0,0.0,NaN,NaN,NaN
North,North_naturalgas_ctavgcf_moderate_0,2,0,36,0.5659669698136426,0.0,0.1660330013143509,0.0,7.131056072844716e-8,1.3862773005610128e-6,0.0,3.3831885898157936e-6,0.0,NaN,0.0,0.0003617377668001203,0.0,0.0,0.0,NaN,0.7320048119044444,NaN
North,North_naturalgas_ccavgcf_moderate_0,2,0,37,0.5082414962817725,0.0,0.17233323922992635,0.0,2.1605584038937553e-8,6.870575724382142e-7,0.0,8.23490025686127e-7,0.0,NaN,0.0,0.00028159811879704396,0.0,0.0,0.0,NaN,0.680576267664881,NaN
North,North_microgrid_solar_moderate_0,2,0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,NaN
North,North_microgrid_diesel_moderate_0,2,0,39,0.408069536368044,0.0,0.026283750523817706,0.0,1.033363499109339e-7,7.378008710940858e-6,0.0,7.923631496837686e-5,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.4344400045518909,NaN
North,North_utilitypv_class1_moderate_1,2,1,40,7.409371201051821e6,0.0,2.1291424003022495e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,820.5576406226818,387250.9107652938,0.0,0.0,NaN,9.53851360135407e6,NaN
North,North_landbasedwind_class3_moderate_1,2,1,41,1.0056191601383694e7,0.0,5.142755800707623e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1243.2505851841897,1.0883912303304726e6,0.0,0.0,NaN,1.5198947402091317e7,NaN
South,South_battery_moderate_0,3,0,42,0.2484642152493952,1.9736995753629762,0.07702390672731249,0.6117622759836792,1.0145779431042834e-7,0.0,6.436405114511619e-10,0.0,NaN,NaN,0.0,4.0045054524155605e-6,0.0,0.0,0.0,NaN,NaN,NaN
South,South_naturalgas_ctavgcf_moderate_0,3,0,43,0.5655547731888908,0.0,0.16591207863442542,0.0,7.130546934523264e-8,1.386178324071323e-6,0.0,3.3828000138152455e-6,0.0,NaN,0.0,0.000361474311343401,0.0,0.0,0.0,NaN,0.7314716921071235,NaN
South,South_naturalgas_ccavgcf_moderate_0,3,0,44,0.5078684120591609,0.0,0.17220673477671147,0.0,2.160367221800614e-8,6.869967765325956e-7,0.0,8.233925845062157e-7,0.0,NaN,0.0,0.00028139140640537797,0.0,0.0,0.0,NaN,0.6800766788289057,NaN
South,South_microgrid_solar_moderate_0,3,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,NaN
South,South_microgrid_diesel_moderate_0,3,0,46,0.4080227175356871,0.0,0.026280734923779442,0.0,1.8393634634758115e-8,1.3132687256524595e-6,0.0,7.937267522327459e-5,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.4343841567970501,NaN
South,South_utilitypv_class1_moderate_1,3,1,47,1.1198254201049691e7,0.0,3.217908400301637e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1259.759800514777,559798.7833752419,0.0,0.0,NaN,1.4416162601351328e7,NaN
South,South_landbasedwind_class3_moderate_1,3,1,48,1.3695049001383638e7,0.0,7.003674500707595e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1822.4149501453555,1.5733788552465006e6,0.0,0.0,NaN,2.0698723502091233e7,NaN
West,West_battery_moderate_0,4,0,49,0.2343529409010261,1.863701795640903,0.07264941167931808,0.5776676787532211,9.579268623484995e-8,0.0,5.826791421453956e-10,0.0,NaN,NaN,0.0,3.599998944583501e-6,0.0,0.0,0.0,NaN,NaN,NaN
West,West_naturalgas_ctavgcf_moderate_0,4,0,50,0.5657582929056872,0.0,0.165971783513347,0.0,7.130427835180464e-8,1.3861551711590824e-6,0.0,3.3827400553762126e-6,0.0,NaN,0.0,0.000361604390962496,0.0,0.0,0.0,NaN,0.7317349166185392,NaN
West,West_naturalgas_ccavgcf_moderate_0,4,0,51,0.5080335643550266,0.0,0.17226273419887791,0.0,2.160434559697658e-8,6.870181899838552e-7,0.0,8.234978845546001e-7,0.0,NaN,0.0,0.0002814829112828251,0.0,0.0,0.0,NaN,0.6802978306743247,NaN
West,West_microgrid_solar_moderate_0,4,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,NaN
West,West_microgrid_diesel_moderate_0,4,0,53,0.4080374830554545,0.0,0.026281685970606844,0.0,1.6044298763897974e-8,1.1455308431447874e-6,0.0,7.937773125574845e-5,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.43439970833245906,NaN
West,West_utilitypv_class1_moderate_1,4,1,54,1.11982542010462e7,0.0,3.217908400300634e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1195.7264403733436,581404.9345742363,0.0,0.0,NaN,1.4416162601346835e7,NaN
West,West_landbasedwind_class3_moderate_1,4,1,55,1.3481927201373087e7,0.0,6.8946836007022e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1309.1949768780723,1.3579749031326813e6,0.0,0.0,NaN,2.037661080207529e7,NaN
