Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
East_batteries_1,1,3.6,0.0,0.0,3.6,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0
East_conventional_hydroelectric_1,1,6.6,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_landfill_gas_1,1,2.4,1.0762858516261025e-12,0.0,2.3999999999989234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_natural_gas_internal_combustion_engine_1,1,3.2,5.004316605769864e-9,0.0,3.1999999949956837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_petroleum_liquids_with_gt_1,1,126.0,3.4565464624866144e-11,0.0,125.99999999996544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_petroleum_liquids_with_ic_1,1,4.0,5.7622976643941556e-11,0.0,3.9999999999423768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_solar_photovoltaic_1,1,49.2,9.672824717686169e-11,0.0,49.19999999990327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_conventional_hydroelectric_1,2,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_landfill_gas_1,2,2.4,5.17934257135546e-13,0.0,2.399999999999482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_natural_gas_internal_combustion_engine_1,2,22.4,1.9989010044921798e-9,0.0,22.3999999980011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_onshore_wind_turbine_1,2,0.6,3.976170703735677e-11,0.0,0.5999999999602382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_petroleum_liquids_with_cc_1,2,429.4,4.610547331183905e-10,0.0,429.3999999995389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_petroleum_liquids_with_gt_1,2,488.1,1.6676445742912027e-7,0.0,488.0999998332356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_petroleum_liquids_with_st_1,2,664.1,664.0998428930502,0.0,0.00015710694978299244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_solar_photovoltaic_1,2,14.9,7.669191003333772e-11,0.0,14.899999999923308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_batteries_1,3,5.1,0.0,0.0,5.1,1.3,0.0,0.0,1.3,0.0,0.0,0.0,0.0
South_conventional_hydroelectric_1,3,46.2,0.0,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_natural_gas_fired_combined_cycle_1,3,580.0,2.6009222742807425e-9,0.0,579.9999999973991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_natural_gas_steam_turbine_1,3,765.6,75.36447538953226,0.0,690.2355246104678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_onshore_wind_turbine_1,3,75.0,5.2333835449263594e-11,0.0,74.99999999994766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_petroleum_liquids_with_gt_1,3,84.0,3.0122155661933966e-10,0.0,83.99999999969879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_petroleum_liquids_with_st_1,3,1008.7000000000002,345.29484754341775,0.0,663.4051524565824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_solar_photovoltaic_1,3,43.8,1.5067648168521754e-10,0.0,43.79999999984932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West_batteries_1,4,21.8,0.0,0.0,21.8,4.2,0.0,0.0,4.2,0.0,0.0,0.0,0.0
West_petroleum_liquids_with_gt_1,4,220.0,8.54212984486025e-10,0.0,219.99999999914579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West_petroleum_liquids_with_ic_1,4,3.6,7.403546754937706e-10,0.0,3.599999999259645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West_solar_photovoltaic_1,4,45.0,1.1509601550613578e-10,0.0,44.999999999884906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_battery_moderate_0,1,0.0,0.0,7276.3084125946425,7276.3084125946425,0.0,0.0,72763.08412543319,72763.08412543319,0.0,0.0,0.0,0.0
East_naturalgas_ctavgcf_moderate_0,1,0.0,0.0,7.904487526052224e-6,7.904487526052224e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_naturalgas_ccavgcf_moderate_0,1,0.0,0.0,6.15331847751381e-6,6.15331847751381e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_microgrid_solar_moderate_0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_microgrid_diesel_moderate_0,1,0.0,0.0,805.3675205524189,805.3675205524189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_utilitypv_class1_moderate_1,1,0.0,0.0,60.700000017524964,60.700000017524964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East_landbasedwind_class3_moderate_1,1,0.0,0.0,169.00000001747523,169.00000001747523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_battery_moderate_0,2,0.0,0.0,1.5003704168436789e-5,1.5003704168436789e-5,0.0,0.0,0.00014859162135544835,0.00014859162135544835,0.0,0.0,0.0,0.0
North_naturalgas_ctavgcf_moderate_0,2,0.0,0.0,7.906333395921471e-6,7.906333395921471e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_naturalgas_ccavgcf_moderate_0,2,0.0,0.0,6.154758543925942e-6,6.154758543925942e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_microgrid_solar_moderate_0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_microgrid_diesel_moderate_0,2,0.0,0.0,2.1763476462546745e-6,2.1763476462546745e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_utilitypv_class1_moderate_1,2,0.0,0.0,123.20000001748926,123.20000001748926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North_landbasedwind_class3_moderate_1,2,0.0,0.0,127.40000001752976,127.40000001752976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_battery_moderate_0,3,0.0,0.0,1.2300208675712632e-5,1.2300208675712632e-5,0.0,0.0,0.0001225976504977313,0.0001225976504977313,0.0,0.0,0.0,0.0
South_naturalgas_ctavgcf_moderate_0,3,0.0,0.0,7.900575173067876e-6,7.900575173067876e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_naturalgas_ccavgcf_moderate_0,3,0.0,0.0,6.150240527739695e-6,6.150240527739695e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_microgrid_solar_moderate_0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_microgrid_diesel_moderate_0,3,0.0,0.0,2.1760979484788806e-6,2.1760979484788806e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_utilitypv_class1_moderate_1,3,0.0,0.0,186.20000001745385,186.20000001745385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South_landbasedwind_class3_moderate_1,3,0.0,0.0,173.50000001752906,173.50000001752906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West_battery_moderate_0,4,0.0,0.0,1.160163073767456e-5,1.160163073767456e-5,0.0,0.0,0.00011576506588240903,0.00011576506588240903,0.0,0.0,0.0,0.0
West_naturalgas_ctavgcf_moderate_0,4,0.0,0.0,7.903418262540332e-6,7.903418262540332e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
