Lost_Load_Zone_1,Lost_Load_Zone_2,Lost_Load_Zone_3,Lost_Load_Zone_4
0.07583333333333342,0.3096842105263171,0.05523529411764705,0.01780000000000001
0.0754999999999999,0.30863157894737014,0.055058823529411716,0.017699999999999994
0.07499999999999996,0.30652631578947265,0.054705882352941215,0.017600000000000005
0.07299999999999995,0.29852631578947353,0.05329411764705885,0.017100000000000004
0.06899999999999995,0.28273684210526184,0.05064705882352938,0.01630000000000001
0.06633333333333336,0.2726315789473688,0.04888235294117649,0.015699999999999992
0.06349999999999989,0.2612631578947384,0.04694117647058821,0.015100000000000002
0.06133333333333324,0.25284210526315887,0.045529411764705874,0.014600000000000002
0.05916666666666659,0.24463157894736942,0.04411764705882354,0.01419999999999999
0.05833333333333335,0.24147368421052562,0.043764705882352956,0.014000000000000012
0.058666666666666645,0.24357894736842023,0.04429411764705879,0.01419999999999999
0.06183333333333341,0.25621052631579033,0.046411764705882375,0.014899999999999997
0.06299999999999994,0.2618947368421054,0.047647058823529376,0.015199999999999991
0.06783333333333341,0.2812631578947382,0.05100000000000002,0.01630000000000001
0.0711666666666666,0.2947368421052623,0.053470588235294075,0.017100000000000004
0.0734999999999999,0.30378947368421194,0.05488235294117644,0.017600000000000005
0.0751666666666666,0.310526315789474,0.05611764705882355,0.017999999999999988
0.07533333333333325,0.31115789473684075,0.05629411764705888,0.018100000000000005
0.0751666666666666,0.310526315789474,0.05629411764705888,0.017999999999999988
0.07499999999999996,0.3096842105263171,0.05611764705882355,0.017999999999999988
0.07400000000000007,0.3054736842105257,0.05523529411764705,0.01780000000000001
0.07266666666666666,0.3002105263157908,0.05435294117647055,0.017499999999999988
0.07250000000000001,0.29915789473684384,0.05400000000000005,0.01730000000000001
0.07433333333333336,0.3056842105263158,0.05488235294117644,0.017600000000000005
0.07633333333333336,0.3136842105263149,0.05629411764705888,0.018100000000000005
0.07600000000000007,0.3124210526315778,0.055941176470588216,0.017999999999999988
0.07533333333333325,0.309473684210527,0.05541176470588238,0.01780000000000001
0.0736666666666666,0.3029473684210515,0.05435294117647055,0.0174
0.07033333333333336,0.28968421052631754,0.05205882352941174,0.016699999999999993
0.06600000000000006,0.2726315789473688,0.049235294117647044,0.01580000000000001
0.0631666666666666,0.2614736842105254,0.0474705882352941,0.015199999999999991
0.06099999999999994,0.25326315789473597,0.04605882352941179,0.01469999999999999
0.05933333333333324,0.24673684210526403,0.044823529411764707,0.014399999999999996
0.05899999999999994,0.24505263157894674,0.04464705882352937,0.014300000000000007
0.05833333333333335,0.2429473684210528,0.04447058823529412,0.01419999999999999
0.0605,0.25199999999999934,0.04605882352941179,0.01469999999999999
0.06233333333333335,0.26000000000000134,0.047647058823529376,0.015199999999999991
0.0671666666666666,0.28000000000000114,0.05100000000000002,0.01630000000000001
0.0708333333333333,0.29431578947368564,0.05364705882352938,0.017199999999999993
0.07299999999999995,0.3031578947368416,0.055058823529411716,0.017699999999999994
0.07433333333333336,0.30799999999999983,0.055941176470588216,0.0179
0.07433333333333336,0.30821052631578993,0.05611764705882355,0.017999999999999988
0.07466666666666666,0.3096842105263171,0.05629411764705888,0.018100000000000005
0.07416666666666671,0.30799999999999983,0.05611764705882355,0.017999999999999988
0.07299999999999995,0.3027368421052614,0.055058823529411716,0.017699999999999994
0.0714999999999999,0.2962105263157895,0.053823529411764715,0.01730000000000001
0.07200000000000006,0.29768421052631666,0.05400000000000005,0.01730000000000001
0.0734999999999999,0.30336842105263173,0.054705882352941215,0.017600000000000005
0.0754999999999999,0.310526315789474,0.05576470588235288,0.0179
