Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,Total
Zone,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,9.770769449759287,0.0,0.0,0.0,0.35390645315377484,0.0,0.0,0.0,3.0351427712086063,0.0,0.0,0.0,0.0,42.324151338813344,0.0,0.0,9.094257353314992,0.0,0.0,0.0,9.281601964053145,0.0,0.0,0.0,0.0,0.0,12.364642077974528,99.68365123227335,0.0,0.0,0.0,0.0,0.0,25.580194250251235,71.89462521202962,0.0,0.0,0.0,0.0,0.0,36.97799337293726,103.93090270795716,0.0,0.0,0.0,0.0,0.0,38.40520639982597,89.70220812693663,552.3992527104889
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42137819954899175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.64929999948233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.6881931702942,0.0,0.0,0.0,0.0,0.0,0.0,86.0362777640311,0.0,0.0,0.0,0.0,0.0,0.0,124.27510067397738,0.0,0.0,0.0,0.0,0.0,0.0,128.48378778192097,508.55403758925496
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43756199954098685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.29764999947341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.24663017684401,0.0,0.0,0.0,0.0,0.0,0.0,88.83627496937729,0.0,0.0,0.0,0.0,0.0,0.0,127.74163067883711,0.0,0.0,0.0,0.0,0.0,0.0,131.89637178675923,524.456119610832
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44715239953624414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.79614999946531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.94792618072539,0.0,0.0,0.0,0.0,0.0,0.0,91.38172697423745,0.0,0.0,0.0,0.0,0.0,0.0,129.30156918102404,0.0,0.0,0.0,0.0,0.0,0.0,134.96769739111372,535.8422221261021
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4459535995368364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.21972499945759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.61026418024022,0.0,0.0,0.0,0.0,0.0,0.0,93.79990637885462,0.0,0.0,0.0,0.0,0.0,0.0,127.74163067883718,0.0,0.0,0.0,0.0,0.0,0.0,138.03902299546814,540.8565028323945
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4519475995338732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.167774999447026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.29857418266607,0.0,0.0,0.0,0.0,0.0,0.0,97.10899398517284,0.0,0.0,0.0,0.0,0.0,0.0,128.7815896802951,0.0,0.0,0.0,0.0,0.0,0.0,141.28097780006453,552.0898582471794
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45973979953002125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.69224999944418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.49337718581967,0.0,0.0,0.0,0.0,0.0,0.0,97.9999021868739,0.0,0.0,0.0,0.0,0.0,0.0,131.55481368418288,0.0,0.0,0.0,0.0,0.0,0.0,141.96349460103215,559.1635774568829
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46513439952735647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.84209999944337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.01285618800293,0.0,0.0,0.0,0.0,0.0,0.0,98.25444738735992,0.0,0.0,0.0,0.0,0.0,0.0,132.94142568612682,0.0,0.0,0.0,0.0,0.0,0.0,140.76909019933885,561.2850538597993
t8,0.0,0.0,0.0,0.0,0.0,0.0,4.1778179997020715,0.0,0.0,0.0,0.4675319995261669,0.0,0.0,0.0,1.3396589997095558,0.0,0.0,0.0,0.0,56.19374999945234,0.0,0.0,4.638157199683313,0.0,0.0,0.0,4.225769999702217,0.0,0.0,0.0,0.0,0.0,5.45753702161219,131.6881801889733,0.0,0.0,0.0,0.0,0.0,13.046140825442881,95.45445018201372,0.0,0.0,0.0,0.0,0.0,15.811173020302101,134.6746906885567,0.0,0.0,0.0,0.0,0.0,17.48529722249309,137.3565061945006,622.0166615416703
