Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1
t10,0.27482512861308206,4.677069843144114,0.0,0.0,0.0,0.0,0.0,26.318417109916147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.185267012403788,32.86010699725506,0.0,0.0,0.0,0.0,0.0,0.0,4.190201992909485,0.0,0.0,0.0,0.00017119368361553976,0.0,0.0,0.0,0.0,0.0,0.0,0.0014760318460804388,0.0,0.0,0.0,0.0,0.0,0.0,0.0001749945914898169,0.0,0.0,0.0,0.0,0.0,0.0,73797.17700058497,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.27310210273457913,4.651763153274941,0.0,0.0,0.0,0.0,0.0,26.16875115658661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1777244899530228,32.674077760525606,0.0,0.0,0.0,0.0,0.0,0.0,4.190199868724295,0.0,0.0,0.0,0.00017004260197560535,0.0,0.0,0.0,0.0,0.0,0.0,0.0014631981357789295,0.0,0.0,0.0,0.0,0.0,0.0,0.00017378509932036056,0.0,0.0,0.0,0.0,0.0,0.0,73896.83908347104,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.27141945417536095,4.631108347544692,0.0,0.0,0.0,0.0,0.0,26.045751482829267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1703763406837697,32.52089679055384,0.0,0.0,0.0,0.0,0.0,0.0,4.190196889371901,0.0,0.0,0.0,0.00016892159806591587,0.0,0.0,0.0,0.0,0.0,0.0,0.00145071461578401,0.0,0.0,0.0,0.0,0.0,0.0,0.00017260998336650907,0.0,0.0,0.0,0.0,0.0,0.0,74007.4931454926,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.26977112055043506,4.614219512812172,0.0,0.0,0.0,0.0,0.0,25.9426497395689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1631955864988677,32.39096912210459,0.0,0.0,0.0,0.0,0.0,0.0,4.19019531733243,0.0,0.0,0.0,0.00016782219408031164,0.0,0.0,0.0,0.0,0.0,0.0,0.0014386415489140078,0.0,0.0,0.0,0.0,0.0,0.0,0.00017145948327172805,0.0,0.0,0.0,0.0,0.0,0.0,74021.04933954694,0.0,0.0,0.0,0.0,0.0,0.0
t14,0.2681512635838668,4.600439643589748,0.0,0.0,0.0,0.0,0.0,25.85475124872297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1561561914670597,32.27795514669535,0.0,0.0,0.0,0.0,0.0,0.0,4.190191313844092,0.0,0.0,0.0,0.0001667371557730129,0.0,0.0,0.0,0.0,0.0,0.0,0.001426921623400166,0.0,0.0,0.0,0.0,0.0,0.0,0.000170330515500599,0.0,0.0,0.0,0.0,0.0,0.0,73932.071386826,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.2665535456446563,4.589239150287374,0.0,0.0,0.0,0.0,0.0,25.77733346114332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.149230470461773,32.175740855312014,0.0,0.0,0.0,0.0,0.0,0.0,4.190168066764734,0.0,0.0,0.0,0.00016565966127287255,0.0,0.0,0.0,0.0,0.0,0.0,0.0014157114154022571,0.0,0.0,0.0,0.0,0.0,0.0,0.00016922165477215232,0.0,0.0,0.0,0.0,0.0,0.0,73745.25059421439,0.0,0.0,0.0,0.0,0.0,0.0
t16,0.2649721181638597,4.5802128591990146,0.0,0.0,0.0,0.0,0.0,25.706857988163353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1423929576971577,32.080300835364405,0.0,0.0,0.0,0.0,0.0,0.0,4.1900928260893044,0.0,0.0,0.0,0.00016458450676510656,0.0,0.0,0.0,0.0,0.0,0.0,0.001405162931939452,0.0,0.0,0.0,0.0,0.0,0.0,0.00016812927601592985,0.0,0.0,0.0,0.0,0.0,0.0,73483.74245302708,0.0,0.0,0.0,0.0,0.0,0.0
t17,0.2634133262738625,4.572633637570561,0.0,0.0,0.0,0.0,0.0,25.65520307381692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356671236617941,32.01361041624727,0.0,0.0,0.0,0.0,0.0,0.0,4.190054659800003,0.0,0.0,0.0,0.00016357651201728073,0.0,0.0,0.0,0.0,0.0,0.0,0.0013964310637004905,0.0,0.0,0.0,0.0,0.0,0.0,0.00016710481445988764,0.0,0.0,0.0,0.0,0.0,0.0,73102.31690635266,0.0,0.0,0.0,0.0,0.0,0.0
t18,0.2618922602595024,4.56601353741578,0.0,0.0,0.0,0.0,0.0,25.62828106337762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1291103349880327,31.984380592946998,0.0,0.0,0.0,0.0,0.0,0.0,4.190144386276817,0.0,0.0,0.0,0.0001626519000889093,0.0,0.0,0.0,0.0,0.0,0.0,0.0013897838688846688,0.0,0.0,0.0,0.0,0.0,0.0,0.00016615457239678224,0.0,0.0,0.0,0.0,0.0,0.0,72619.20735439751,0.0,0.0,0.0,0.0,0.0,0.0
t19,0.2603823725330472,4.560638341905269,0.0,0.0,0.0,0.0,0.0,25.60769168362411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1226161586866612,31.963796984670243,0.0,0.0,0.0,0.0,0.0,0.0,4.190192912253341,0.0,0.0,0.0,0.00016172703597911416,0.0,0.0,0.0,0.0,0.0,0.0,0.0013833791558260594,0.0,0.0,0.0,0.0,0.0,0.0,0.00016522561615858546,0.0,0.0,0.0,0.0,0.0,0.0,72108.33411664833,0.0,0.0,0.0,0.0,0.0,0.0
t20,0.2588810242946632,4.556385019463477,0.0,0.0,0.0,0.0,0.0,25.591336955496036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1161754627100935,31.94816477174922,0.0,0.0,0.0,0.0,0.0,0.0,4.190203712657565,0.0,0.0,0.0,0.00016081387158408476,0.0,0.0,0.0,0.0,0.0,0.0,0.0013771833536341867,0.0,0.0,0.0,0.0,0.0,0.0,0.00016431796939837487,0.0,0.0,0.0,0.0,0.0,0.0,71607.04549253332,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.2573930005147327,4.5530598496481,0.0,0.0,0.0,0.0,0.0,25.580455768608296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.109806620398579,31.93940259966256,0.0,0.0,0.0,0.0,0.0,0.0,4.190204369759004,0.0,0.0,0.0,0.0001599147157674333,0.0,0.0,0.0,0.0,0.0,0.0,0.001371126814800466,0.0,0.0,0.0,0.0,0.0,0.0,0.0001634268116785663,0.0,0.0,0.0,0.0,0.0,0.0,71119.3154090666,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.25591725414854694,4.550312566855143,0.0,0.0,0.0,0.0,0.0,25.56657951614579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1035050978843755,31.924204131790084,0.0,0.0,0.0,0.0,0.0,0.0,4.19020466511724,0.0,0.0,0.0,0.0001590203092947644,0.0,0.0,0.0,0.0,0.0,0.0,0.001365066853768068,0.0,0.0,0.0,0.0,0.0,0.0,0.0001625451605195992,0.0,0.0,0.0,0.0,0.0,0.0,70524.85330706552,0.0,0.0,0.0,0.0,0.0,0.0
t23,0.2544530930093573,4.547868568611231,0.0,0.0,0.0,0.0,0.0,25.543009990137953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0972676991516046,31.892098421502432,0.0,0.0,0.0,0.0,0.0,0.0,4.190205564059616,0.0,0.0,0.0,0.00015812776542951937,0.0,0.0,0.0,0.0,0.0,0.0,0.0013589032185415825,0.0,0.0,0.0,0.0,0.0,0.0,0.0001616698505976835,0.0,0.0,0.0,0.0,0.0,0.0,69809.24242008892,0.0,0.0,0.0,0.0,0.0,0.0
t24,0.2530007092028218,4.545817722275651,0.0,0.0,0.0,0.0,0.0,25.518529564272104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910945248379431,31.8572771437178,0.0,0.0,0.0,0.0,0.0,0.0,4.190205803649008,0.0,0.0,0.0,0.00015724322332552208,0.0,0.0,0.0,0.0,0.0,0.0,0.0013526920323083242,0.0,0.0,0.0,0.0,0.0,0.0,0.00016080290559673005,0.0,0.0,0.0,0.0,0.0,0.0,69069.04041021588,0.0,0.0,0.0,0.0,0.0,0.0
t25,0.2515590591481483,4.544193139062372,0.0,0.0,0.0,0.0,0.0,25.498087024655582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0849809511485577,31.82787407073741,0.0,0.0,0.0,0.0,0.0,0.0,4.190205949737988,0.0,0.0,0.0,0.00015636780936924223,0.0,0.0,0.0,0.0,0.0,0.0,0.0013464921645731786,0.0,0.0,0.0,0.0,0.0,0.0,0.00015994468589377263,0.0,0.0,0.0,0.0,0.0,0.0,68338.5835006659,0.0,0.0,0.0,0.0,0.0,0.0
t26,0.2501269653982195,4.542940035780921,0.0,0.0,0.0,0.0,0.0,25.482142091263622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078921817585362,31.80485918915371,0.0,0.0,0.0,0.0,0.0,0.0,4.190205888889966,0.0,0.0,0.0,0.00015550084893770799,0.0,0.0,0.0,0.0,0.0,0.0,0.0013403316660133586,0.0,0.0,0.0,0.0,0.0,0.0,0.00015909486304859196,0.0,0.0,0.0,0.0,0.0,0.0,67632.42734983847,0.0,0.0,0.0,0.0,0.0,0.0
t27,0.24870343311120355,4.542000548524922,0.0,0.0,0.0,0.0,0.0,25.470652331961873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0729127319278216,31.788352133612868,0.0,0.0,0.0,0.0,0.0,0.0,4.1902057720741235,0.0,0.0,0.0,0.00015464180038824365,0.0,0.0,0.0,0.0,0.0,0.0,0.001334217057353622,0.0,0.0,0.0,0.0,0.0,0.0,0.00015825317541975234,0.0,0.0,0.0,0.0,0.0,0.0,66962.870955529,0.0,0.0,0.0,0.0,0.0,0.0
t28,0.24728773486865455,4.541350504837995,0.0,0.0,0.0,0.0,0.0,25.4645852446704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0669503433347058,31.7799495262782,0.0,0.0,0.0,0.0,0.0,0.0,4.190205624243953,0.0,0.0,0.0,0.00015379066775155715,0.0,0.0,0.0,0.0,0.0,0.0,0.001328129289699593,0.0,0.0,0.0,0.0,0.0,0.0,0.000157419635261505,0.0,0.0,0.0,0.0,0.0,0.0,66357.33225380573,0.0,0.0,0.0,0.0,0.0,0.0
t29,0.2458792332556341,4.5409399924504275,0.0,0.0,0.0,0.0,0.0,25.463351226422823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0610315499933594,31.7787431807121,0.0,0.0,0.0,0.0,0.0,0.0,4.190205524618379,0.0,0.0,0.0,0.0001529466592569266,0.0,0.0,0.0,0.0,0.0,0.0,0.001322001336731242,0.0,0.0,0.0,0.0,0.0,0.0,0.00015659428068490056,0.0,0.0,0.0,0.0,0.0,0.0,65836.40568588309,0.0,0.0,0.0,0.0,0.0,0.0
t30,0.2444772658228983,4.540705952485341,0.0,0.0,0.0,0.0,0.0,25.465520656045424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0551530841050134,31.78258198854811,0.0,0.0,0.0,0.0,0.0,0.0,4.190204789260481,0.0,0.0,0.0,0.0001521083111536011,0.0,0.0,0.0,0.0,0.0,0.0,0.001315690394368836,0.0,0.0,0.0,0.0,0.0,0.0,0.00015577690169957077,0.0,0.0,0.0,0.0,0.0,0.0,65407.88898326201,0.0,0.0,0.0,0.0,0.0,0.0
t31,0.2430816744850064,4.540593450194695,0.0,0.0,0.0,0.0,0.0,25.469368761248433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0493135801150943,31.78899751597296,0.0,0.0,0.0,0.0,0.0,0.0,4.190205471739136,0.0,0.0,0.0,0.00015127313340173484,0.0,0.0,0.0,0.0,0.0,0.0,0.001308885014356497,0.0,0.0,0.0,0.0,0.0,0.0,0.00015496513688373036,0.0,0.0,0.0,0.0,0.0,0.0,65053.642336079705,0.0,0.0,0.0,0.0,0.0,0.0
t32,0.2416950215619824,4.540591424625742,0.0,0.0,0.0,0.0,0.0,25.477398000912096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04352374566022,31.80130433056675,0.0,0.0,0.0,0.0,0.0,0.0,4.190212536260128,0.0,0.0,0.0,0.00015046551055150671,0.0,0.0,0.0,0.0,0.0,0.0,0.0013013729150789975,0.0,0.0,0.0,0.0,0.0,0.0,0.00015417095536963285,0.0,0.0,0.0,0.0,0.0,0.0,64806.951898259314,0.0,0.0,0.0,0.0,0.0,0.0
t33,0.24031420185006316,4.5407372973558795,0.0,0.0,0.0,0.0,0.0,25.490884670039204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0377699461364738,31.823044927911965,0.0,0.0,0.0,0.0,0.0,0.0,4.190214624460383,0.0,0.0,0.0,0.000149668490809923,0.0,0.0,0.0,0.0,0.0,0.0,0.0012936408213575512,0.0,0.0,0.0,0.0,0.0,0.0,0.00015338310171739828,0.0,0.0,0.0,0.0,0.0,0.0,64761.481991867724,0.0,0.0,0.0,0.0,0.0,0.0
t34,0.23893672736928803,4.540910014188935,0.0,0.0,0.0,0.0,0.0,25.506614811069195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0320421245454732,31.849248506519245,0.0,0.0,0.0,0.0,0.0,0.0,4.190213683682558,0.0,0.0,0.0,0.00014887825114040794,0.0,0.0,0.0,0.0,0.0,0.0,0.0012858342264872834,0.0,0.0,0.0,0.0,0.0,0.0,0.0001526011712766698,0.0,0.0,0.0,0.0,0.0,0.0,64851.344922458695,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.23756182100305623,4.541103004781972,0.0,0.0,0.0,0.0,0.0,25.523287688517158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0263370505388316,31.87749564166377,0.0,0.0,0.0,0.0,0.0,0.0,4.19020760924053,0.0,0.0,0.0,0.00014809175044933133,0.0,0.0,0.0,0.0,0.0,0.0,0.0012779897137554866,0.0,0.0,0.0,0.0,0.0,0.0,0.00015182377907006433,0.0,0.0,0.0,0.0,0.0,0.0,65034.25159494131,0.0,0.0,0.0,0.0,0.0,0.0
t36,0.23619250561276195,4.541236356035147,0.0,0.0,0.0,0.0,0.0,25.539056704653692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020665792091396,31.904081891595187,0.0,0.0,0.0,0.0,0.0,0.0,4.190202403433117,0.0,0.0,0.0,0.00014730713250536918,0.0,0.0,0.0,0.0,0.0,0.0,0.001270181783860569,0.0,0.0,0.0,0.0,0.0,0.0,0.0001510519725996162,0.0,0.0,0.0,0.0,0.0,0.0,65155.7543438669,0.0,0.0,0.0,0.0,0.0,0.0
t37,0.23482759255587377,4.541265905899254,0.0,0.0,0.0,0.0,0.0,25.550780536246133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0150233241489186,31.92376129648799,0.0,0.0,0.0,0.0,0.0,0.0,4.190199010465668,0.0,0.0,0.0,0.00014652176123945566,0.0,0.0,0.0,0.0,0.0,0.0,0.0012624408223444108,0.0,0.0,0.0,0.0,0.0,0.0,0.0001502853606815601,0.0,0.0,0.0,0.0,0.0,0.0,65126.038578008774,0.0,0.0,0.0,0.0,0.0,0.0
t38,0.23346486011571754,4.541237205288208,0.0,0.0,0.0,0.0,0.0,25.557672784410162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009400992584962,31.93538859499149,0.0,0.0,0.0,0.0,0.0,0.0,4.190192834574281,0.0,0.0,0.0,0.00014573653187494154,0.0,0.0,0.0,0.0,0.0,0.0,0.0012548178034943727,0.0,0.0,0.0,0.0,0.0,0.0,0.0001495220803596524,0.0,0.0,0.0,0.0,0.0,0.0,64948.588996204395,0.0,0.0,0.0,0.0,0.0,0.0
t39,0.2321046724187086,4.541170700621552,0.0,0.0,0.0,0.0,0.0,25.56097094707838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0037999910687647,31.94122919511671,0.0,0.0,0.0,0.0,0.0,0.0,4.190184318993063,0.0,0.0,0.0,0.00014495957454994314,0.0,0.0,0.0,0.0,0.0,0.0,0.001247481341053337,0.0,0.0,0.0,0.0,0.0,0.0,0.00014876522500786472,0.0,0.0,0.0,0.0,0.0,0.0,64631.80504867447,0.0,0.0,0.0,0.0,0.0,0.0
t40,0.2307501972589639,4.541031854758885,0.0,0.0,0.0,0.0,0.0,25.562005106493785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982311512421619,31.943549335292502,0.0,0.0,0.0,0.0,0.0,0.0,4.190188015791382,0.0,0.0,0.0,0.00014419792902513814,0.0,0.0,0.0,0.0,0.0,0.0,0.001240833449206887,0.0,0.0,0.0,0.0,0.0,0.0,0.00014802415282416887,0.0,0.0,0.0,0.0,0.0,0.0,64168.99987920584,0.0,0.0,0.0,0.0,0.0,0.0
t41,0.22940056989887778,4.540742231232117,0.0,0.0,0.0,0.0,0.0,25.558921825813226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926903077697897,31.9394881579428,0.0,0.0,0.0,0.0,0.0,0.0,4.1902009626547265,0.0,0.0,0.0,0.00014345060917970667,0.0,0.0,0.0,0.0,0.0,0.0,0.0012348464715531496,0.0,0.0,0.0,0.0,0.0,0.0,0.00014729940721476127,0.0,0.0,0.0,0.0,0.0,0.0,63574.1229263297,0.0,0.0,0.0,0.0,0.0,0.0
t42,0.2280525403155734,4.540328120402948,0.0,0.0,0.0,0.0,0.0,25.55075548319869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987165380450368,31.926904614028793,0.0,0.0,0.0,0.0,0.0,0.0,4.190211102822017,0.0,0.0,0.0,0.00014271223152961644,0.0,0.0,0.0,0.0,0.0,0.0,0.001229101087608506,0.0,0.0,0.0,0.0,0.0,0.0,0.00014658432862999155,0.0,0.0,0.0,0.0,0.0,0.0,62882.11891514909,0.0,0.0,0.0,0.0,0.0,0.0
t43,0.22670753550677095,4.539971792219648,0.0,0.0,0.0,0.0,0.0,25.542263469318076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816597111118526,31.913741833200408,0.0,0.0,0.0,0.0,0.0,0.0,4.190212988604487,0.0,0.0,0.0,0.0001419695432311035,0.0,0.0,0.0,0.0,0.0,0.0,0.0012234019901975622,0.0,0.0,0.0,0.0,0.0,0.0,0.0001458719084458183,0.0,0.0,0.0,0.0,0.0,0.0,62167.99909890898,0.0,0.0,0.0,0.0,0.0,0.0
t44,0.22536449357673807,4.539729319032585,0.0,0.0,0.0,0.0,0.0,25.53602070122603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761712331562589,31.90393311273791,0.0,0.0,0.0,0.0,0.0,0.0,4.190213277724727,0.0,0.0,0.0,0.00014123504821168012,0.0,0.0,0.0,0.0,0.0,0.0,0.001217746854560921,0.0,0.0,0.0,0.0,0.0,0.0,0.0001451670562844502,0.0,0.0,0.0,0.0,0.0,0.0,61462.07143027921,0.0,0.0,0.0,0.0,0.0,0.0
