region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
East,East_batteries_1,1,1,1,0.0,0.0,22446.0,2770.7999999999997,4.928643893458175e-5,0.0,7.358286673971948e-10,0.0,NaN,NaN,0.0,0.02171644968449132,0.0,0.0,0.0,NaN,NaN,NaN
East,East_conventional_hydroelectric_1,1,1,2,0.0,0.0,310516.8,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,47.57164158230438,16330.294083315317,0.0,0.0,NaN,310516.8,NaN
East,East_landfill_gas_1,1,1,3,0.0,0.0,50399.999999922584,0.0,12.768001288712176,0.0,0.0,1.717385169356475e-5,0.0,NaN,0.0,111.91459696886984,38296.82822660557,0.0,0.0,NaN,50412.76801838515,NaN
East,East_natural_gas_internal_combustion_engine_1,1,1,4,0.0,0.0,67199.9999109144,0.0,7.443519784127321e-8,1.4467292212006863e-6,0.0,2.276913377973948e-6,0.0,NaN,0.0,149.21946242757195,0.0,0.0,0.0,NaN,67199.99991471246,NaN
East,East_petroleum_liquids_with_gt_1,1,1,5,0.0,0.0,1.7570699999589575e6,0.0,1.299832632416433e-7,7.381966158264995e-6,0.0,6.83254417081564e-6,0.0,NaN,0.0,5875.5163407374475,0.0,0.0,0.0,NaN,1.757069999973302e6,NaN
East,East_petroleum_liquids_with_ic_1,1,1,6,0.0,0.0,83999.99990708577,0.0,1.2412244276620376e-7,6.999126633760938e-6,0.0,6.319372824902723e-6,0.0,NaN,0.0,186.52432807541763,0.0,0.0,0.0,NaN,83999.9999205284,NaN
East,East_solar_photovoltaic_1,1,1,7,0.0,0.0,1.113051599987993e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,340.33843284083184,156068.33778489858,0.0,0.0,NaN,1.113051599987993e6,NaN
North,North_conventional_hydroelectric_1,2,1,8,0.0,0.0,1.740776e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,266.6894947110863,91548.60050054101,0.0,0.0,NaN,1.740776e6,NaN
North,North_landfill_gas_1,2,1,9,0.0,0.0,50399.99999997797,0.0,12.768001286621727,0.0,0.0,1.7126713040951023e-5,0.0,NaN,0.0,111.91459696899283,38296.828220335396,0.0,0.0,NaN,50412.7680183913,NaN
North,North_natural_gas_internal_combustion_engine_1,2,1,10,0.0,0.0,470399.99980654975,0.0,7.530933875082958e-8,1.4637191027886801e-6,0.0,2.4039221764185973e-6,0.0,NaN,0.0,1044.5362379481614,0.0,0.0,0.0,NaN,470399.99981049274,NaN
North,North_onshore_wind_turbine_1,2,1,11,0.0,0.0,25799.999992482786,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,6.130640767937325,5652.94683121392,0.0,0.0,NaN,25799.999992482786,NaN
North,North_petroleum_liquids_with_cc_1,2,1,12,0.0,0.0,7.0816647997985305e6,0.0,1953.769572099745,123654.29091814584,0.0,0.0009148654333480227,0.0,NaN,0.0,20023.386640474728,0.0,0.0,0.0,NaN,7.207272861203642e6,NaN
North,North_petroleum_liquids_with_gt_1,2,1,13,0.0,0.0,5.894783674453502e6,0.0,1490.9002277861468,100802.36218132135,0.0,0.0013903980355015311,0.0,NaN,0.0,22760.631059940057,0.0,0.0,0.0,NaN,5.997076938253008e6,NaN
North,North_petroleum_liquids_with_st_1,2,1,14,0.0,0.0,8.417866181183564,0.0,0.00016223893859540549,0.049224212303460746,0.0,0.0008989609552090388,0.0,NaN,0.0,0.011522756083857869,0.0,0.0,0.0,NaN,8.46815159338083,NaN
North,North_solar_photovoltaic_1,2,1,15,0.0,0.0,337082.69999066007,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,102.72808704787352,48480.28646286808,0.0,0.0,NaN,337082.69999066007,NaN
South,South_batteries_1,3,1,16,0.0,0.0,31798.5,12006.800000000001,0.0002135721634220527,0.0,7.960475461871298e-10,0.0,NaN,NaN,0.0,0.09411867348453873,0.0,0.0,0.0,NaN,NaN,NaN
South,South_conventional_hydroelectric_1,3,1,17,0.0,0.0,2.1736176e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,333.0014769889761,114312.03533759809,0.0,0.0,NaN,2.1736176e6,NaN
South,South_natural_gas_fired_combined_cycle_1,3,1,18,0.0,0.0,5.676459999919783e6,0.0,1.5032541885173563e-8,4.94283302429391e-7,0.0,1.968029038808737e-6,0.0,NaN,0.0,27046.02760046955,0.0,0.0,0.0,NaN,5.676459999922261e6,NaN
South,South_natural_gas_steam_turbine_1,3,1,19,0.0,0.0,2.183191002004973e7,0.0,4.749041518480726e-9,5.228425898176423e-7,0.0,7.864256066171259e-6,0.0,NaN,0.0,32629.666278822773,0.0,0.0,0.0,NaN,2.1831910020058118e7,NaN
South,South_onshore_wind_turbine_1,3,1,20,0.0,0.0,3.224999999987703e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,735.5112735680641,676042.9604472512,0.0,0.0,NaN,3.224999999987703e6,NaN
