Zone,1,2,3,4,Total
AnnualSum,1.7556485272407973,12.289545018842867,527.4501612778372,1.586654253227145e-6,541.495356410575
t1,1.7556496988175054,12.289546485840672,521.5027862951163,2.256372045644431e-6,535.5479847361464
t2,1.7556493515428,12.289546027759885,521.5028148037669,2.0153598010088193e-6,535.5480121984293
t3,1.7556491349265793,12.289545761334791,521.5027399597786,1.883417836189804e-6,535.5479367394578
t4,1.7556489785191345,12.289545576933747,521.5026840034385,1.7975965296037924e-6,535.5478803564879
t5,1.7556488572907096,12.289545439528599,521.5025859220013,1.737517807387276e-6,535.5477819563384
t6,1.7556487584338107,12.289545331567803,521.5024940739501,1.6936917318318337e-6,535.5476898576434
t7,1.755648674015948,12.289545242273896,521.5024405869299,1.660736904706627e-6,535.5476361639566
t8,1.755648598500279,12.289545163224853,521.5023302312304,1.6351667730029e-6,535.5475256281223
t9,1.7556482720647288,12.289544900392363,427.2034284453208,1.609184184104831e-6,441.24862322696214
t10,1.7556482203554784,12.289544844004178,326.3068610128167,1.5941780280845773e-6,340.3520556713543
t11,1.755648182834923,12.289544617449318,238.50624928189075,1.5794762704235925e-6,252.55144366165126
t12,1.7556481579583274,12.289544596852059,236.04320831430425,1.572669962607623e-6,250.0884026417846
t13,1.7556481444638288,12.289544778306395,303.10078727472995,1.572665319324039e-6,317.1459817701655
t14,1.7556481411115858,12.289544783296403,374.7743160995578,1.5704128150648715e-6,388.8195105943786
t15,1.755648147758431,12.289544796117756,444.8333494827031,1.5695995176229068e-6,458.87854399617885
t16,1.7556481646194846,12.289544817464158,503.33876942438803,1.5701811635521344e-6,517.3839639766529
t17,1.7556484475889966,12.289545036101769,521.502333399179,1.5775348487852435e-6,535.5475284604046
t18,1.755648467908313,12.289545057721002,521.5023373573694,1.5784470277947308e-6,535.5475324614457
t19,1.7556484851193708,12.289545074620285,521.5023365078866,1.5791730809307097e-6,535.5475316467994
t20,1.7556484998504418,12.289545087721553,521.5023360814351,1.5798014988105623e-6,535.5475312488087
