Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,Total
t9,0.0,0.0,0.0,0.0,0.0,0.0,12.435152399410345,0.0,0.0,0.0,0.48611338535878035,0.0,0.0,0.0,4.06363229939924,0.0,0.0,0.0,0.0,59.86507499926639,0.0,0.0,14.308277399375285,0.0,0.0,0.0,13.8910949989628,0.0,0.0,0.0,0.0,0.0,16.55452903167846,136.92194139192125,0.0,0.0,0.0,0.0,0.0,40.2461137577542,76.45881640898227,0.0,0.0,0.0,0.0,0.0,47.061491521912615,141.08777139337948,0.0,0.0,0.0,0.0,0.0,57.47826434870617,139.57468599526487,760.4329593313722
t10,0.0,0.0,0.0,0.0,0.0,0.0,22.36361399932549,0.0,0.0,0.0,0.5010983849107122,0.0,0.0,0.0,6.608984399324873,0.0,0.0,0.0,0.0,63.08684999925303,0.0,0.0,21.921856199300123,0.0,0.0,0.0,22.162814998615907,0.0,0.0,0.0,0.0,0.0,26.923849414461163,141.1427164040158,0.0,0.0,0.0,0.0,0.0,61.6614770419531,80.57362129464177,0.0,0.0,0.0,0.0,0.0,84.63627921963605,145.42093390547564,0.0,0.0,0.0,0.0,0.0,91.70480363752631,141.280978000101,909.989876898541
t11,0.0,0.0,0.0,0.0,0.0,0.0,28.409162399273775,0.0,0.0,0.0,0.49270678516342375,0.0,0.0,0.0,9.154336499250517,0.0,0.0,0.0,0.0,61.363574999260145,0.0,0.0,26.603769599253887,0.0,0.0,0.0,27.287684998401538,0.0,0.0,0.0,0.0,0.0,37.29316979724375,138.77908239724312,0.0,0.0,0.0,0.0,0.0,74.83069469373046,78.37267914093667,0.0,0.0,0.0,0.0,0.0,107.5159766791412,142.99436289870093,0.0,0.0,0.0,0.0,0.0,112.91037689255965,134.96769758220069,980.9752753623598
t12,0.0,0.0,0.0,0.0,0.0,0.0,32.68528199923716,0.0,0.0,0.0,0.46992958586431277,0.0,0.0,0.0,10.106982899222672,0.0,0.0,0.0,0.0,57.99194999927433,0.0,0.0,29.972996999220626,0.0,0.0,0.0,30.43453499826939,0.0,0.0,0.0,0.0,0.0,41.17408502822674,132.36350437885514,0.0,0.0,0.0,0.0,0.0,84.30760833099076,74.06648797943603,0.0,0.0,0.0,0.0,0.0,123.69917732123021,136.92793538176642,0.0,0.0,0.0,0.0,0.0,125.93134292634886,125.41246235510827,1005.5442801830508
t13,0.0,0.0,0.0,0.0,0.0,0.0,32.63613119923767,0.0,0.0,0.0,0.4453541866100545,0.0,0.0,0.0,10.211178599219615,0.0,0.0,0.0,0.0,54.770174999287704,0.0,0.0,30.14802179921889,0.0,0.0,0.0,30.973994998247004,0.0,0.0,0.0,0.0,0.0,41.598560131615514,125.44143335901845,0.0,0.0,0.0,0.0,0.0,84.7999155329269,69.95168309119755,0.0,0.0,0.0,0.0,0.0,123.51316352074598,129.47489586096052,0.0,0.0,0.0,0.0,0.0,128.16350853214172,116.53974392995076,978.6677597403783
t14,0.0,0.0,0.0,0.0,0.0,0.0,30.670099199254448,0.0,0.0,0.0,0.4219775873251829,0.0,0.0,0.0,9.70508519923438,0.0,0.0,0.0,0.0,52.897049999295604,0.0,0.0,29.01036059923018,0.0,0.0,0.0,29.85011999829354,0.0,0.0,0.0,0.0,0.0,39.53682391515588,118.85702434014817,0.0,0.0,0.0,0.0,0.0,81.59991872034489,67.5593546682346,0.0,0.0,0.0,0.0,0.0,116.0726115013949,122.5418358416059,0.0,0.0,0.0,0.0,0.0,123.51316352007254,112.27401391785622,934.5094390074465
t15,0.0,0.0,0.0,0.0,0.0,0.0,26.93463839928642,0.0,0.0,0.0,0.41058898766402513,0.0,0.0,0.0,8.514277199269149,0.0,0.0,0.0,0.0,53.34659999929386,0.0,0.0,26.122451399258654,0.0,0.0,0.0,26.118854998449873,0.0,0.0,0.0,0.0,0.0,34.68567987642721,115.64923533095464,0.0,0.0,0.0,0.0,0.0,73.47684988840754,68.133513496112,0.0,0.0,0.0,0.0,0.0,101.93556266462741,119.07530583192944,0.0,0.0,0.0,0.0,0.0,108.07401808000785,114.3215643236606,876.7991404753486
t16,0.0,0.0,0.0,0.0,0.0,0.0,20.594185199340636,0.0,0.0,0.0,0.40939018770020763,0.0,0.0,0.0,6.5643290993261205,0.0,0.0,0.0,0.0,54.84509999928768,0.0,0.0,20.302876799316092,0.0,0.0,0.0,20.36461499869133,0.0,0.0,0.0,0.0,0.0,26.74193151300883,115.31157332998649,0.0,0.0,0.0,0.0,0.0,57.107635424048695,70.04737622946718,0.0,0.0,0.0,0.0,0.0,77.93978240222005,117.8620203285415,0.0,0.0,0.0,0.0,0.0,84.26425161821788,119.09918193720762,791.4542490663604
t17,0.0,0.0,0.0,0.0,0.0,0.0,10.714874399425087,0.0,0.0,0.0,0.40579378780745395,0.0,0.0,0.0,3.1407560994261576,0.0,0.0,0.0,0.0,56.26867499928157,0.0,0.0,11.026562399407688,0.0,0.0,0.0,12.182804999034405,0.0,0.0,0.0,0.0,0.0,12.794892401663727,114.29858732708468,0.0,0.0,0.0,0.0,0.0,31.015353721461373,71.8655458298676,0.0,0.0,0.0,0.0,0.0,40.551008504980395,116.30208182418728,0.0,0.0,0.0,0.0,0.0,50.40973993036301,124.04742875123802,655.0241049752285
t18,0.0,0.0,0.0,0.0,0.0,0.0,1.7202779995021065,0.0,0.0,0.0,0.38061898857452536,0.0,0.0,0.0,0.6400592994992891,0.0,0.0,0.0,0.0,55.06987499928656,0.0,0.0,2.3628347994932275,0.0,0.0,0.0,2.787209999428542,0.0,0.0,0.0,0.0,0.0,2.6074899203334994,107.20768530676224,0.0,0.0,0.0,0.0,0.0,6.6461472256487,70.33445563912657,0.0,0.0,0.0,0.0,0.0,6.510483016448825,110.06232780676838,0.0,0.0,0.0,0.0,0.0,11.532855629474197,126.26560835752626,504.1279289878729
