Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,Total
t9,1.9079720969560947e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0257487749650086e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921632880764308e-9,0.0,0.0,0.0,1.925300194075667e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9318115197094184e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0055132359696042e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.915665124857519e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3633643827297619e-8
t10,1.907340102041977e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025347343284407e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9210052634802277e-9,0.0,0.0,0.0,1.9243881444283646e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9324548485491225e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0052679452601304e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9152157207226435e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3631019367766872e-8
t11,1.906827539070113e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0251782390226347e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9205144092653553e-9,0.0,0.0,0.0,1.9236720558280297e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9331740620799652e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0046308470916973e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.914659061490355e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3628656213848149e-8
t12,1.906852607262459e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0257205522378553e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9208479619888504e-9,0.0,0.0,0.0,1.9231651065374356e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9339348881136153e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0042195066923996e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9145640583436713e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3629304681176288e-8
t13,1.906169174785555e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024695651825954e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9197792677669883e-9,0.0,0.0,0.0,1.9226762621259478e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9336209684943027e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0038576239767654e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.914602560055039e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3625401509030553e-8
t14,1.9063215132000003e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025175433801549e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.920063008879433e-9,0.0,0.0,0.0,1.922295952819046e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9333899922477713e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0036628594127287e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9144574064264824e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3625366166787011e-8
t15,1.9060115964840326e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024731548796918e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9195163977853642e-9,0.0,0.0,0.0,1.9222696235002993e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9334870749813773e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.003339465229413e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.914408276828766e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.362376398360617e-8
t16,1.906169113503456e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0253192460681268e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9198270995724397e-9,0.0,0.0,0.0,1.9234651753208128e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9350389579739918e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.003829858042973e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.915260642820235e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3628910093302034e-8
t17,1.9062412951441415e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0255389244357926e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9198107766804998e-9,0.0,0.0,0.0,1.924372289611339e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.935694743787122e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.004731162141957e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9158148050510003e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3632203996851853e-8
t18,1.9060992560611598e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0255030053749334e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.919632061882338e-9,0.0,0.0,0.0,1.9246867452052617e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9357137157202194e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.004568920675581e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.915455637254516e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.363165934217401e-8
t19,1.9057427445027766e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0250420294388543e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.919039255568871e-9,0.0,0.0,0.0,1.9235109762127047e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.934829606892947e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.004351081393127e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9153458508864294e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.362786154489571e-8
t20,1.9055968632295176e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0251233909216344e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918952907717448e-9,0.0,0.0,0.0,1.923475459064984e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.935194786726568e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.004528247951838e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9152042443766925e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3628075899988682e-8
t21,1.9054382192535426e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025124392670841e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918774577207762e-9,0.0,0.0,0.0,1.9234873926104775e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9356252954271363e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0046803303028194e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9150761351432154e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3628206342615794e-8
t22,1.9053531730946664e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0251459813367736e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9186143715144962e-9,0.0,0.0,0.0,1.923637486413679e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.935683986506142e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.004739414218556e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9149765991453774e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.362815101222969e-8
t23,1.905265009002942e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0251593662583473e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91845858043598e-9,0.0,0.0,0.0,1.9239049945129324e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.935791908915131e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.00484123320463e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.914890105649219e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3628311197979181e-8
t24,1.905137939323886e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025153439194789e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918296946164672e-9,0.0,0.0,0.0,1.9240109521740364e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9360581650389412e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0049100352645503e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9147604686422524e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3628327945803128e-8
t25,1.905020898951607e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025168847769317e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9181612803854523e-9,0.0,0.0,0.0,1.9240289413944005e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.936289786017421e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.004950618011985e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.914611461001172e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3628231833531353e-8
t26,1.904918708161935e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0251954212806947e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9180432323849712e-9,0.0,0.0,0.0,1.924021576318629e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9365091613829917e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.004959867452746e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.914470868159764e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3628118835141734e-8
t27,1.904829940815351e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025231463950705e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9179404427224148e-9,0.0,0.0,0.0,1.9239850430010327e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9367138583244975e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0049218698042994e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9143278348054967e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3627950453423798e-8
t28,1.904731716388619e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0252555264317337e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917836153696455e-9,0.0,0.0,0.0,1.9238891005044286e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.936896441833292e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0048312031171044e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.914124658871396e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3627564800843028e-8
t29,1.9046280277890467e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0252635203612786e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9177289083923245e-9,0.0,0.0,0.0,1.9237544582849627e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9370556007494523e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.004691552213094e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.913841109023595e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3626963176813754e-8
t30,1.904516910997297e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0252376736651216e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917595837538183e-9,0.0,0.0,0.0,1.9236116630852585e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.937253755503117e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.00454522121277e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9134987143889586e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3626259776390706e-8
t31,1.904441531909739e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025168261417136e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917392662581871e-9,0.0,0.0,0.0,1.9235042731057865e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.937460256662268e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0044234231961687e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.913206209127069e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3625596618000037e-8
t32,1.904731976397917e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0259539192895157e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917890615449355e-9,0.0,0.0,0.0,1.92478073089524e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9386729904769562e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0048439778107853e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.912827675021595e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3629701885341365e-8
t33,1.9043914156643837e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025534453352433e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917428924839436e-9,0.0,0.0,0.0,1.924456474745163e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.939362198289816e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.004857351434697e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9124972108805693e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3628528029206498e-8
t34,1.904036027426314e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025203669615967e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917049981949383e-9,0.0,0.0,0.0,1.9238136768801387e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.939644814042824e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0045010458377738e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.912159770035352e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3626408985787752e-8
t35,1.903774534535121e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0251902866455853e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916831503326442e-9,0.0,0.0,0.0,1.923957866626723e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9405071647161336e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.004140330462884e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9123056531902167e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3626707339503105e-8
t36,1.9038108458421036e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0253636080934143e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916981078559774e-9,0.0,0.0,0.0,1.923125555486482e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9396431452577623e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.003508054073188e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9121623905672336e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3624594677879957e-8
t37,1.9034648824689718e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024559644861816e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9162329412042947e-9,0.0,0.0,0.0,1.9220862410702403e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9374677763112426e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0027478371133355e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9115807737203325e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3618140096750236e-8
t38,1.9038924515664353e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025500296995842e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916848863109982e-9,0.0,0.0,0.0,1.923137328270883e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.937969010929768e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0030617438871572e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9122755316403877e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3622685226400453e-8
t39,1.903848525892123e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0255106344651173e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9167510071274637e-9,0.0,0.0,0.0,1.9235072834716675e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9380424080925007e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.002991264925505e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.912515351848504e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3623166475822881e-8
t40,1.9038326979042842e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0256011023927887e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916748192304379e-9,0.0,0.0,0.0,1.924145609229624e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9385041187603044e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.0032967358262136e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.9130194366287283e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.3625147893046321e-8
