region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
East,East_batteries_1,1,1,1,0.0,0.0,22446.0,2770.7999999999997,6.299624399274567e-11,0.0,2.8569396598737247e-10,0.0,NaN,NaN,0.0,6.513806226842186e-5,0.0,0.0,0.0,NaN,NaN,NaN
East,East_conventional_hydroelectric_1,1,1,2,0.0,0.0,310516.8,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.14818477846309835,832.7815887522845,0.0,0.0,NaN,310516.8,NaN
East,East_landfill_gas_1,1,1,3,0.0,0.0,50399.9999998769,0.0,12.768002565724078,0.0,0.0,0.0027313991618964973,0.0,NaN,0.0,0.34862360011939364,1952.9892681110475,0.0,0.0,NaN,50412.77073384178,NaN
East,East_natural_gas_internal_combustion_engine_1,1,1,4,0.0,0.0,67199.99817106088,0.0,16.9086454888365,328.63795931310045,0.0,0.2224046505809082,0.0,NaN,0.0,0.464831454175975,0.0,0.0,0.0,NaN,67545.7671805134,NaN
East,East_petroleum_liquids_with_gt_1,1,1,5,0.0,0.0,1.757069888471994e6,0.0,1.3025558524464175e-8,7.397431778685279e-7,0.0,3.14663674370946e-6,0.0,NaN,0.0,18.302737844567478,0.0,0.0,0.0,NaN,1.7570698884758935e6,NaN
East,East_petroleum_liquids_with_ic_1,1,1,6,0.0,0.0,83999.99809820388,0.0,2.8167135690394126e-8,1.5883134847638917e-6,0.0,2.0293560350602608e-6,0.0,NaN,0.0,0.5810393203787617,0.0,0.0,0.0,NaN,83999.99810184972,NaN
East,East_solar_photovoltaic_1,1,1,7,0.0,0.0,1.113051599995947e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0601643716793279,7958.8774475397695,0.0,0.0,NaN,1.113051599995947e6,NaN
North,North_conventional_hydroelectric_1,2,1,8,0.0,0.0,1.740776e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.8307489692936428,4668.622239569429,0.0,0.0,NaN,1.740776e6,NaN
North,North_landfill_gas_1,2,1,9,0.0,0.0,50399.99999990226,0.0,12.768002561685961,0.0,0.0,0.002742616236225271,0.0,NaN,0.0,0.34862360011956917,1952.9892674933783,0.0,0.0,NaN,50412.77074508018,NaN
North,North_natural_gas_internal_combustion_engine_1,2,1,10,0.0,0.0,470399.90479966893,0.0,119.05395975340832,2313.943503477898,0.0,0.2324844856035211,0.0,NaN,0.0,3.253819609275421,0.0,0.0,0.0,NaN,472833.13474738586,NaN
North,North_onshore_wind_turbine_1,2,1,11,0.0,0.0,25799.999216822,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.019099095792089182,288.2778955064915,0.0,0.0,NaN,25799.999216822,NaN
North,North_petroleum_liquids_with_cc_1,2,1,12,0.0,0.0,7.08166479855566e6,0.0,3.0945414240284627e-9,1.958538667862587e-7,0.0,1.1075963633107743e-5,0.0,NaN,0.0,62.37457244212561,0.0,0.0,0.0,NaN,7.081664798566935e6,NaN
North,North_petroleum_liquids_with_gt_1,2,1,13,0.0,0.0,5.894782741177825e6,0.0,6.093766121769272e-9,4.12010145418639e-7,0.0,3.097797695573299e-6,0.0,NaN,0.0,70.90131314192614,0.0,0.0,0.0,NaN,5.894782741181341e6,NaN
North,North_petroleum_liquids_with_st_1,2,1,14,0.0,0.0,1014.0483323713044,0.0,8.075369597406493e-10,2.4501128454923633e-7,0.0,3.681773728817361e-6,0.0,NaN,0.0,0.004323973809751844,0.0,0.0,0.0,NaN,1014.0483362988969,NaN
North,North_solar_photovoltaic_1,2,1,15,0.0,0.0,337082.69999562926,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.3200054840866976,2472.3058875197753,0.0,0.0,NaN,337082.69999562926,NaN
South,South_batteries_1,3,1,16,0.0,0.0,31798.5,12006.800000000001,0.00021357266265027204,0.0,3.038435698137517e-10,0.0,NaN,NaN,0.0,0.00029050826022894156,0.0,0.0,0.0,NaN,NaN,NaN
South,South_conventional_hydroelectric_1,3,1,17,0.0,0.0,2.1736176e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0373148829686802,5829.468752311852,0.0,0.0,NaN,2.1736176e6,NaN
South,South_natural_gas_fired_combined_cycle_1,3,1,18,0.0,0.0,5.67645999697143e6,0.0,329.6220495596416,10838.265175271315,0.0,0.14639244775420007,0.0,NaN,0.0,84.2507033174422,0.0,0.0,0.0,NaN,5.68762803058871e6,NaN
South,South_natural_gas_steam_turbine_1,3,1,19,0.0,0.0,2.388667148148252e7,0.0,792.921366588563,87296.15422725027,0.0,0.20219561440356548,0.0,NaN,0.0,111.21070254759651,0.0,0.0,0.0,NaN,2.3974760759271972e7,NaN
South,South_onshore_wind_turbine_1,3,1,20,0.0,0.0,3.2249999999969355e6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,2.2913801452625187,34475.55803583933,0.0,0.0,NaN,3.2249999999969355e6,NaN
