Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1
t10,0.20049750377764214,4.196150263616275,0.0,0.0,0.0,0.0,0.0,25.126982947046343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1636149406295428,31.84623889726914,0.0,0.0,0.0,0.0,0.0,0.0,2.7985182620621534,0.0,0.0,0.0,0.0007534690487912907,0.0,0.0,0.0,0.0,0.0,0.0,0.0007491298175205783,0.0,0.0,0.0,0.0,0.0,0.0,79656.38103959557,0.0,0.0,0.0,0.0,0.0,0.0,0.0006635472641171423,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.20049754378964488,4.501686838726421,0.0,0.0,0.0,0.0,0.0,26.959770511565985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1567569289773867,34.13019007712812,0.0,0.0,0.0,0.0,0.0,0.0,2.798518294421857,0.0,0.0,0.0,0.0007535090120287883,0.0,0.0,0.0,0.0,0.0,0.0,0.0007491709801883132,0.0,0.0,0.0,0.0,0.0,0.0,79656.35144210354,0.0,0.0,0.0,0.0,0.0,0.0,0.0006635789908575431,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.20049758379931246,4.807128771146814,0.0,0.0,0.0,0.0,0.0,28.792533195445294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.150128578527181,36.41411852144252,0.0,0.0,0.0,0.0,0.0,0.0,2.7985183267741283,0.0,0.0,0.0,0.0007535489410694677,0.0,0.0,0.0,0.0,0.0,0.0,0.0007492121439010347,0.0,0.0,0.0,0.0,0.0,0.0,79656.3220184217,0.0,0.0,0.0,0.0,0.0,0.0,0.0006636106733506805,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.20049762380179176,5.112571148449185,0.0,0.0,0.0,0.0,0.0,30.618231709085677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1436900216050505,38.69806318483694,0.0,0.0,0.0,0.0,0.0,0.0,2.7985183591123897,0.0,0.0,0.0,0.0007535888647832718,0.0,0.0,0.0,0.0,0.0,0.0,0.000749253307019887,0.0,0.0,0.0,0.0,0.0,0.0,79656.28991561115,0.0,0.0,0.0,0.0,0.0,0.0,0.0006636421990354987,0.0,0.0,0.0,0.0,0.0,0.0
t14,0.20049766380199616,5.418091272500921,0.0,0.0,0.0,0.0,0.0,32.44393663391574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1374306356369956,40.9821645509372,0.0,0.0,0.0,0.0,0.0,0.0,2.79851839144262,0.0,0.0,0.0,0.00075362863299487,0.0,0.0,0.0,0.0,0.0,0.0,0.000749294470681158,0.0,0.0,0.0,0.0,0.0,0.0,79656.25456543718,0.0,0.0,0.0,0.0,0.0,0.0,0.0006636726176135213,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.2004977037970652,5.723848629897771,0.0,0.0,0.0,0.0,0.0,34.26984755465059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131324163627966,43.26651270435384,0.0,0.0,0.0,0.0,0.0,0.0,2.798518423761054,0.0,0.0,0.0,0.0007536683931054965,0.0,0.0,0.0,0.0,0.0,0.0,0.0007493356346373089,0.0,0.0,0.0,0.0,0.0,0.0,79656.2159446852,0.0,0.0,0.0,0.0,0.0,0.0,0.0006637032442494793,0.0,0.0,0.0,0.0,0.0,0.0
t16,0.20049774379046043,5.541396610503223,0.0,0.0,0.0,0.0,0.0,34.58172367835095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.124792641882311,43.87268617644723,0.0,0.0,0.0,0.0,0.0,0.0,2.798518456072836,0.0,0.0,0.0,0.0007537081351414748,0.0,0.0,0.0,0.0,0.0,0.0,0.0007493768004723372,0.0,0.0,0.0,0.0,0.0,0.0,79653.5442428567,0.0,0.0,0.0,0.0,0.0,0.0,0.0006637333578227556,0.0,0.0,0.0,0.0,0.0,0.0
t17,0.2004977837809842,5.302693017456555,0.0,0.0,0.0,0.0,0.0,31.86074750297048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1183883899537943,40.11906744283952,0.0,0.0,0.0,0.0,0.0,0.0,2.7985184883762337,0.0,0.0,0.0,0.0007537478694974005,0.0,0.0,0.0,0.0,0.0,0.0,0.0007494179674767408,0.0,0.0,0.0,0.0,0.0,0.0,79502.15348916446,0.0,0.0,0.0,0.0,0.0,0.0,0.0006637615401042878,0.0,0.0,0.0,0.0,0.0,0.0
t18,0.20049782376755865,5.128746294975188,0.0,0.0,0.0,0.0,0.0,30.197536077922205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1121229371392174,37.911320820332776,0.0,0.0,0.0,0.0,0.0,0.0,2.7985185206708745,0.0,0.0,0.0,0.0007537876132108829,0.0,0.0,0.0,0.0,0.0,0.0,0.0007494591348189202,0.0,0.0,0.0,0.0,0.0,0.0,79176.56218835418,0.0,0.0,0.0,0.0,0.0,0.0,0.0006637877384899871,0.0,0.0,0.0,0.0,0.0,0.0
t19,0.20049786374932266,4.995749060874258,0.0,0.0,0.0,0.0,0.0,29.055954746367167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1059819558736077,36.41831042605744,0.0,0.0,0.0,0.0,0.0,0.0,2.79851855295614,0.0,0.0,0.0,0.0007538273600328876,0.0,0.0,0.0,0.0,0.0,0.0,0.0007495003016146809,0.0,0.0,0.0,0.0,0.0,0.0,78804.19290850236,0.0,0.0,0.0,0.0,0.0,0.0,0.0006638148019960615,0.0,0.0,0.0,0.0,0.0,0.0
t20,0.20049790372766563,4.889724778141401,0.0,0.0,0.0,0.0,0.0,28.2102439885407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0999582010621831,35.31883224675671,0.0,0.0,0.0,0.0,0.0,0.0,2.798518585235002,0.0,0.0,0.0,0.0007538671001228039,0.0,0.0,0.0,0.0,0.0,0.0,0.0007495414689353115,0.0,0.0,0.0,0.0,0.0,0.0,78437.66497083445,0.0,0.0,0.0,0.0,0.0,0.0,0.0006638415678356496,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.2004979437025451,4.801783078470111,0.0,0.0,0.0,0.0,0.0,27.5458898225082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0940414527866114,34.45691651377728,0.0,0.0,0.0,0.0,0.0,0.0,2.7985186175075203,0.0,0.0,0.0,0.000753906836946818,0.0,0.0,0.0,0.0,0.0,0.0,0.0007495826369173377,0.0,0.0,0.0,0.0,0.0,0.0,78081.81769800033,0.0,0.0,0.0,0.0,0.0,0.0,0.0006638685167367728,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.20049798367386884,4.725583541883737,0.0,0.0,0.0,0.0,0.0,26.983195466337563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0882223271760396,33.73749764676915,0.0,0.0,0.0,0.0,0.0,0.0,2.798518649773636,0.0,0.0,0.0,0.0007539465884698444,0.0,0.0,0.0,0.0,0.0,0.0,0.0007496238053734841,0.0,0.0,0.0,0.0,0.0,0.0,77606.30092100835,0.0,0.0,0.0,0.0,0.0,0.0,0.0006638946861986714,0.0,0.0,0.0,0.0,0.0,0.0
t23,0.20049802364156036,4.656700514317806,0.0,0.0,0.0,0.0,0.0,26.483625566321027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082493067456889,33.10972721079678,0.0,0.0,0.0,0.0,0.0,0.0,2.7985186820337233,0.0,0.0,0.0,0.0007539863568739576,0.0,0.0,0.0,0.0,0.0,0.0,0.0007496649743590917,0.0,0.0,0.0,0.0,0.0,0.0,76990.06132213183,0.0,0.0,0.0,0.0,0.0,0.0,0.0006639209488333906,0.0,0.0,0.0,0.0,0.0,0.0
t24,0.2004980636056509,4.5916563376646184,0.0,0.0,0.0,0.0,0.0,26.02477544306724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0768472062180634,32.53726952804565,0.0,0.0,0.0,0.0,0.0,0.0,2.798518714288504,0.0,0.0,0.0,0.0007540261320614633,0.0,0.0,0.0,0.0,0.0,0.0,0.0007497061439573336,0.0,0.0,0.0,0.0,0.0,0.0,76340.8468044347,0.0,0.0,0.0,0.0,0.0,0.0,0.0006639469702313509,0.0,0.0,0.0,0.0,0.0,0.0
t25,0.20049810356626213,4.527294048240498,0.0,0.0,0.0,0.0,0.0,25.583662794994588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0712788888753564,31.98840667617687,0.0,0.0,0.0,0.0,0.0,0.0,2.798518746538601,0.0,0.0,0.0,0.000754065911457378,0.0,0.0,0.0,0.0,0.0,0.0,0.0007497473140919757,0.0,0.0,0.0,0.0,0.0,0.0,75701.27741330666,0.0,0.0,0.0,0.0,0.0,0.0,0.0006639727161916807,0.0,0.0,0.0,0.0,0.0,0.0
t26,0.20049814352349146,4.46056070152802,0.0,0.0,0.0,0.0,0.0,25.13796998702819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0657826973474633,31.434242622413,0.0,0.0,0.0,0.0,0.0,0.0,2.7985187787844903,0.0,0.0,0.0,0.0007541056948804999,0.0,0.0,0.0,0.0,0.0,0.0,0.0007497884847414722,0.0,0.0,0.0,0.0,0.0,0.0,75088.21371333653,0.0,0.0,0.0,0.0,0.0,0.0,0.0006639983879544501,0.0,0.0,0.0,0.0,0.0,0.0
t27,0.2004981834774296,4.38827087322495,0.0,0.0,0.0,0.0,0.0,24.665060302634547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0603537082087622,30.84567922701448,0.0,0.0,0.0,0.0,0.0,0.0,2.798518811026595,0.0,0.0,0.0,0.0007541454829326292,0.0,0.0,0.0,0.0,0.0,0.0,0.0007498296558860661,0.0,0.0,0.0,0.0,0.0,0.0,74515.39801204171,0.0,0.0,0.0,0.0,0.0,0.0,0.0006640242309811101,0.0,0.0,0.0,0.0,0.0,0.0
t28,0.20049822342810872,4.306875728619537,0.0,0.0,0.0,0.0,0.0,24.141871917761037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0549874263931767,30.191476734089402,0.0,0.0,0.0,0.0,0.0,0.0,2.7985188432653003,0.0,0.0,0.0,0.0007541852754783512,0.0,0.0,0.0,0.0,0.0,0.0,0.0007498708274614487,0.0,0.0,0.0,0.0,0.0,0.0,74013.12866418585,0.0,0.0,0.0,0.0,0.0,0.0,0.0006640505089272683,0.0,0.0,0.0,0.0,0.0,0.0
t29,0.20049826337557003,4.212104360104756,0.0,0.0,0.0,0.0,0.0,23.540946530251365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0496797259228956,29.43461208639966,0.0,0.0,0.0,0.0,0.0,0.0,2.79851887550095,0.0,0.0,0.0,0.0007542250730311605,0.0,0.0,0.0,0.0,0.0,0.0,0.0007499119994010935,0.0,0.0,0.0,0.0,0.0,0.0,73602.77919652995,0.0,0.0,0.0,0.0,0.0,0.0,0.0006640774659532968,0.0,0.0,0.0,0.0,0.0,0.0
t30,0.2004983033198115,4.098493904437007,0.0,0.0,0.0,0.0,0.0,22.826544705356888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0444267024936897,28.52741102307321,0.0,0.0,0.0,0.0,0.0,0.0,2.7985189077337096,0.0,0.0,0.0,0.0007542648768949808,0.0,0.0,0.0,0.0,0.0,0.0,0.0007499531717188357,0.0,0.0,0.0,0.0,0.0,0.0,73291.55163376105,0.0,0.0,0.0,0.0,0.0,0.0,0.0006641051298337769,0.0,0.0,0.0,0.0,0.0,0.0
t31,0.20049834326089627,3.9586065308619522,0.0,0.0,0.0,0.0,0.0,21.945663800330387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039224481701235,27.40185152054965,0.0,0.0,0.0,0.0,0.0,0.0,2.798518939963336,0.0,0.0,0.0,0.0007543046898844531,0.0,0.0,0.0,0.0,0.0,0.0,0.00074999434447123,0.0,0.0,0.0,0.0,0.0,0.0,73058.93335891559,0.0,0.0,0.0,0.0,0.0,0.0,0.0006641331788778251,0.0,0.0,0.0,0.0,0.0,0.0
t32,0.20049838320127597,3.7829060299388813,0.0,0.0,0.0,0.0,0.0,20.859628856658155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0340746520523567,26.007547644152925,0.0,0.0,0.0,0.0,0.0,0.0,2.7985189721939263,0.0,0.0,0.0,0.0007543445157685133,0.0,0.0,0.0,0.0,0.0,0.0,0.0007500355184309985,0.0,0.0,0.0,0.0,0.0,0.0,72940.75507259335,0.0,0.0,0.0,0.0,0.0,0.0,0.0006641623155485487,0.0,0.0,0.0,0.0,0.0,0.0
t33,0.2004984231373874,4.089661268968078,0.0,0.0,0.0,0.0,0.0,22.686878954628007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0293357437852857,28.29330774771768,0.0,0.0,0.0,0.0,0.0,0.0,2.7985190044203265,0.0,0.0,0.0,0.0007543843878558326,0.0,0.0,0.0,0.0,0.0,0.0,0.0007500766929829735,0.0,0.0,0.0,0.0,0.0,0.0,72940.71830213758,0.0,0.0,0.0,0.0,0.0,0.0,0.000664193088562923,0.0,0.0,0.0,0.0,0.0,0.0
t34,0.20049846306978722,4.396331278906211,0.0,0.0,0.0,0.0,0.0,24.51415848035116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0246335937332216,30.579073865517397,0.0,0.0,0.0,0.0,0.0,0.0,2.798519036644101,0.0,0.0,0.0,0.0007544242692704449,0.0,0.0,0.0,0.0,0.0,0.0,0.0007501178679563675,0.0,0.0,0.0,0.0,0.0,0.0,72940.68382622056,0.0,0.0,0.0,0.0,0.0,0.0,0.0006642239815129351,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.20049850299967892,4.702964578378011,0.0,0.0,0.0,0.0,0.0,26.34149481676674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019967834670188,32.8648270185737,0.0,0.0,0.0,0.0,0.0,0.0,2.7985190688670794,0.0,0.0,0.0,0.0007544642352979957,0.0,0.0,0.0,0.0,0.0,0.0,0.0007501590436439656,0.0,0.0,0.0,0.0,0.0,0.0,72940.65133134375,0.0,0.0,0.0,0.0,0.0,0.0,0.0006642554000247556,0.0,0.0,0.0,0.0,0.0,0.0
t36,0.20049854292770175,5.009606694321953,0.0,0.0,0.0,0.0,0.0,28.168787079772628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0153360348977927,35.150606135255124,0.0,0.0,0.0,0.0,0.0,0.0,2.7985191010903803,0.0,0.0,0.0,0.0007545041329680147,0.0,0.0,0.0,0.0,0.0,0.0,0.0007502002191446075,0.0,0.0,0.0,0.0,0.0,0.0,72940.61749050877,0.0,0.0,0.0,0.0,0.0,0.0,0.0006642863191143616,0.0,0.0,0.0,0.0,0.0,0.0
t37,0.20049858284940977,5.316340649396709,0.0,0.0,0.0,0.0,0.0,29.996038875881492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0107280409885893,37.436381957503144,0.0,0.0,0.0,0.0,0.0,0.0,2.798519133305356,0.0,0.0,0.0,0.0007545440432727673,0.0,0.0,0.0,0.0,0.0,0.0,0.0007502413930260757,0.0,0.0,0.0,0.0,0.0,0.0,72940.58075855095,0.0,0.0,0.0,0.0,0.0,0.0,0.0006643172874683227,0.0,0.0,0.0,0.0,0.0,0.0
t38,0.20049862277212202,5.15664678076989,0.0,0.0,0.0,0.0,0.0,29.1199891784178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0058136138356712,36.34580248751249,0.0,0.0,0.0,0.0,0.0,0.0,2.7985191655240795,0.0,0.0,0.0,0.0007545839252309643,0.0,0.0,0.0,0.0,0.0,0.0,0.0007502825680444911,0.0,0.0,0.0,0.0,0.0,0.0,72874.71298661045,0.0,0.0,0.0,0.0,0.0,0.0,0.0006643474146813399,0.0,0.0,0.0,0.0,0.0,0.0
t39,0.20049866269202493,5.03424861846997,0.0,0.0,0.0,0.0,0.0,28.364141482548014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0009298007820764,35.386429312008055,0.0,0.0,0.0,0.0,0.0,0.0,2.7985191977408275,0.0,0.0,0.0,0.0007546238017585934,0.0,0.0,0.0,0.0,0.0,0.0,0.0007503237436474437,0.0,0.0,0.0,0.0,0.0,0.0,72651.82907181034,0.0,0.0,0.0,0.0,0.0,0.0,0.0006643755995002803,0.0,0.0,0.0,0.0,0.0,0.0
t40,0.20049870260950275,4.940061240026661,0.0,0.0,0.0,0.0,0.0,27.778683528393454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960759153627406,34.64950275635831,0.0,0.0,0.0,0.0,0.0,0.0,2.798519229956551,0.0,0.0,0.0,0.000754663684932258,0.0,0.0,0.0,0.0,0.0,0.0,0.0007503649200562671,0.0,0.0,0.0,0.0,0.0,0.0,72258.52602355265,0.0,0.0,0.0,0.0,0.0,0.0,0.0006644036021974571,0.0,0.0,0.0,0.0,0.0,0.0
t41,0.2004987425251074,4.866108540097935,0.0,0.0,0.0,0.0,0.0,27.315469094752125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912508286607049,34.07168382221935,0.0,0.0,0.0,0.0,0.0,0.0,2.7985192621717414,0.0,0.0,0.0,0.0007547035756915323,0.0,0.0,0.0,0.0,0.0,0.0,0.0007504060972826557,0.0,0.0,0.0,0.0,0.0,0.0,71703.08080631914,0.0,0.0,0.0,0.0,0.0,0.0,0.0006644306732020368,0.0,0.0,0.0,0.0,0.0,0.0
t42,0.20049878243815258,4.806987466774298,0.0,0.0,0.0,0.0,0.0,26.939822063311453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864519456114846,33.60606959057367,0.0,0.0,0.0,0.0,0.0,0.0,2.798519294385598,0.0,0.0,0.0,0.000754743473171841,0.0,0.0,0.0,0.0,0.0,0.0,0.0007504472747406729,0.0,0.0,0.0,0.0,0.0,0.0,71026.99491528852,0.0,0.0,0.0,0.0,0.0,0.0,0.0006644570322129076,0.0,0.0,0.0,0.0,0.0,0.0
t43,0.20049882234867128,4.758947868575739,0.0,0.0,0.0,0.0,0.0,26.628885871016685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816774156354291,33.22067887051785,0.0,0.0,0.0,0.0,0.0,0.0,2.7985193265979107,0.0,0.0,0.0,0.0007547833785171457,0.0,0.0,0.0,0.0,0.0,0.0,0.0007504884518613195,0.0,0.0,0.0,0.0,0.0,0.0,70318.4369730517,0.0,0.0,0.0,0.0,0.0,0.0,0.0006644839788936749,0.0,0.0,0.0,0.0,0.0,0.0
t44,0.20049886225711103,4.719271439724348,0.0,0.0,0.0,0.0,0.0,26.365259213791663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976926946940263,32.89250290582266,0.0,0.0,0.0,0.0,0.0,0.0,2.7985193588100175,0.0,0.0,0.0,0.0007548232881391359,0.0,0.0,0.0,0.0,0.0,0.0,0.0007505296290870575,0.0,0.0,0.0,0.0,0.0,0.0,69615.38652613905,0.0,0.0,0.0,0.0,0.0,0.0,0.0006645113381189746,0.0,0.0,0.0,0.0,0.0,0.0
